Normalized radial position,Theory 0.01s,FEM 0.01s,Theory 0.173699s,FEM 0.173699s,Theory 0.649789s,FEM 0.649789s,Theory 1.49688s,FEM 1.49688s,Theory 2.81308s,FEM 2.81308s,Theory 4.80621s,FEM 4.80621s,Theory 7.84s,FEM 7.84s,Theory 12.4589s,FEM 12.4589s,Theory 19.4911s,FEM 19.4911s,Theory 30.1976s,FEM 30.1976s,Theory 46.4982s,FEM 46.4982s,Theory 71.3158s,FEM 71.3158s,Theory 109.101s,FEM 109.101s,Theory 166.628s,FEM 166.628s,Theory 254.213s,FEM 254.213s,Theory 387.56s,FEM 387.56s,Theory 590.581s,FEM 590.581s,Theory 899.68s,FEM 899.68s,Theory 1370.28s,FEM 1370.28s,Theory 2086.77s,FEM 2086.77s
0.8320415833333333,9.489692889599198e-5,9.4826e-5,9.551163436986823e-5,9.54698e-5,9.627001438590037e-5,9.62316e-5,9.707743120739033e-5,9.71589e-5,9.754501272840549e-5,9.73316e-5,9.601248880980004e-5,9.52367e-5,9.103658184061308e-5,9.02611e-5,8.293906924428224e-5,8.27622e-5,7.307506059964145e-5,7.36646e-5,6.277836831087353e-5,6.39735e-5,5.293456315001213e-5,5.44647e-5,4.397637574180829e-5,4.56226e-5,3.60058928208632e-5,3.76074e-5,2.8892113724321176e-5,3.03691e-5,2.2283017195387482e-5,2.36138e-5,1.5756392592946152e-5,1.68815e-5,9.46296405733636e-6,1.03103e-5,4.366366889639686e-6,4.90359e-6,1.3451340566429845e-6,1.60759e-6,2.2398918056368637e-7,3.07144e-7
0.9978075066666667,4.458350497101428e-5,5.61126e-5,1.1399888393073159e-5,1.22299e-5,5.932698883785187e-6,6.29103e-6,3.926280806867815e-6,4.13708e-6,2.8762441550216212e-6,3.01819e-6,2.210239931202878e-6,2.31521e-6,1.7388926891882904e-6,1.82033e-6,1.3866178452745922e-6,1.45159e-6,1.1147106796537652e-6,1.16753e-6,9.003853318498772e-7,9.43917e-7,7.288093983571539e-7,7.65065e-7,5.895024613516461e-7,6.19968e-7,4.744433488224947e-7,5.00178e-7,3.7673712938940184e-7,3.98498e-7,2.890144410164522e-7,3.07715e-7,2.04014068370156e-7,2.19546e-7,1.2249564950997637e-7,1.34089e-7,5.652081412955039e-8,6.37928e-8,1.7412202235895164e-8,2.09181e-8,2.899447003819056e-9,3.99693e-9
0.8824693466666668,9.489722454378784e-5,9.4826e-5,9.551163436987094e-5,9.54672e-5,9.626704157937054e-5,9.63127e-5,9.648504050234808e-5,9.61216e-5,9.340447236939291e-5,9.24935e-5,8.613183747298043e-5,8.55287e-5,7.627553239518325e-5,7.64309e-5,6.565750262880743e-5,6.65084e-5,5.545842061451818e-5,5.67367e-5,4.625246052225123e-5,4.77098e-5,3.82219205484507e-5,3.96841e-5,3.133123433104722e-5,3.27069e-5,2.5430877797299538e-5,2.66723e-5,2.029801176849676e-5,2.13914e-5,1.5612443091725006e-5,1.6574e-5,1.1030017659199226e-5,1.18361e-5,6.623549143434216e-6,7.2285e-6,3.056195332769009e-6,3.43825e-6,9.415132285696841e-7,1.12728e-6,1.5677900318250803e-7,2.15383e-7
0.9995755033333333,9.175262286578483e-6,1.54378e-5,2.2146714730227614e-6,2.39796e-6,1.1494919482649934e-6,1.22873e-6,7.603204751497774e-7,8.07459e-7,5.568724354448455e-7,5.88944e-7,4.278871411482588e-7,4.51728e-7,3.366206304887707e-7,3.55154e-7,2.6841818633547534e-7,2.83205e-7,2.157791691606797e-7,2.27783e-7,1.7428936979775077e-7,1.84155e-7,1.4107607760497137e-7,1.49262e-7,1.1410983603766788e-7,1.20954e-7,9.1837613632724e-8,9.75834e-8,7.292457519507306e-8,7.77461e-8,5.594414615862178e-8,6.00346e-8,3.949072452815696e-8,4.28332e-8,2.3711314564869008e-8,2.61607e-8,1.0940656308870483e-8,1.2446e-8,3.3704560554148934e-9,4.08113e-9,5.612419715198623e-10,7.79802e-10
0.9424783833333333,9.489494712944967e-5,9.48261e-5,9.550415907110533e-5,9.55143e-5,9.225380477362587e-5,9.12714e-5,7.948016868893881e-5,7.92628e-5,6.547266059614393e-5,6.61988e-5,5.342985767215341e-5,5.46143e-5,4.34957515281903e-5,4.48071e-5,3.540092589522378e-5,3.66682e-5,2.88211015161952e-5,2.99718e-5,2.3465676106179956e-5,2.44789e-5,1.909042517785124e-5,1.99684e-5,1.549127082182884e-5,1.62474e-5,1.2493092781934254e-5,1.31413e-5,9.932508830070691e-6,1.04858e-5,7.62450083846011e-6,8.10311e-6,5.3831829252894136e-6,5.78235e-6,3.232306927109646e-6,3.53137e-6,1.4914234202523422e-6,1.6799e-6,4.5945846607078263e-7,5.50819e-7,7.65081553036618e-8,1.05245e-7
0.9597751066666667,9.489868361247809e-5,9.48257e-5,9.496117802339107e-5,9.44536e-5,8.137062829724998e-5,8.10052e-5,6.30613170138068e-5,6.39823e-5,4.919734549761097e-5,5.04941e-5,3.8990569455716154e-5,4.02887e-5,3.120633936171791e-5,3.2383e-5,2.5138318928887642e-5,2.61625e-5,2.033514766588738e-5,2.12113e-5,1.6489567537729626e-5,1.7234e-5,1.338041783447382e-5,1.4012e-5,1.0839891822015166e-5,1.13767e-5,8.732830034791235e-6,9.18956e-6,6.938568142315296e-6,7.32669e-6,5.3245540391498796e-6,5.65953e-6,3.7589478045763495e-6,4.03818e-6,2.2570081940351765e-6,2.46622e-6,1.0414086554000027e-6,1.17323e-6,3.20823726902126e-7,3.84696e-7,5.3422960583797364e-8,7.35047e-8
0.9998604000000001,3.0238525035564453e-6,5.49654e-6,7.283812699191907e-7,8.04333e-7,3.780203734058209e-7,4.12099e-7,2.50033200523397e-7,2.70808e-7,1.8312757764871312e-7,1.97521e-7,1.407102938799861e-7,1.51502e-7,1.1069719201518993e-7,1.19113e-7,8.826882972709215e-8,9.49821e-8,7.095854094767342e-8,7.63947e-8,5.731468250506985e-8,6.17628e-8,4.639255175196053e-8,5.00601e-8,3.752475782517881e-8,4.05661e-8,3.020058560489199e-8,3.2728e-8,2.3981075485036403e-8,2.60749e-8,1.8397100674566115e-8,2.01347e-8,1.2986431605508695e-8,1.43657e-8,7.797409850304514e-9,8.77393e-9,3.597809013595607e-9,4.1742e-9,1.108366521509317e-9,1.36875e-9,1.8456309813003235e-10,2.61535e-10
0.9953859266666667,7.722282381502062e-5,7.99105e-5,2.3692507697122085e-5,2.525e-5,1.2446440929483205e-5,1.3171e-5,8.253182493755051e-6,8.68495e-6,6.050199898786502e-6,6.34191e-6,4.65078689494451e-6,4.86678e-6,3.6596344985512843e-6,3.8273e-6,2.918551170386855e-6,3.05237e-6,2.34639151496634e-6,2.45523e-6,1.895326664899408e-6,1.98506e-6,1.5341950974318567e-6,1.60897e-6,1.2409640797650123e-6,1.30384e-6,9.987627550014285e-7,1.05192e-6,7.930837505222418e-7,8.38077e-7,6.084172452895216e-7,6.47151e-7,4.29479580618208e-7,4.61724e-7,2.5787137303207086e-7,2.81999e-7,1.189846341988066e-7,1.34161e-7,3.6655248967621626e-8,4.39921e-8,6.103762772426463e-9,8.40578e-9
0.9999425166666667,1.24539718993622e-6,2.39463e-6,2.9992735116826774e-7,3.44938e-7,1.5565693065645436e-7,1.76728e-7,1.0295563038654041e-7,1.16135e-7,7.540599487744348e-8,8.47065e-8,5.793991492054723e-8,6.49712e-8,4.5581489322509406e-8,5.10812e-8,3.634621829142189e-8,4.0733e-8,2.9218405466330886e-8,3.27618e-8,2.3600310049087805e-8,2.64869e-8,1.9102933669739685e-8,2.14682e-8,1.5451466266986046e-8,1.73967e-8,1.2435611903646847e-8,1.40354e-8,9.874621303026704e-9,1.11822e-8,7.575323375160834e-9,8.63477e-9,5.347387098944947e-9,6.1607e-9,3.2107179323219886e-9,3.7627e-9,1.481459887155935e-9,1.79011e-9,4.563890233410435e-10,5.86989e-10,7.599703750133036e-11,1.12159e-10
0.97188281,9.490043275023829e-5,9.48279e-5,9.038127248981298e-5,8.93457e-5,6.543662979008925e-5,6.63474e-5,4.7147770889839344e-5,4.85861e-5,3.5664218655202034e-5,3.69709e-5,2.7831202116559354e-5,2.89372e-5,2.208219565862913e-5,2.30034e-5,1.7696598484254354e-5,1.84615e-5,1.4269808334936936e-5,1.49063e-5,1.1548131054120013e-5,1.20801e-5,9.358817000334315e-6,9.80568e-6,7.575745860246212e-6,7.95333e-6,6.100058325391426e-6,6.4202e-6,4.845235518234546e-6,5.11674e-6,3.717580117284339e-6,3.95168e-6,2.6243488960134445e-6,2.81947e-6,1.5757422537401908e-6,1.72194e-6,7.270647212852123e-7,8.19181e-7,2.2398470724149026e-7,2.68609e-7,3.7297510074601127e-8,5.13239e-8
0.9803582066666667,9.489092134091825e-5,9.48022e-5,7.851528836605581e-5,7.84866e-5,4.931212475090686e-5,5.09046e-5,3.407718708669844e-5,3.54736e-5,2.536339118575236e-5,2.64394e-5,1.9638069409438582e-5,2.04842e-5,1.551406769392616e-5,1.6192e-5,1.240115110153036e-5,1.29519e-5,9.98411897879928e-6,1.04366e-5,8.071927979185063e-6,8.44722e-6,6.537574881730183e-6,6.85141e-6,5.289925686758888e-6,5.55439e-6,4.258434363968139e-6,4.48233e-6,3.381936509079892e-6,3.57166e-6,2.59464365752808e-6,2.75816e-6,1.8315901572134383e-6,1.96788e-6,1.0997407846800442e-6,1.20186e-6,5.074323451328403e-7,5.71768e-7,1.5632320171189062e-7,1.87484e-7,2.603064406736166e-8,3.58232e-8
0.9989940833333333,2.150114372169188e-5,3.2297e-5,5.245021109445839e-6,5.64617e-6,2.7236529052766283e-6,2.89506e-6,1.8017119494141564e-6,1.90271e-6,1.3196529628682834e-6,1.38784e-6,1.0140058693127252e-6,1.06451e-6,7.977299410662259e-7,8.36933e-7,6.361058661859514e-7,6.67382e-7,5.11361916620106e-7,5.36779e-7,4.130385987076437e-7,4.33969e-7,3.3432870663664015e-7,3.5174e-7,2.704230609498513e-7,2.85031e-7,2.1764137170529154e-7,2.29958e-7,1.728203601366866e-7,1.83211e-7,1.325792981307577e-7,1.41473e-7,9.358714293895715e-8,1.00937e-7,5.619228890955087e-8,6.16482e-8,2.5927728245777897e-8,2.93291e-8,7.987479562681622e-9,9.61724e-9,1.3300599988633348e-9,1.83761e-9
1.0,-0.0,1.09113e-6,-0.0,1.55777e-7,-0.0,7.98117e-8,-0.0,5.24477e-8,-0.0,3.82543e-8,-0.0,2.93416e-8,-0.0,2.30688e-8,-0.0,1.83954e-8,-0.0,1.47956e-8,-0.0,1.19618e-8,-0.0,9.69527e-9,-0.0,7.85655e-9,-0.0,6.33853e-9,-0.0,5.05e-9,-0.0,3.89955e-9,-0.0,2.78224e-9,-0.0,1.69927e-9,-0.0,8.08431e-10,-0.0,2.65091e-10,-0.0,5.06522e-11
0.9985054933333334,3.142935245643293e-5,4.356e-5,7.785657389160227e-6,8.36685e-6,4.045805442769657e-6,4.29448e-6,2.6767112355848084e-6,2.82297e-6,1.960642618818304e-6,2.05921e-6,1.506571590344201e-6,1.5795e-6,1.1852527485146117e-6,1.24184e-6,9.451219670268976e-7,9.90267e-7,7.597818183690956e-7,7.96479e-7,6.136947938555248e-7,6.43928e-7,4.967481757831352e-7,5.21916e-7,4.017971507254798e-7,4.22933e-7,3.2337385787661026e-7,3.41214e-7,2.567784397468741e-7,2.7185e-7,1.9698786125054204e-7,2.09919e-7,1.3905287436347207e-7,1.49772e-7,8.349116267272725e-8,9.1474e-8,3.852372309169781e-8,4.35187e-8,1.1867890929663874e-8,1.42701e-8,1.9762187649491158e-9,2.72666e-9
0.76000192,9.489644815262237e-5,9.4826e-5,9.551163436986632e-5,9.54679e-5,9.62700146312558e-5,9.62441e-5,9.708616088053606e-5,9.70698e-5,9.797245271860387e-5,9.80786e-5,9.88041620675972e-5,9.88003e-5,9.863334305267556e-5,9.81266e-5,9.58660520793553e-5,9.50671e-5,8.978755557391101e-5,8.93318e-5,8.103746273056639e-5,8.13293e-5,7.086637483530968e-5,7.19195e-5,6.039172997120969e-5,6.19827e-5,5.029476588322536e-5,5.21234e-5,4.078849052155507e-5,4.26504e-5,3.1629033293271695e-5,3.33928e-5,2.2403805015693282e-5,2.39223e-5,1.3458710707442688e-5,1.46127e-5,6.210146572528073e-6,6.94869e-6,1.9131421678519446e-6,2.27779e-6,3.1857281763304535e-7,4.35173e-7
