Nondimentionalized time,Theory radial position 2.97133177mm,FEM radial position 2.97133177mm,Theory radial position 2.99800829mm,FEM radial position 2.99800829mm,Theory radial position 0.0mm,FEM radial position 0.0mm,Theory radial position 2.95887294mm,FEM radial position 2.95887294mm,Theory radial position 1.53020521mm,FEM radial position 1.53020521mm,Theory radial position 2.99922927mm,FEM radial position 2.99922927mm,Theory radial position 2.99043116mm,FEM radial position 2.99043116mm,Theory radial position 2.98005295mm,FEM radial position 2.98005295mm,Theory radial position 0.900120712mm,FEM radial position 0.900120712mm,Theory radial position 1.97126436mm,FEM radial position 1.97126436mm,Theory radial position 2.75330634mm,FEM radial position 2.75330634mm,Theory radial position 2.49612475mm,FEM radial position 2.49612475mm,Theory radial position 2.99342252mm,FEM radial position 2.99342252mm,Theory radial position 2.64740804mm,FEM radial position 2.64740804mm,Theory radial position 2.99872651mm,FEM radial position 2.99872651mm,Theory radial position 2.82743515mm,FEM radial position 2.82743515mm,Theory radial position 2.87932532mm,FEM radial position 2.87932532mm,Theory radial position 2.9995812mm,FEM radial position 2.9995812mm,Theory radial position 2.98615778mm,FEM radial position 2.98615778mm,Theory radial position 2.99982755mm,FEM radial position 2.99982755mm,Theory radial position 2.91564843mm,FEM radial position 2.91564843mm,Theory radial position 2.94107462mm,FEM radial position 2.94107462mm,Theory radial position 2.99698225mm,FEM radial position 2.99698225mm,Theory radial position 3.0mm,FEM radial position 3.0mm,Theory radial position 2.99551648mm,FEM radial position 2.99551648mm,Theory radial position 2.28000576mm,FEM radial position 2.28000576mm
0.0006070325691174501,2.0696348268726978e-5,2.17738e-5,1.4539440268185826e-6,1.54439e-6,9.664593859570172e-5,9.6627e-5,2.932456172764162e-5,3.07118e-5,9.664593859569901e-5,9.6623e-5,5.626294621551579e-7,6.03527e-7,6.978347330024346e-6,7.37423e-6,1.4486634017882384e-5,1.52765e-5,9.664593859570106e-5,9.66258e-5,9.664593859569996e-5,9.66309e-5,9.4823682385495e-5,9.40591e-5,9.66457890700354e-5,9.66604e-5,4.7996743425178356e-6,5.07581e-6,9.657050122348129e-5,9.65493e-5,9.296482995387041e-7,9.9094e-7,8.690696784776772e-5,8.61192e-5,7.233408868686294e-5,7.27134e-5,3.0571929860289006e-7,3.32346e-7,1.008152132624138e-5,1.06446e-5,1.258854674515622e-7,1.42525e-7,5.57402412131397e-5,5.70778e-5,4.096317396186283e-5,4.25399e-5,2.2028802463134977e-6,2.33497e-6,-0.0,6.43657e-8,3.2725242130748676e-6,3.46405e-6,9.664593859508236e-5,9.66143e-5
0.0006088054104727467,2.0667217771076973e-5,2.17408e-5,1.4518455363014305e-6,1.54196e-6,9.664878738190497e-5,9.66299e-5,2.9284381333648794e-5,3.0667e-5,9.664878738190219e-5,9.6626e-5,5.618173302385312e-7,6.02577e-7,6.9683023761791e-6,7.36268e-6,1.4465976207124422e-5,1.52529e-5,9.664878738190422e-5,9.66288e-5,9.664878738190322e-5,9.66339e-5,9.480953207690388e-5,9.40429e-5,9.664863249938816e-5,9.66639e-5,4.7927552505993226e-6,5.06784e-6,9.657199086650413e-5,9.65498e-5,9.283064335610598e-7,9.89381e-7,8.686104081697027e-5,8.6076e-5,7.226874457259094e-5,7.26507e-5,3.052780000322437e-7,3.31823e-7,1.006705392052596e-5,1.0628e-5,1.257037539501142e-7,1.42301e-7,5.56758928081903e-5,5.70119e-5,4.091007993342612e-5,4.24826e-5,2.1997013090558795e-6,2.3313e-6,-0.0,6.42644e-8,3.267803279367754e-6,3.45861e-6,9.664878738124041e-5,9.66172e-5
0.0006661244398687558,1.978748703248639e-5,2.08081e-5,1.3885779635235254e-6,1.47363e-6,9.67387763488464e-5,9.67192e-5,2.806877934077613e-5,2.9396e-5,9.673877634884388e-5,9.67195e-5,5.373324634424849e-7,5.75874e-7,6.665401916492685e-6,7.0375e-6,1.384265961100985e-5,1.45873e-5,9.673877634884575e-5,9.67219e-5,9.673877634884485e-5,9.67256e-5,9.431743481729713e-5,9.34727e-5,9.673833864642432e-5,9.67714e-5,4.584134180563835e-6,4.8436e-6,9.660860033778576e-5,9.65337e-5,8.878505937036277e-7,9.45537e-7,8.538615382363804e-5,8.47065e-5,7.023818160508327e-5,7.07608e-5,2.919733542596418e-7,3.17118e-7,9.630707336468786e-6,1.01605e-5,1.2022530192299638e-7,1.35995e-7,5.3707188167204955e-5,5.50875e-5,3.9297894689955396e-5,4.08397e-5,2.10385824633382e-6,2.22801e-6,-0.0,6.14165e-8,3.125466742523677e-6,3.30544e-6,9.673877634354795e-5,9.67071e-5
0.0007247280486808624,1.899582819082429e-5,1.99676e-5,1.3318140930478443e-6,1.41232e-6,9.682689902744232e-5,9.6807e-5,2.697138863510252e-5,2.82455e-5,9.682689902744006e-5,9.68114e-5,5.153648321398023e-7,5.51912e-7,6.393551779847717e-6,6.74557e-6,1.3282613131334445e-5,1.39889e-5,9.682689902744166e-5,9.6813e-5,9.682689902744094e-5,9.6815e-5,9.375331967868662e-5,9.28519e-5,9.682582745097685e-5,9.68756e-5,4.396931850441688e-6,4.64234e-6,9.662150882977443e-5,9.64837e-5,8.515537940441484e-7,9.06194e-7,8.390723753006968e-5,8.33402e-5,6.83159543680003e-5,6.89603e-5,2.800365481818118e-7,3.03922e-7,9.238947598827424e-6,9.7405e-6,1.1531008765573178e-7,1.30336e-7,5.1894179889694186e-5,5.33033e-5,3.783295798719184e-5,3.934e-5,2.017865929171828e-6,2.13533e-6,-0.0,5.8861e-8,2.9977544265537384e-6,3.16798e-6,9.682689899575739e-5,9.67965e-5
0.0007849449918307218,1.8274677608497563e-5,1.92015e-5,1.280239298159387e-6,1.35664e-6,9.691384524662089e-5,9.68941e-5,2.5968981129157823e-5,2.7193e-5,9.691384524661882e-5,9.69021e-5,4.954055866877643e-7,5.30153e-7,6.146484558894733e-6,6.48037e-6,1.2773129949562165e-5,1.34445e-5,9.691384524662032e-5,9.69027e-5,9.691384524661959e-5,9.69025e-5,9.312182059874184e-5,9.21837e-5,9.691149951813792e-5,9.69757e-5,4.226821549700779e-6,4.45954e-6,9.660741185710572e-5,9.63989e-5,8.185753143771273e-7,8.70468e-7,8.242805447003386e-5,8.19771e-5,6.648651111821761e-5,6.72363e-5,2.69191076290683e-7,2.9194e-7,8.88278970957824e-6,9.35881e-6,1.1084425371862863e-7,1.25198e-7,5.020931682995573e-5,5.16359e-5,3.648724178532619e-5,3.79577e-5,1.9397333423391904e-6,2.05116e-6,-0.0,5.65404e-8,2.8817110387848106e-6,3.04315e-6,9.691384509544216e-5,9.68863e-5
0.0008470614078612562,1.7611354925826696e-5,1.84969e-5,1.2329076026087528e-6,1.3056e-6,9.700014071874261e-5,9.69813e-5,2.50447271129453e-5,2.62217e-5,9.700014071874066e-5,9.69921e-5,4.770885751367092e-7,5.10205e-7,5.919688772738979e-6,6.23716e-6,1.2305051952865222e-5,1.29446e-5,9.700014071874208e-5,9.69914e-5,9.700014071874141e-5,9.69889e-5,9.242730700340493e-5,9.14712e-5,9.699544562894514e-5,9.70706e-5,4.070689380084903e-6,4.29194e-6,9.65629839726341e-5,9.62785e-5,7.883101967912004e-7,8.37715e-7,8.095142145292049e-5,8.06177e-5,6.473787212238172e-5,6.55793e-5,2.592379743901249e-7,2.80955e-7,8.555763365246783e-6,9.00864e-6,1.0674587212827399e-7,1.20487e-7,4.863216728674951e-5,5.00679e-5,3.524028743686862e-5,3.66737e-5,1.8680277657252133e-6,1.97399e-6,-0.0,5.4413e-8,2.7752098778099315e-6,2.9287e-6,9.700014011674148e-5,9.69773e-5
0.0009113086428284451,1.6996664839061047e-5,1.78442e-5,1.18913415286805e-6,1.25845e-6,9.70861629472398e-5,9.7069e-5,2.41864017930453e-5,2.53191e-5,9.708616294723791e-5,9.70816e-5,4.6014871819251736e-7,4.91777e-7,5.7098976808825645e-6,6.01242e-6,1.187174366392192e-5,1.24822e-5,9.708616294723911e-5,9.70795e-5,9.708616294723852e-5,9.70746e-5,9.167426614578677e-5,9.07172e-5,9.707743120739033e-5,9.71589e-5,3.926280806867815e-6,4.13708e-6,9.648504050234808e-5,9.61216e-5,7.603204751497774e-7,8.07459e-7,7.948016868893881e-5,7.92628e-5,6.30613170138068e-5,6.39823e-5,2.50033200523397e-7,2.70808e-7,8.253182493755051e-6,8.68495e-6,1.0295563038654041e-7,1.16135e-7,4.7147770889839344e-5,4.85861e-5,3.407718708669844e-5,3.54736e-5,1.8017119494141564e-6,1.90271e-6,-0.0,5.24477e-8,2.6767112355848084e-6,2.82297e-6,9.708616088053606e-5,9.70698e-5
0.0009779119547341636,1.6423448077002797e-5,1.72359e-5,1.1483873948162879e-6,1.21461e-6,9.717222957262114e-5,9.71576e-5,2.338445497616746e-5,2.44758e-5,9.71722295726194e-5,9.71708e-5,4.4438027522045155e-7,4.74647e-7,5.51457493996692e-6,5.80345e-6,1.1468047214129497e-5,1.20519e-5,9.717222957262045e-5,9.71673e-5,9.717222957261898e-5,9.716e-5,9.086691278706607e-5,8.99242e-5,9.715695533758159e-5,9.72391e-5,3.791845696838536e-6,3.99312e-6,9.637061933855851e-5,9.59275e-5,7.34266221808424e-7,7.79333e-7,7.801637972806351e-5,7.79133e-5,6.144955482562269e-5,6.24396e-5,2.414649570605027e-7,2.61375e-7,7.971407384971427e-6,8.38388e-6,9.942749334346575e-8,1.1209e-7,4.574416641451458e-5,4.71801e-5,3.298621073375877e-5,3.43463e-5,1.7399808086245215e-6,1.83644e-6,-0.0,5.06208e-8,2.5850199836234997e-6,2.72468e-6,9.717222330256478e-5,9.71642e-5
0.0010470539852015536,1.5886330252675064e-5,1.66662e-5,1.1102684474773617e-6,1.17366e-6,9.725856374123411e-5,9.72472e-5,2.2631715569202847e-5,2.3684e-5,9.725856374123242e-5,9.72599e-5,4.296288576573884e-7,4.58641e-7,5.331817176734611e-6,5.60815e-6,1.1090091348044316e-5,1.16493e-5,9.725856374123349e-5,9.7255e-5,9.72585637412252e-5,9.72456e-5,9.000971323994364e-5,8.90951e-5,9.723319943397612e-5,9.73098e-5,3.666070713478834e-6,3.85859e-6,9.621712332730573e-5,9.56959e-5,7.098923536157032e-7,7.53054e-7,7.656245352465577e-5,7.65703e-5,5.9897323671878334e-5,6.0947e-5,2.334493506489893e-7,2.52561e-7,7.70770651536584e-6,8.10242e-6,9.612691605601721e-8,1.0831e-7,4.441240020384904e-5,4.58418e-5,3.195855052787123e-5,3.32829e-5,1.6822302018894347e-6,1.77452e-6,-0.0,4.89138e-8,2.4992392835693883e-6,2.63283e-6,9.725854661450753e-5,9.72606e-5
0.0011189356400160707,1.538081715214899e-5,1.61305e-5,1.0744450318334387e-6,1.13523e-6,9.734538159166034e-5,9.73379e-5,2.1922161441144786e-5,2.29379e-5,9.734538159165866e-5,9.73491e-5,4.15765857504388e-7,4.43622e-7,5.16003818744299e-6,5.42485e-6,1.0734645297513867e-5,1.12712e-5,9.734538159165954e-5,9.7343e-5,9.734538159160986e-5,9.73317e-5,8.910670191289965e-5,8.82324e-5,9.730509757860118e-5,9.73692e-5,3.5478616126864046e-6,3.73233e-6,9.602227554566218e-5,9.54265e-5,6.869863814591144e-7,7.28393e-7,7.51199320817386e-5,7.5235e-5,5.8399699273461226e-5,5.95011e-5,2.2591649699697554e-7,2.4429e-7,7.45980247522628e-6,7.83818e-6,9.302512214091658e-8,1.04763e-7,4.314471218235078e-5,4.45648e-5,3.098674096239842e-5,3.22765e-5,1.6279568505539963e-6,1.71642e-6,-0.0,4.7312e-8,2.418621988482068e-6,2.54664e-6,9.734533883144899e-5,9.73591e-5
0.0011937091205303334,1.4903536268492616e-5,1.5625e-5,1.0406674245775073e-6,1.09903e-6,9.743281605591384e-5,9.74295e-5,2.1251282028551893e-5,2.22325e-5,9.743281605591232e-5,9.74384e-5,4.0269461924674704e-7,4.29477e-7,4.998046045086428e-6,5.25218e-6,1.0399282684720299e-5,1.09147e-5,9.743281605591301e-5,9.74314e-5,9.743281605564865e-5,9.74186e-5,8.816234261206414e-5,8.73387e-5,9.737127265782531e-5,9.74157e-5,3.436396073905139e-6,3.61342e-6,9.578432470965285e-5,9.5119e-5,6.653886091399137e-7,7.05169e-7,7.369098569508309e-5,7.39087e-5,5.6953390256496344e-5,5.8099e-5,2.1881387443336732e-7,2.36501e-7,7.225984242241361e-6,7.58921e-6,9.010048464778197e-8,1.01423e-7,4.193541050721977e-5,4.33434e-5,3.006521772050484e-5,3.13212e-5,1.5767825203605347e-6,1.6617e-6,-0.0,4.58035e-8,2.3426065977809952e-6,2.46547e-6,9.743271733432642e-5,9.74594e-5
0.0012715570683674835,1.4451487369482102e-5,1.51466e-5,1.0087145272918647e-6,1.06483e-6,9.752101756896727e-5,9.75222e-5,2.0615043150724718e-5,2.15638e-5,9.752101756896559e-5,9.7528e-5,3.9032956829055014e-7,4.16114e-7,4.844784920464682e-6,5.08902e-6,1.00818503712887e-5,1.05777e-5,9.752101756896625e-5,9.75205e-5,9.75210175677357e-5,9.75067e-5,8.718055233034328e-5,8.64167e-5,9.743013296496645e-5,9.74476e-5,3.3309458729355374e-6,3.50107e-6,9.550186257990477e-5,9.47737e-5,6.449576477530436e-7,6.83228e-7,7.227688395251807e-5,7.25924e-5,5.55549435060014e-5,5.67384e-5,2.1209498266308392e-7,2.29142e-7,7.004735291808563e-6,7.35392e-6,8.733385607580319e-8,9.82671e-8,4.07791858180267e-5,4.21733e-5,2.9188944359137607e-5,3.04123e-5,1.5283723228785356e-6,1.61e-6,-0.0,4.43783e-8,2.270695927940417e-6,2.38878e-6,9.752080471623306e-5,9.75614e-5
0.0013526438609883487,1.402225597353538e-5,1.46928e-5,9.784084347204366e-7,1.03244e-6,9.761009847562849e-5,9.76157e-5,2.001019807487648e-5,2.09283e-5,9.761009847562694e-5,9.76181e-5,3.7860184770884857e-7,4.03456e-7,4.699405230592572e-6,4.93445e-6,9.780615702812186e-6,1.02583e-5,9.761009847562752e-5,9.76106e-5,9.761009847055748e-5,9.75962e-5,8.616532022242576e-5,8.54688e-5,9.747984848715224e-5,9.74632e-5,3.2309250438809487e-6,3.39464e-6,9.517396464206977e-5,9.43908e-5,6.25579729794756e-7,6.62444e-7,7.087902790668809e-5,7.12874e-5,5.420167045598616e-5,5.54173e-5,2.0572240559158531e-7,2.22172e-7,6.7948353107035245e-6,7.13096e-6,8.47098295404868e-8,9.52778e-8,3.9671779428138534e-5,4.10505e-5,2.8353868783678893e-5,2.95457e-5,1.4824567921992257e-6,1.56103e-6,-0.0,4.30284e-8,2.202489922245572e-6,2.31613e-6,9.760966644280302e-5,9.76646e-5
0.001437121699745547,1.3613847446039905e-5,1.42613e-5,9.496022604976664e-7,1.00169e-6,9.770014467220098e-5,9.77099e-5,1.943406320207387e-5,2.03231e-5,9.770014467219941e-5,9.77087e-5,3.674546063492663e-7,3.91437e-7,4.5612054779094516e-6,4.78766e-6,9.494147721710787e-6,9.95472e-6,9.77001446721999e-5,9.77016e-5,9.770014465346808e-5,9.76874e-5,8.512063014614724e-5,8.44977e-5,9.751839798018767e-5,9.74609e-5,3.1358497737944705e-6,3.29357e-6,9.480019239138388e-5,9.39706e-5,6.071609239957613e-7,6.4271e-7,6.949881920499804e-5,6.99946e-5,5.289138305594701e-5,5.41338e-5,1.9966525093924658e-7,2.15553e-7,6.595276618282777e-6,6.91919e-6,8.221568448029085e-8,9.24395e-8,3.860966812042528e-5,3.99716e-5,2.7556638969062494e-5,2.8718e-5,1.438813444639921e-6,1.51453e-6,-0.0,4.17466e-8,2.1376582724744953e-6,2.24715e-6,9.769931366712393e-5,9.77685e-5
0.0015251671382081158,1.3224440477745106e-5,1.38502e-5,9.221624395214792e-7,9.72424e-7,9.77912563877389e-5,9.78049e-5,1.8884176669548973e-5,1.97457e-5,9.779125638773736e-5,9.78e-5,3.5683614980985166e-7,3.80001e-7,4.429547506028356e-6,4.64797e-6,9.221142666224773e-6,9.66573e-6,9.779125638773777e-5,9.7794e-5,9.779125632494379e-5,9.77805e-5,8.405000754132597e-5,8.35057e-5,9.754362677858717e-5,9.74392e-5,3.045280041219383e-6,3.19741e-6,9.438041755924731e-5,9.35139e-5,5.896158187969198e-7,6.23933e-7,6.81370942221476e-5,6.8715e-5,5.162177591907102e-5,5.28864e-5,1.9389542860525138e-7,2.09256e-7,6.405142062168967e-6,6.71764e-6,7.983985419951739e-8,8.9739e-8,3.7589498789914206e-5,3.89337e-5,2.6794147613211098e-5,2.79261e-5,1.3972399686095184e-6,1.47029e-6,-0.0,4.0527e-8,2.075900602292775e-6,2.18152e-6,9.778973283225757e-5,9.78727e-5
0.0016169384657827776,1.2852546272901022e-5,1.34578e-5,8.959797299705427e-7,9.44529e-7,9.788350368270665e-5,9.79004e-5,1.83585275650237e-5,1.91939e-5,9.788350368270505e-5,9.78922e-5,3.4670419756809243e-7,3.691e-7,4.303909400398349e-6,4.5148e-6,8.960534472755713e-6,9.39008e-6,9.788350368270547e-5,9.78877e-5,9.788350348983142e-5,9.78758e-5,8.29570489266252e-5,8.24951e-5,9.755327045029003e-5,9.73966e-5,2.9588559648794524e-6,3.10573e-6,9.391498324907618e-5,9.30212e-5,5.728745566713628e-7,6.06035e-7,6.67948594389914e-5,6.74495e-5,5.039106458795007e-5,5.16736e-5,1.8838996386893585e-7,2.03253e-7,6.223681599566564e-6,6.52546e-6,7.757287836806194e-8,8.71646e-8,3.6608558002565214e-5,3.79343e-5,2.606386180710553e-5,2.71673e-5,1.3575708956093048e-6,1.42811e-6,-0.0,3.93644e-8,2.0169712387541016e-6,2.11895e-6,9.788082837196358e-5,9.79763e-5
0.0017126183240926743,1.2496780298943401e-5,1.30828e-5,8.709529507179867e-7,9.17893e-7,9.797697141329293e-5,9.79966e-5,1.7855237303672607e-5,1.86658e-5,9.797697141329145e-5,9.79854e-5,3.3701958951766945e-7,3.58691e-7,4.183807552450894e-6,4.38763e-6,8.711333838839473e-6,9.12674e-6,9.797697141329172e-5,9.7983e-5,9.797697086573587e-5,9.79735e-5,8.184490927047921e-5,8.14683e-5,9.754501272840549e-5,9.73316e-5,2.8762441550216212e-6,3.01819e-6,9.340447236939291e-5,9.24935e-5,5.568724354448455e-7,5.88944e-7,6.547266059614393e-5,6.61988e-5,4.919734549761097e-5,5.04941e-5,1.8312757764871312e-7,1.97521e-7,6.050199898786502e-6,6.34191e-6,7.540599487744348e-8,8.47065e-8,3.5664218655202034e-5,3.69709e-5,2.536339118575236e-5,2.64394e-5,1.3196529628682834e-6,1.38784e-6,-0.0,3.82543e-8,1.960642618818304e-6,2.05921e-6,9.797245271860387e-5,9.80786e-5
0.001812371090598634,1.2156004597120848e-5,1.27237e-5,8.469988635607399e-7,8.92421e-7,9.807171706275876e-5,9.80933e-5,1.7372763609898213e-5,1.81598e-5,9.807171706275713e-5,9.80797e-5,3.2775010988412233e-7,3.48737e-7,4.068844150898386e-6,4.266e-6,8.472727246867725e-6,8.87478e-6,9.807171706275744e-5,9.80798e-5,9.807171561544321e-5,9.80737e-5,8.071681344941333e-5,8.04273e-5,9.751652854615481e-5,9.72432e-5,2.7971703547622453e-6,2.93447e-6,9.284989132298142e-5,9.19315e-5,5.415562267527877e-7,5.726e-7,6.417122925549331e-5,6.49637e-5,4.8039148190126e-5,4.93467e-5,1.780907643130329e-7,1.9204e-7,5.88412504865947e-6,6.16633e-6,7.333199541534044e-8,8.23558e-8,3.475434984977019e-5,3.60415e-5,2.4690778989786768e-5,2.57402e-5,1.2833600870987954e-6,1.34933e-6,-0.0,3.71927e-8,1.9067275374267536e-6,2.00207e-6,9.806434923250406e-5,9.81787e-5
0.0019163915830320076,1.1829124544761829e-5,1.23795e-5,8.240377677641159e-7,8.68027e-7,9.81678185666137e-5,9.81908e-5,1.690961525379171e-5,1.76741e-5,9.816781856661171e-5,9.81753e-5,3.1886491257305126e-7,3.39204e-7,3.958638107346324e-6,4.14951e-6,8.243934047728694e-6,8.63338e-6,9.816781856661233e-5,9.81783e-5,9.816781498098366e-5,9.81764e-5,7.957550057394881e-5,7.93742e-5,9.746552342420113e-5,9.713e-5,2.7213719060196887e-6,2.85429e-6,9.225237556993589e-5,9.13365e-5,5.268749649913648e-7,5.56948e-7,6.289083727933997e-5,6.37445e-5,4.691481908279428e-5,4.82301e-5,1.7326276253503674e-7,1.8679e-7,5.724908876522673e-6,5.99816e-6,7.134397815806124e-8,8.01046e-8,3.387680502294377e-5,3.51441e-5,2.4044111146085678e-5,2.50679e-5,1.2485715399185748e-6,1.31245e-6,-0.0,3.6176e-8,1.855046729536221e-6,1.94735e-6,9.815618329995262e-5,9.82756e-5
0.0020248563549618323,1.1515238321172823e-5,1.20492e-5,8.020039214716336e-7,8.44636e-7,9.826532819391858e-5,9.82889e-5,1.6464565432742393e-5,1.72076e-5,9.82653281939152e-5,9.82723e-5,3.103385537910879e-7,3.30064e-7,3.852875116215214e-6,4.03779e-6,8.024310679033065e-6,8.4018e-6,9.826532819391723e-5,9.82785e-5,9.826531982084232e-5,9.82819e-5,7.842378457533403e-5,7.8311e-5,9.738978908220134e-5,9.6991e-5,2.648632164830281e-6,2.77741e-6,9.161342471161355e-5,9.07095e-5,5.127866105939976e-7,5.4194e-7,6.163195654497233e-5,6.2542e-5,4.582308179112731e-5,4.71433e-5,1.6862974651299314e-7,1.81757e-7,5.572099336952979e-6,5.83687e-6,6.943625004406717e-8,7.7946e-8,3.302984281940142e-5,3.42771e-5,2.3421818544475485e-5,2.44208e-5,1.2151877381652818e-6,1.27708e-6,-0.0,3.52012e-8,1.8054523301125156e-6,1.89488e-6,9.824748271489821e-5,9.83682e-5
0.002137960224119459,1.1213499293342693e-5,1.17318e-5,7.808358007961978e-7,8.2218e-7,9.836430721815563e-5,9.8388e-5,1.6036458343742402e-5,1.6759e-5,9.836430721814502e-5,9.83709e-5,3.0214722251077714e-7,3.21288e-7,3.751260940122993e-6,3.93054e-6,7.813253962509335e-6,8.1794e-6,9.836430721815418e-5,9.83805e-5,9.83642886942316e-5,9.839e-5,7.726415337332512e-5,7.72394e-5,9.728723009120647e-5,9.68254e-5,2.5787483569089435e-6,2.70359e-6,9.093466448318092e-5,9.00516e-5,4.992518215828317e-7,5.27531e-7,6.039480633790854e-5,6.13564e-5,4.476261171563469e-5,4.60852e-5,1.6417877768778103e-7,1.76925e-7,5.425273086185502e-6,5.682e-6,6.760348335535265e-8,7.58737e-8,3.221177714378465e-5,3.34387e-5,2.2822411222269516e-5,2.37974e-5,1.1831154860817863e-6,1.24313e-6,-0.0,3.42653e-8,1.757805952648568e-6,1.84451e-6,9.833765804754274e-5,9.84556e-5
0.0022559162723985535,1.09231177299608e-5,1.14265e-5,7.604761709088329e-7,8.00598e-7,9.846482456941237e-5,9.84882e-5,1.5624212637421165e-5,1.63271e-5,9.846482456937059e-5,9.84713e-5,2.942687678998244e-7,3.12854e-7,3.653521776755946e-6,3.82745e-6,7.610202050766092e-6,7.96557e-6,9.846482456941093e-5,9.84843e-5,9.846478556607225e-5,9.85009e-5,7.609880115619216e-5,7.61612e-5,9.715588533736471e-5,9.66324e-5,2.5115318202504704e-6,2.63265e-6,9.021780784884059e-5,8.9364e-5,4.862339989310259e-7,5.13684e-7,5.91794102002057e-5,6.01882e-5,4.373207224040573e-5,4.50549e-5,1.598978196419014e-7,1.7228e-7,5.284036054360518e-6,5.53313e-6,6.584072185161265e-8,7.3882e-8,3.142099442419258e-5,3.26276e-5,2.2244485974918208e-5,2.31962e-5,1.1522680834992756e-6,1.2105e-6,-0.0,3.33658e-8,1.7119788513903135e-6,1.7961e-6,9.84259894970062e-5,9.85365e-5
0.002378925405584572,1.0643427326841597e-5,1.11326e-5,7.408767036534145e-7,7.79835e-7,9.856693069698343e-5,9.85896e-5,1.5226916839864247e-5,1.5911e-5,9.856693069681845e-5,9.85735e-5,2.866844860987333e-7,3.04741e-7,3.559426450644555e-6,3.72826e-6,7.414680705848721e-6,7.75979e-6,9.8566930696982e-5,9.85898e-5,9.856685222520038e-5,9.86143e-5,7.49299451090715e-5,7.5078e-5,9.699398822946524e-5,9.64112e-5,2.4468232575061767e-6,2.56439e-6,8.9464810964379e-5,8.86482e-5,4.7370223895061537e-7,5.00361e-7,5.798593029300641e-5,5.90376e-5,4.273038145569448e-5,4.40515e-5,1.5577670898531447e-7,1.67812e-7,5.148055553512757e-6,5.38988e-6,6.414378054922588e-8,7.1966e-8,3.0656147126381464e-5,3.18425e-5,2.1686862808886924e-5,2.26161e-5,1.1225723225552399e-6,1.17911e-6,-0.0,3.25005e-8,1.6678623171371242e-6,1.74953e-6,9.851159607698767e-5,9.86097e-5
0.002507212881679389,1.0373785124964656e-5,1.08495e-5,7.219909206834786e-7,7.59841e-7,9.867068885206358e-5,9.86925e-5,1.4843688104486724e-5,1.55097e-5,9.867068885145253e-5,9.86778e-5,2.7937638940086886e-7,2.96928e-7,3.4687525563975837e-6,3.63274e-6,7.2262331115385265e-6,7.56157e-6,9.867068885206212e-5,9.86971e-5,9.867053744340697e-5,9.87303e-5,7.375947402750759e-5,7.39913e-5,9.679995069330788e-5,9.61615e-5,2.384469444399313e-6,2.49867e-6,8.867762571048731e-5,8.79053e-5,4.616268211036682e-7,4.87533e-7,5.6814299105809045e-5,5.79048e-5,4.1756383769337575e-5,4.30739e-5,1.5180567149086663e-7,1.6351e-7,5.017011387197953e-6,5.25192e-6,6.250863471269724e-8,7.01208e-8,2.9915891854733244e-5,3.1082e-5,2.114838922773237e-5,2.20559e-5,1.09395779604028e-6,1.14888e-6,-0.0,3.16673e-8,1.625351794869503e-6,1.70468e-6,9.859345964934912e-5,9.8674e-5
0.00264100395868488,1.011362381526025e-5,1.05763e-5,7.037778285210742e-7,7.40571e-7,9.87761543444845e-5,9.87971e-5,1.4473747144487338e-5,1.51225e-5,9.877615434238126e-5,9.87842e-5,2.7232861283935523e-7,2.89397e-7,3.3813039260143925e-6,3.54068e-6,7.044456282335716e-6,7.37046e-6,9.877615434448301e-5,9.8806e-5,9.877587327477564e-5,9.88485e-5,7.258919992939524e-5,7.29026e-5,9.657240870642586e-5,9.58826e-5,2.324335235893315e-6,2.43532e-6,8.785832402653114e-5,8.71369e-5,4.4998153217697727e-7,4.75168e-7,5.5664480159517325e-5,5.67899e-5,4.0809057450325206e-5,4.21215e-5,1.4797608639543823e-7,1.59363e-7,4.890621118993845e-6,5.11894e-6,6.093173456890622e-8,6.83425e-8,2.9199040458255855e-5,3.0345e-5,2.0628047148566487e-5,2.15144e-5,1.0663624052798133e-6,1.11974e-6,-0.0,3.08641e-8,1.5843550672785715e-6,1.66145e-6,9.867040746010735e-5,9.8728e-5
0.0027805299826570242,9.86242862321434e-6,1.03127e-5,6.862002706507958e-7,7.21983e-7,9.888337993125807e-5,9.89037e-5,1.4116385989773879e-5,1.47485e-5,9.888337992451644e-5,9.8893e-5,2.6552677646208673e-7,2.82133e-7,3.2969027320008287e-6,3.45186e-6,6.868984759836777e-6,7.18606e-6,9.888337993125671e-5,9.89167e-5,9.888287647493613e-5,9.89688e-5,7.142080460967132e-5,7.1813e-5,9.631023077678302e-5,9.55744e-5,2.2662981300493443e-6,2.37421e-6,8.70090394112912e-5,8.63442e-5,4.387426125707206e-7,4.63242e-7,5.453640809869145e-5,5.56931e-5,3.988745147493838e-5,4.11934e-5,1.4428013987294715e-7,1.55363e-7,4.7686286844263835e-6,4.99064e-6,5.9409862617956695e-8,6.66271e-8,2.8504504471060062e-5,2.96304e-5,2.0124909288465143e-5,2.09909e-5,1.0397298636105996e-6,1.09164e-6,-0.0,3.00895e-8,1.544788546745673e-6,1.61975e-6,9.874112266427381e-5,9.87706e-5
