6.088054104727467e-6,0.0623412,0.06301731821814585
1.2395278157225124e-5,0.0623124,0.0629897598155556
1.9104922586045265e-5,0.0622898,0.06296750401889746
2.637795554171689e-5,0.0622696,0.06294747171100265
3.4363656110887906e-5,0.0622507,0.06292845286638832
4.320691998125084e-5,0.0622322,0.06290982042232351
5.30545910178117e-5,0.0622138,0.06289119528172024
6.406033170617383e-5,0.0621953,0.06287232224303631
7.638864126824696e-5,0.0621763,0.06285301416700875
9.021887377795633e-5,0.0621568,0.06283312286987748
0.00010574889099370563,0.0621367,0.06281252313121732
0.0001231966452524441,0.0621157,0.0627911056259417
0.0001428080939400027,0.0620939,0.06276876555726402
0.0001648559818802732,0.0620711,0.06274540506377461
0.00018964653819472345,0.0620472,0.06272092720869556
0.00021752434674568097,0.0620222,0.06269523392086311
0.00024887478135797507,0.0619958,0.0626682269352767
0.0002841319202892728,0.0619681,0.06263980434296444
0.00030440270523637337,0.0619528,0.06262425415199561
0.0003483006193585108,0.0619217,0.06259225258148617
0.0003955950588656756,0.0618902,0.06255994394246653
0.0004456065969197804,0.0618589,0.06252780275087617
0.0004977921790946833,0.0618279,0.062496120163136736
0.0005517165095218964,0.0617976,0.0624650685656147
0.0006070325691174501,0.0617679,0.06243474214752879
0.0006088054104727467,0.061767,0.06243379335686958
0.0006661244398687558,0.0617376,0.06240382245516784
0.0007247280486808624,0.0617089,0.062374473122381195
0.0007849449918307218,0.0616805,0.062345515610400484
0.0008470614078612562,0.0616524,0.06231677483027856
0.0009113086428284451,0.0616243,0.0622881250541774
0.0009779119547341636,0.0615962,0.0622594604916563
0.0010470539852015536,0.061568,0.062230706823635205
0.0011189356400160707,0.0615397,0.062201792064976294
0.0011937091205303334,0.0615111,0.062172671942559654
0.0012715570683674835,0.0614823,0.06214329635389021
0.0013526438609883487,0.0614533,0.06211362788243439
0.001437121699745547,0.0614239,0.06208363792035559
0.0015251671382081158,0.0613941,0.06205329308628237
0.0016169384657827776,0.061364,0.06202257004651769
0.0017126183240926743,0.0613335,0.06199144053963599
0.001812371090598634,0.0613026,0.061959885420788494
