x	N1	N2	N8	N14	N20	N26	N32	N38	N44	N50	N56	N62	N68	N74	N80	N86	N92	N98	N104	N110	N116	N122	N128	N134	N140	N146
0.173699	0.000323023	0.000323005	0.000323003	0.000323013	0.000323008	0.000323012	0.00032301	0.000322994	0.000323197	0.000320197	0.000304058	0.000268147	0.000218192	0.000166348	0.000121412	8.63036e-05	6.03624e-05	4.17311e-05	2.85343e-05	1.92484e-05	1.27344e-05	8.17121e-06	4.97644e-06	2.74023e-06	1.17508e-06	5.30659e-07
0.202358	0.000323257	0.000323238	0.000323235	0.000323248	0.000323239	0.00032325	0.000323231	0.000323264	0.00032334	0.00031851	0.000298272	0.000258346	0.000206855	0.000155929	0.00011304	8.00615e-05	5.58947e-05	3.86085e-05	2.63885e-05	1.77976e-05	1.17737e-05	7.55457e-06	4.60086e-06	2.53342e-06	1.0864e-06	4.90611e-07
0.234571	0.000323495	0.000323483	0.00032348	0.00032349	0.000323481	0.000323497	0.000323459	0.000323565	0.000323324	0.000316195	0.000291737	0.000248319	0.00019594	0.000146255	0.000105425	7.44451e-05	5.18964e-05	3.58213e-05	2.44754e-05	1.6505e-05	1.0918e-05	7.00532e-06	4.26633e-06	2.34922e-06	1.00741e-06	4.54942e-07
0.270786	0.00032374	0.000323741	0.00032374	0.000323742	0.000323736	0.000323753	0.000323702	0.000323887	0.000323073	0.000313203	0.000284537	0.000238183	0.000185471	0.000137263	9.84677e-05	6.93585e-05	4.82912e-05	3.33135e-05	2.27559e-05	1.53436e-05	1.01492e-05	6.51197e-06	3.96586e-06	2.18377e-06	9.36463e-07	4.22904e-07
0.311506	0.000323996	0.000324011	0.000324011	0.000324006	0.000324004	0.000324016	0.000323967	0.000324213	0.000322511	0.000309509	0.00027676	0.000228035	0.000175464	0.000128893	9.20848e-05	6.47266e-05	4.50202e-05	3.1042e-05	2.11996e-05	1.42929e-05	9.45389e-06	6.06574e-06	3.6941e-06	2.03413e-06	8.72294e-07	3.93926e-07
0.357297	0.000324268	0.000324292	0.000324295	0.000324281	0.000324288	0.000324286	0.000324261	0.000324512	0.00032156	0.000305106	0.000268503	0.000217959	0.00016592	0.000121094	8.62092e-05	6.04893e-05	4.20368e-05	2.89734e-05	1.97833e-05	1.3337e-05	8.82132e-06	5.65982e-06	3.44688e-06	1.89801e-06	8.13923e-07	3.67567e-07
0.408792	0.000324561	0.000324586	0.00032459	0.000324572	0.000324586	0.000324567	0.000324588	0.000324743	0.000320147	0.000300008	0.00025986	0.000208022	0.000156837	0.000113818	8.07849e-05	5.65978e-05	3.9304e-05	2.70806e-05	1.84881e-05	1.2463e-05	8.24307e-06	5.28878e-06	3.22091e-06	1.77358e-06	7.60568e-07	3.43472e-07
0.466704	0.000324875	0.000324892	0.000324897	0.00032488	0.000324899	0.000324861	0.00032495	0.000324855	0.00031821	0.000294245	0.000250925	0.00019828	0.000148207	0.000107022	7.57643e-05	5.30121e-05	3.67913e-05	2.53421e-05	1.7299e-05	1.16609e-05	7.71236e-06	4.94824e-06	3.01353e-06	1.65939e-06	7.11599e-07	3.21358e-07
0.5	0.000325051	0.000325061	0.000325066	0.000325051	0.000325072	0.000325024	0.000325155	0.000324869	0.000316996	0.000290942	0.000246035	0.000193096	0.000143691	0.000103498	7.31734e-05	5.1166e-05	3.5499e-05	2.44485e-05	1.6688e-05	1.12487e-05	7.43967e-06	4.77327e-06	2.90697e-06	1.60071e-06	6.86439e-07	3.09996e-07
0.572105	0.000325409	0.000325403	0.000325405	0.0003254	0.000325419	0.00032536	0.000325575	0.000324664	0.000314029	0.000283983	0.000236493	0.000183431	0.000135487	9.7187e-05	6.85659e-05	4.78945e-05	3.3213e-05	2.2869e-05	1.56082e-05	1.05204e-05	6.95793e-06	4.46418e-06	2.71873e-06	1.49706e-06	6.41992e-07	2.89924e-07
0.649789	0.000325769	0.000325749	0.000325749	0.000325754	0.000325765	0.000325711	0.000325984	0.000324188	0.000310566	0.00027679	0.000227264	0.000174445	0.000128028	9.15168e-05	6.44512e-05	4.49816e-05	3.11804e-05	2.14654e-05	1.46491e-05	9.87366e-06	6.53009e-06	4.18967e-06	2.55156e-06	1.40501e-06	6.02518e-07	2.72098e-07
0.731936	0.000326124	0.000326095	0.000326092	0.000326108	0.000326105	0.000326074	0.000326356	0.000323427	0.000306718	0.00026957	0.000218514	0.000166209	0.00012132	8.64683e-05	6.08062e-05	4.24074e-05	2.93862e-05	2.02272e-05	1.38032e-05	9.30326e-06	6.15279e-06	3.94759e-06	2.40413e-06	1.32384e-06	5.67708e-07	2.56378e-07
0.817654	0.000326469	0.00032644	0.000326433	0.000326458	0.000326438	0.000326446	0.000326668	0.000322389	0.000302594	0.000262467	0.000210322	0.000158717	0.000115316	8.19875e-05	5.75845e-05	4.01369e-05	2.78052e-05	1.91366e-05	1.30583e-05	8.80098e-06	5.82057e-06	3.73444e-06	2.27432e-06	1.25236e-06	5.37057e-07	2.42536e-07
0.906228	0.000326803	0.00032678	0.000326771	0.0003268	0.000326764	0.000326823	0.000326901	0.000321094	0.00029829	0.000255579	0.000202708	0.000151926	0.000109947	7.8009e-05	5.4734e-05	3.81314e-05	2.64098e-05	1.81744e-05	1.24011e-05	8.35795e-06	5.52755e-06	3.54643e-06	2.15983e-06	1.18931e-06	5.10022e-07	2.30327e-07
0.997088	0.000327126	0.000327113	0.000327103	0.000327133	0.000327082	0.000327201	0.000327043	0.000319573	0.000293888	0.000248964	0.000195662	0.000145774	0.00010514	7.44681e-05	5.22045e-05	3.63542e-05	2.51741e-05	1.73225e-05	1.18195e-05	7.96583e-06	5.26819e-06	3.38004e-06	2.05849e-06	1.13351e-06	4.86094e-07	2.19522e-07
1	0.000327137	0.000327124	0.000327114	0.000327144	0.000327093	0.000327213	0.000327047	0.000319524	0.000293746	0.000248752	0.000195437	0.000145577	0.000104987	7.43551e-05	5.21238e-05	3.62975e-05	2.51347e-05	1.72954e-05	1.18009e-05	7.95331e-06	5.25991e-06	3.37472e-06	2.05525e-06	1.13173e-06	4.8533e-07	2.19176e-07
1.09415	0.000327454	0.000327454	0.000327445	0.000327471	0.00032741	0.000327593	0.000327085	0.000317773	0.000289243	0.000242363	0.000188857	0.000139943	0.00010063	7.11626e-05	4.98492e-05	3.47014e-05	2.40256e-05	1.6531e-05	1.1279e-05	7.60151e-06	5.02724e-06	3.22544e-06	1.96435e-06	1.08167e-06	4.63863e-07	2.09482e-07
1.19041	0.000327766	0.000327778	0.00032777	0.00032779	0.000327724	0.000327965	0.000327017	0.000315843	0.000284729	0.000236264	0.000182752	0.000134799	9.66872e-05	6.82864e-05	4.78043e-05	3.3268e-05	2.303e-05	1.5845e-05	1.08107e-05	7.28583e-06	4.81845e-06	3.09149e-06	1.88277e-06	1.03675e-06	4.44601e-07	2.00783e-07
1.28932	0.000328074	0.000328097	0.000328092	0.000328103	0.000328038	0.000328327	0.000326839	0.000313746	0.000280209	0.000230414	0.000177044	0.000130059	9.30805e-05	6.56653e-05	4.59443e-05	3.19653e-05	2.21256e-05	1.5222e-05	1.03855e-05	6.99916e-06	4.62886e-06	2.96985e-06	1.80869e-06	9.95964e-07	4.27108e-07	1.92884e-07
1.39135	0.000328382	0.000328414	0.000328412	0.000328412	0.000328356	0.000328677	0.000326546	0.00031149	0.000275686	0.000224783	0.000171674	0.000125655	8.97528e-05	6.32552e-05	4.42368e-05	3.07704e-05	2.12964e-05	1.46508e-05	9.99557e-06	6.73636e-06	4.45505e-06	2.85834e-06	1.74078e-06	9.5857e-07	4.11073e-07	1.85642e-07
1.49688	0.000328691	0.000328728	0.000328731	0.000328718	0.000328679	0.00032901	0.000326135	0.000309085	0.000271163	0.00021935	0.000166597	0.00012154	8.66613e-05	6.10227e-05	4.26575e-05	2.9666e-05	2.05301e-05	1.41231e-05	9.63539e-06	6.49359e-06	4.29449e-06	2.75533e-06	1.67804e-06	9.24026e-07	3.96259e-07	1.78953e-07
1.60628	0.000329003	0.000329041	0.000329049	0.000329022	0.000329008	0.000329321	0.000325602	0.00030654	0.000266647	0.000214095	0.00016178	0.000117674	8.37729e-05	5.89426e-05	4.11878e-05	2.86388e-05	1.98177e-05	1.36326e-05	9.30058e-06	6.26792e-06	4.14525e-06	2.65957e-06	1.61973e-06	8.91916e-07	3.8249e-07	1.72734e-07
1.71985	0.00032932	0.000329354	0.000329367	0.000329327	0.000329344	0.000329606	0.000324946	0.000303864	0.000262141	0.000209006	0.000157193	0.000114028	8.10619e-05	5.69948e-05	3.98132e-05	2.76786e-05	1.91519e-05	1.31742e-05	8.98774e-06	6.05707e-06	4.0058e-06	2.5701e-06	1.56524e-06	8.61914e-07	3.69624e-07	1.66924e-07
1.83792	0.00032964	0.000329667	0.000329685	0.000329634	0.000329688	0.00032986	0.000324165	0.000301066	0.000257652	0.000204073	0.000152815	0.000110578	7.85076e-05	5.51635e-05	3.85222e-05	2.67773e-05	1.8527e-05	1.2744e-05	8.69418e-06	5.85921e-06	3.87495e-06	2.48615e-06	1.51412e-06	8.33762e-07	3.57551e-07	1.61472e-07
1.96074	0.000329964	0.000329982	0.000330004	0.000329942	0.000330039	0.000330076	0.000323256	0.000298154	0.000253184	0.000199285	0.000148628	0.000107303	7.6093e-05	5.34359e-05	3.73054e-05	2.59282e-05	1.79385e-05	1.23389e-05	8.41771e-06	5.67287e-06	3.75171e-06	2.40709e-06	1.46597e-06	8.07248e-07	3.46181e-07	1.56337e-07
2.08861	0.000330293	0.0003303	0.000330324	0.000330254	0.000330398	0.00033025	0.00032222	0.000295138	0.000248743	0.000194636	0.000144616	0.000104188	7.38043e-05	5.18012e-05	3.61551e-05	2.51257e-05	1.73824e-05	1.19561e-05	8.15652e-06	5.49684e-06	3.63529e-06	2.3324e-06	1.42048e-06	7.82201e-07	3.3544e-07	1.51487e-07
2.2218	0.000330625	0.00033062	0.000330646	0.000330571	0.000330762	0.000330375	0.000321057	0.000292026	0.000244332	0.00019012	0.000140766	0.000101219	7.16297e-05	5.02505e-05	3.50647e-05	2.43654e-05	1.68556e-05	1.15935e-05	7.9091e-06	5.33009e-06	3.52502e-06	2.26164e-06	1.37739e-06	7.58475e-07	3.25266e-07	1.46892e-07
2.36056	0.000330961	0.000330944	0.000330971	0.000330893	0.000331132	0.000330445	0.000319767	0.000288827	0.000239957	0.00018573	0.000137067	9.83825e-05	6.95591e-05	4.87762e-05	3.40288e-05	2.36433e-05	1.63554e-05	1.12492e-05	7.67418e-06	5.17177e-06	3.42031e-06	2.19447e-06	1.33648e-06	7.35947e-07	3.15605e-07	1.42529e-07
2.50518	0.000331301	0.000331272	0.000331297	0.000331221	0.000331505	0.000330456	0.000318352	0.000285549	0.000235621	0.000181463	0.000133509	9.56693e-05	6.75839e-05	4.73718e-05	3.30426e-05	2.2956e-05	1.58793e-05	1.09217e-05	7.45067e-06	5.02113e-06	3.32069e-06	2.13055e-06	1.29756e-06	7.14513e-07	3.06413e-07	1.38378e-07
2.65592	0.000331643	0.000331605	0.000331626	0.000331557	0.000331879	0.000330402	0.000316813	0.000282199	0.000231327	0.000177312	0.000130082	9.30702e-05	6.56967e-05	4.60316e-05	3.21021e-05	2.23008e-05	1.54255e-05	1.06094e-05	7.2376e-06	4.87754e-06	3.22573e-06	2.06962e-06	1.26045e-06	6.94082e-07	2.97652e-07	1.34421e-07
2.81308	0.000331987	0.000331943	0.000331959	0.0003319	0.000332252	0.000330277	0.000315153	0.000278787	0.000227079	0.000173274	0.000126779	9.0577e-05	6.38907e-05	4.47506e-05	3.12036e-05	2.1675e-05	1.49922e-05	1.03112e-05	7.03416e-06	4.74043e-06	3.13505e-06	2.01145e-06	1.22502e-06	6.74573e-07	2.89286e-07	1.30643e-07
2.97693	0.000332334	0.000332286	0.000332296	0.000332252	0.000332621	0.000330078	0.000313375	0.00027532	0.00022288	0.000169345	0.000123593	8.81827e-05	6.21602e-05	4.35245e-05	3.03441e-05	2.10765e-05	1.45778e-05	1.00261e-05	6.8396e-06	4.60931e-06	3.04834e-06	1.95582e-06	1.19114e-06	6.55917e-07	2.81285e-07	1.2703e-07
3.14779	0.000332684	0.000332636	0.000332637	0.000332612	0.000332984	0.0003298	0.000311481	0.000271804	0.000218732	0.00016552	0.000120517	8.58807e-05	6.04999e-05	4.23493e-05	2.95206e-05	2.05033e-05	1.41809e-05	9.75298e-06	6.65329e-06	4.48375e-06	2.9653e-06	1.90254e-06	1.1587e-06	6.38051e-07	2.73624e-07	1.2357e-07
3.32595	0.000333037	0.000332992	0.000332983	0.000332982	0.000333337	0.000329439	0.000309474	0.000268247	0.000214637	0.000161797	0.000117545	8.36653e-05	5.89052e-05	4.12215e-05	2.87307e-05	1.99535e-05	1.38003e-05	9.49113e-06	6.47464e-06	4.36335e-06	2.88568e-06	1.85146e-06	1.12759e-06	6.2092e-07	2.66277e-07	1.20253e-07
3.51173	0.000333392	0.000333354	0.000333334	0.000333362	0.000333676	0.000328991	0.00030736	0.000264656	0.000210597	0.000158172	0.000114672	8.15313e-05	5.73718e-05	4.01381e-05	2.79722e-05	1.94256e-05	1.34349e-05	9.23975e-06	6.30313e-06	4.24777e-06	2.80924e-06	1.80242e-06	1.09772e-06	6.04474e-07	2.59225e-07	1.17068e-07
3.70548	0.000333751	0.000333723	0.000333691	0.000333752	0.000333999	0.000328453	0.00030514	0.000261036	0.000206613	0.000154642	0.000111892	7.94739e-05	5.58958e-05	3.90961e-05	2.7243e-05	1.89183e-05	1.30837e-05	8.99816e-06	6.13831e-06	4.13669e-06	2.73578e-06	1.75529e-06	1.06902e-06	5.88668e-07	2.52447e-07	1.14007e-07
3.90753	0.000334114	0.000334098	0.000334054	0.000334151	0.000334301	0.000327822	0.000302819	0.000257393	0.000202687	0.000151203	0.000109202	7.74888e-05	5.4474e-05	3.8093e-05	2.65413e-05	1.84301e-05	1.27459e-05	8.76573e-06	5.97974e-06	4.02983e-06	2.66511e-06	1.70994e-06	1.0414e-06	5.73463e-07	2.45926e-07	1.11062e-07
4.11825	0.000334482	0.00033448	0.000334425	0.00033456	0.000334578	0.000327096	0.000300403	0.000253733	0.00019882	0.000147854	0.000106596	7.55719e-05	5.3103e-05	3.71265e-05	2.58654e-05	1.796e-05	1.24205e-05	8.54191e-06	5.82705e-06	3.92693e-06	2.59706e-06	1.66628e-06	1.01481e-06	5.58821e-07	2.39647e-07	1.08226e-07
4.33801	0.000334856	0.000334868	0.000334803	0.000334978	0.000334825	0.000326274	0.000297894	0.000250061	0.000195012	0.00014459	0.000104071	7.37196e-05	5.17801e-05	3.61945e-05	2.52138e-05	1.75068e-05	1.21069e-05	8.3262e-06	5.67988e-06	3.82775e-06	2.53147e-06	1.6242e-06	9.89186e-07	5.44709e-07	2.33595e-07	1.05493e-07
4.56719	0.000335235	0.000335263	0.000335188	0.000335405	0.000335039	0.000325353	0.000295298	0.000246381	0.000191264	0.000141409	0.000101623	7.19286e-05	5.05026e-05	3.52951e-05	2.45851e-05	1.70697e-05	1.18044e-05	8.11812e-06	5.53792e-06	3.73208e-06	2.4682e-06	1.58361e-06	9.64465e-07	5.31097e-07	2.27758e-07	1.02857e-07
4.80621	0.000335622	0.000335665	0.000335583	0.00033584	0.000335215	0.000324332	0.000292619	0.000242699	0.000187577	0.000138308	9.92491e-05	7.01958e-05	4.92681e-05	3.44264e-05	2.39781e-05	1.66477e-05	1.15124e-05	7.91725e-06	5.40089e-06	3.63974e-06	2.40713e-06	1.54443e-06	9.40602e-07	5.17957e-07	2.22123e-07	1.00312e-07
5.05549	0.000336017	0.000336072	0.000335986	0.000336281	0.000335349	0.000323211	0.000289863	0.000239018	0.00018395	0.000135286	9.69454e-05	6.85184e-05	4.80743e-05	3.35868e-05	2.33916e-05	1.62399e-05	1.12303e-05	7.7232e-06	5.26851e-06	3.55052e-06	2.34813e-06	1.50658e-06	9.1755e-07	5.05263e-07	2.16679e-07	9.7854e-08
5.31547	0.00033642	0.000336486	0.000336398	0.000336728	0.000335435	0.000321989	0.000287033	0.000235343	0.000180385	0.000132339	9.47091e-05	6.68936e-05	4.69192e-05	3.27749e-05	2.28246e-05	1.58458e-05	1.09576e-05	7.53562e-06	5.14054e-06	3.46429e-06	2.2911e-06	1.46999e-06	8.95265e-07	4.92992e-07	2.11417e-07	9.54775e-08
5.58661	0.000336833	0.000336907	0.000336821	0.00033718	0.000335471	0.000320666	0.000284135	0.000231677	0.00017688	0.000129466	9.25375e-05	6.53189e-05	4.5801e-05	3.19892e-05	2.2276e-05	1.54645e-05	1.06938e-05	7.35417e-06	5.01676e-06	3.38087e-06	2.23593e-06	1.43459e-06	8.7371e-07	4.81122e-07	2.06327e-07	9.31787e-08
5.86938	0.000337256	0.000337333	0.000337254	0.000337633	0.000335452	0.000319243	0.000281174	0.000228022	0.000173435	0.000126663	9.04278e-05	6.37922e-05	4.47177e-05	3.12284e-05	2.17449e-05	1.50954e-05	1.04384e-05	7.17854e-06	4.89695e-06	3.30013e-06	2.18254e-06	1.40033e-06	8.52846e-07	4.69633e-07	2.014e-07	9.09538e-08
6.1643	0.000337689	0.000337766	0.000337697	0.000338088	0.000335373	0.000317719	0.000278154	0.000224384	0.00017005	0.000123929	8.83776e-05	6.23112e-05	4.36679e-05	3.04914e-05	2.12305e-05	1.47379e-05	1.01912e-05	7.00846e-06	4.78092e-06	3.22194e-06	2.13083e-06	1.36716e-06	8.32641e-07	4.58507e-07	1.96629e-07	8.87991e-08
6.47187	0.000338133	0.000338205	0.000338152	0.000338541	0.00033523	0.000316097	0.000275081	0.000220764	0.000166726	0.000121262	8.63844e-05	6.08739e-05	4.26498e-05	2.97771e-05	2.0732e-05	1.43915e-05	9.95154e-06	6.84366e-06	4.6685e-06	3.14617e-06	2.08072e-06	1.33501e-06	8.13063e-07	4.47727e-07	1.92005e-07	8.67112e-08
6.79265	0.000338589	0.00033865	0.000338618	0.000338989	0.00033502	0.000314377	0.000271959	0.000217165	0.00016346	0.00011866	8.4446e-05	5.94784e-05	4.16622e-05	2.90843e-05	2.02486e-05	1.40557e-05	9.71924e-06	6.68388e-06	4.5595e-06	3.07272e-06	2.03215e-06	1.30384e-06	7.94082e-07	4.37275e-07	1.87523e-07	8.4687e-08
7.1272	0.000339056	0.000339102	0.000339095	0.000339432	0.000334738	0.00031256	0.000268792	0.00021359	0.000160254	0.000116121	8.25603e-05	5.8123e-05	4.07036e-05	2.84122e-05	1.97798e-05	1.37299e-05	9.49391e-06	6.52891e-06	4.45378e-06	3.00148e-06	1.98503e-06	1.27361e-06	7.75672e-07	4.27137e-07	1.83176e-07	8.27237e-08
7.47611	0.000339534	0.000339562	0.000339584	0.000339865	0.000334383	0.000310649	0.000265585	0.000210041	0.000157106	0.000113642	8.07253e-05	5.68059e-05	3.97729e-05	2.77597e-05	1.93247e-05	1.34138e-05	9.27524e-06	6.37852e-06	4.35119e-06	2.93234e-06	1.93931e-06	1.24428e-06	7.57806e-07	4.17299e-07	1.78957e-07	8.08184e-08
7.84	0.000340023	0.000340028	0.000340085	0.000340285	0.00033395	0.000308645	0.000262343	0.000206521	0.000154016	0.000111222	7.89391e-05	5.55257e-05	3.88688e-05	2.71262e-05	1.88829e-05	1.31069e-05	9.06295e-06	6.23251e-06	4.25159e-06	2.86522e-06	1.89492e-06	1.2158e-06	7.40462e-07	4.07748e-07	1.74861e-07	7.89687e-08
8.21951	0.000340523	0.000340503	0.000340597	0.00034069	0.000333436	0.000306551	0.00025907	0.00020303	0.000150983	0.00010886	7.72e-05	5.42809e-05	3.79902e-05	2.65107e-05	1.84537e-05	1.28088e-05	8.85676e-06	6.0907e-06	4.15485e-06	2.80003e-06	1.85181e-06	1.18814e-06	7.23616e-07	3.98472e-07	1.70883e-07	7.71722e-08
8.61531	0.000341033	0.000340986	0.000341122	0.000341075	0.000332839	0.000304368	0.00025577	0.000199572	0.000148007	0.000106554	7.55063e-05	5.307e-05	3.7136e-05	2.59125e-05	1.80366e-05	1.25191e-05	8.65641e-06	5.95292e-06	4.06086e-06	2.73669e-06	1.80992e-06	1.16126e-06	7.07248e-07	3.89459e-07	1.67018e-07	7.54266e-08
9.02811	0.000341553	0.000341478	0.000341657	0.000341438	0.000332157	0.0003021	0.000252447	0.000196148	0.000145087	0.000104302	7.38563e-05	5.18918e-05	3.63054e-05	2.5331e-05	1.76312e-05	1.22375e-05	8.46167e-06	5.81899e-06	3.9695e-06	2.67512e-06	1.7692e-06	1.13514e-06	6.91338e-07	3.80698e-07	1.63261e-07	7.37299e-08
9.45863	0.000342082	0.000341979	0.000342203	0.000341774	0.000331387	0.000299749	0.000249104	0.000192759	0.000142222	0.000102102	7.22486e-05	5.0745e-05	3.54975e-05	2.47654e-05	1.7237e-05	1.19638e-05	8.27232e-06	5.68876e-06	3.88067e-06	2.61525e-06	1.72961e-06	1.10974e-06	6.75868e-07	3.72179e-07	1.59608e-07	7.20801e-08
9.90763	0.00034262	0.000342491	0.00034276	0.00034208	0.000330529	0.000297319	0.000245747	0.000189406	0.000139411	9.99536e-05	7.06817e-05	4.96286e-05	3.47112e-05	2.42152e-05	1.68535e-05	1.16974e-05	8.08814e-06	5.5621e-06	3.79426e-06	2.55703e-06	1.6911e-06	1.08503e-06	6.60821e-07	3.63893e-07	1.56054e-07	7.04755e-08
10.3759	0.000343166	0.000343013	0.000343327	0.000342351	0.000329579	0.000294812	0.000242377	0.000186091	0.000136654	9.7855e-05	6.91543e-05	4.85414e-05	3.39459e-05	2.36797e-05	1.64804e-05	1.14383e-05	7.90894e-06	5.43886e-06	3.71019e-06	2.50037e-06	1.65363e-06	1.06099e-06	6.46181e-07	3.55831e-07	1.52597e-07	6.89141e-08
10.8643	0.000343719	0.000343548	0.000343902	0.000342583	0.000328538	0.000292232	0.000238998	0.000182814	0.00013395	9.58049e-05	6.76651e-05	4.74824e-05	3.32008e-05	2.31585e-05	1.61172e-05	1.11861e-05	7.73453e-06	5.31891e-06	3.62837e-06	2.44523e-06	1.61717e-06	1.0376e-06	6.31932e-07	3.47985e-07	1.49232e-07	6.73946e-08
11.3736	0.000344279	0.000344095	0.000344485	0.000342772	0.000327403	0.000289582	0.000235615	0.000179577	0.000131298	9.38019e-05	6.62129e-05	4.64506e-05	3.24752e-05	2.2651e-05	1.57636e-05	1.09406e-05	7.56473e-06	5.20214e-06	3.54872e-06	2.39155e-06	1.58167e-06	1.01482e-06	6.1806e-07	3.40346e-07	1.45956e-07	6.59152e-08
11.9048	0.000344845	0.000344655	0.000345075	0.000342915	0.000326176	0.000286866	0.000232229	0.00017638	0.000128698	9.18447e-05	6.47964e-05	4.5445e-05	3.17683e-05	2.21568e-05	1.54193e-05	1.07015e-05	7.39938e-06	5.08843e-06	3.47115e-06	2.33928e-06	1.5471e-06	9.92637e-07	6.04551e-07	3.32908e-07	1.42766e-07	6.44745e-08
12.4589	0.000345417	0.000345229	0.00034567	0.000343006	0.000324855	0.000284088	0.000228844	0.000173225	0.000126148	8.99322e-05	6.34145e-05	4.44649e-05	3.10795e-05	2.16752e-05	1.50838e-05	1.04686e-05	7.23831e-06	4.97766e-06	3.39559e-06	2.28836e-06	1.51342e-06	9.71032e-07	5.91393e-07	3.25662e-07	1.39659e-07	6.30713e-08
13.0367	0.000345994	0.000345818	0.000346269	0.000343042	0.00032344	0.000281251	0.000225464	0.00017011	0.000123648	8.8063e-05	6.20662e-05	4.35092e-05	3.04082e-05	2.1206e-05	1.4757e-05	1.02416e-05	7.08138e-06	4.86974e-06	3.32197e-06	2.23875e-06	1.48061e-06	9.49981e-07	5.78572e-07	3.18602e-07	1.36632e-07	6.1704e-08
13.6393	0.000346577	0.000346422	0.00034687	0.000343018	0.000321932	0.000278358	0.000222089	0.000167038	0.000121196	8.62361e-05	6.07503e-05	4.25773e-05	2.97538e-05	2.07487e-05	1.44384e-05	1.00205e-05	6.92845e-06	4.76457e-06	3.25022e-06	2.1904e-06	1.44864e-06	9.29466e-07	5.66078e-07	3.11722e-07	1.33681e-07	6.03716e-08
