x	N1	N8	N15	N22	N29	N36	N43	N50	N57	N64	N71	N78	N85	N92	N99	N106	N113	N120	N127	N134	N141	N148	N155	N162	N169	N176
10.9558	0.000398178	0.000397007	0.000383787	0.00034563	0.000286233	0.000221032	0.000162952	0.000117001	8.28534e-05	5.82642e-05	4.08259e-05	2.85482e-05	1.9933e-05	1.38968e-05	9.67046e-06	6.71207e-06	4.64141e-06	3.19212e-06	2.17772e-06	1.4677e-06	9.70716e-07	6.22844e-07	3.79344e-07	2.08897e-07	8.95848e-08	4.04571e-08
11.4476	0.00039826	0.000396697	0.000382214	0.000342468	0.000282216	0.000217157	0.000159756	0.000114575	8.10901e-05	5.70087e-05	3.99411e-05	2.79279e-05	1.94994e-05	1.35944e-05	9.46e-06	6.56599e-06	4.5404e-06	3.12265e-06	2.13033e-06	1.43576e-06	9.49593e-07	6.09291e-07	3.7109e-07	2.04352e-07	8.76355e-08	3.95768e-08
11.9605	0.000398341	0.00039634	0.000380541	0.00033923	0.000278191	0.000213321	0.000156613	0.000112199	7.93655e-05	5.57818e-05	3.90769e-05	2.73221e-05	1.9076e-05	1.32991e-05	9.25448e-06	6.42335e-06	4.44176e-06	3.05482e-06	2.08405e-06	1.40457e-06	9.28967e-07	5.96057e-07	3.6303e-07	1.99913e-07	8.57321e-08	3.87172e-08
12.4955	0.000398417	0.000395933	0.000378765	0.00033592	0.000274162	0.000209527	0.000153524	0.000109872	7.76789e-05	5.45829e-05	3.82326e-05	2.67305e-05	1.86625e-05	1.30107e-05	9.05379e-06	6.28405e-06	4.34544e-06	2.98857e-06	2.03886e-06	1.37412e-06	9.08825e-07	5.83133e-07	3.55159e-07	1.95579e-07	8.38733e-08	3.78777e-08
13.0534	0.000398485	0.000395472	0.000376887	0.00033254	0.000270131	0.000205774	0.000150488	0.000107592	7.60294e-05	5.34112e-05	3.74078e-05	2.61525e-05	1.82586e-05	1.27291e-05	8.85778e-06	6.148e-06	4.25137e-06	2.92388e-06	1.99473e-06	1.34437e-06	8.89152e-07	5.70511e-07	3.47471e-07	1.91345e-07	8.20579e-08	3.70579e-08
13.6353	0.000398542	0.000394955	0.000374907	0.000329095	0.000266103	0.000202066	0.000147506	0.000105359	7.44161e-05	5.22661e-05	3.6602e-05	2.5588e-05	1.78641e-05	1.2454e-05	8.66633e-06	6.01512e-06	4.15948e-06	2.86069e-06	1.95162e-06	1.31532e-06	8.69938e-07	5.58183e-07	3.39963e-07	1.87211e-07	8.02847e-08	3.62571e-08
14.2421	0.000398583	0.000394379	0.000372825	0.000325587	0.00026208	0.000198401	0.000144576	0.000103171	7.28382e-05	5.11469e-05	3.58147e-05	2.50365e-05	1.74788e-05	1.21853e-05	8.47932e-06	5.88532e-06	4.06973e-06	2.79896e-06	1.90951e-06	1.28694e-06	8.5117e-07	5.4614e-07	3.32628e-07	1.83172e-07	7.85527e-08	3.54749e-08
14.875	0.000398604	0.00039374	0.000370643	0.00032202	0.000258065	0.000194783	0.000141699	0.000101029	7.12951e-05	5.00531e-05	3.50455e-05	2.44978e-05	1.71024e-05	1.19228e-05	8.29664e-06	5.75853e-06	3.98206e-06	2.73867e-06	1.86838e-06	1.25922e-06	8.32836e-07	5.34377e-07	3.25464e-07	1.79226e-07	7.68608e-08	3.47109e-08
15.5351	0.000398598	0.000393036	0.00036836	0.000318399	0.00025406	0.00019121	0.000138873	9.89313e-05	6.97858e-05	4.89839e-05	3.42938e-05	2.39714e-05	1.67346e-05	1.16663e-05	8.11819e-06	5.63467e-06	3.89641e-06	2.67977e-06	1.8282e-06	1.23214e-06	8.14925e-07	5.22885e-07	3.18465e-07	1.75372e-07	7.52079e-08	3.39644e-08
16.2235	0.000398561	0.000392263	0.000365981	0.000314726	0.000250069	0.000187684	0.000136099	9.68769e-05	6.83097e-05	4.79389e-05	3.35593e-05	2.34571e-05	1.63754e-05	1.14158e-05	7.94384e-06	5.51366e-06	3.81274e-06	2.62222e-06	1.78894e-06	1.20568e-06	7.97427e-07	5.11658e-07	3.11627e-07	1.71607e-07	7.35931e-08	3.32352e-08
16.9414	0.000398487	0.000391418	0.000363505	0.000311005	0.000246094	0.000184205	0.000133376	9.48651e-05	6.6866e-05	4.69173e-05	3.28415e-05	2.29546e-05	1.60243e-05	1.1171e-05	7.7735e-06	5.39544e-06	3.73099e-06	2.566e-06	1.75059e-06	1.17984e-06	7.80331e-07	5.00689e-07	3.04946e-07	1.67928e-07	7.20154e-08	3.25227e-08
17.6902	0.00039837	0.000390499	0.000360936	0.000307241	0.000242137	0.000180774	0.000130703	9.2895e-05	6.54538e-05	4.59187e-05	3.214e-05	2.24635e-05	1.56813e-05	1.09318e-05	7.60705e-06	5.27991e-06	3.6511e-06	2.51106e-06	1.71311e-06	1.15458e-06	7.63626e-07	4.8997e-07	2.98418e-07	1.64333e-07	7.04738e-08	3.18264e-08
18.4711	0.000398201	0.000389503	0.000358276	0.000303437	0.0002382	0.00017739	0.000128079	9.09658e-05	6.40725e-05	4.49424e-05	3.14544e-05	2.19836e-05	1.53461e-05	1.06981e-05	7.4444e-06	5.16702e-06	3.57304e-06	2.45738e-06	1.67648e-06	1.12989e-06	7.47301e-07	4.79496e-07	2.92039e-07	1.6082e-07	6.89673e-08	3.11461e-08
19.2856	0.000397976	0.000388426	0.000355529	0.000299598	0.000234285	0.000174054	0.000125503	8.90765e-05	6.27212e-05	4.39879e-05	3.07841e-05	2.15145e-05	1.50184e-05	1.04696e-05	7.28543e-06	5.05669e-06	3.49675e-06	2.40491e-06	1.64069e-06	1.10577e-06	7.31347e-07	4.69259e-07	2.85804e-07	1.57387e-07	6.74949e-08	3.04812e-08
20.135	0.000397686	0.000387266	0.000352698	0.000295728	0.000230394	0.000170766	0.000122975	8.72262e-05	6.13993e-05	4.30544e-05	3.01289e-05	2.1056e-05	1.46982e-05	1.02464e-05	7.13004e-06	4.94884e-06	3.42217e-06	2.35362e-06	1.6057e-06	1.08219e-06	7.15751e-07	4.59253e-07	2.7971e-07	1.54031e-07	6.60557e-08	2.98312e-08
21.0209	0.000397323	0.000386019	0.000349785	0.000291831	0.000226529	0.000167525	0.000120495	8.5414e-05	6.01057e-05	4.21415e-05	2.94882e-05	2.06077e-05	1.43851e-05	1.00281e-05	6.97814e-06	4.84341e-06	3.34927e-06	2.30348e-06	1.5715e-06	1.05914e-06	7.00505e-07	4.4947e-07	2.73752e-07	1.5075e-07	6.46487e-08	2.91958e-08
21.9448	0.00039688	0.000384683	0.000346796	0.000287912	0.000222692	0.000164332	0.00011806	8.36389e-05	5.884e-05	4.12486e-05	2.88617e-05	2.01693e-05	1.4079e-05	9.81462e-06	6.82961e-06	4.74032e-06	3.27799e-06	2.25446e-06	1.53805e-06	1.0366e-06	6.85598e-07	4.39905e-07	2.67926e-07	1.47542e-07	6.3273e-08	2.85745e-08
22.9084	0.00039635	0.000383254	0.000343733	0.000283975	0.000218885	0.000161186	0.00011567	8.19001e-05	5.76012e-05	4.03751e-05	2.82489e-05	1.97406e-05	1.37796e-05	9.60589e-06	6.68436e-06	4.63951e-06	3.20828e-06	2.20652e-06	1.50535e-06	1.01456e-06	6.7102e-07	4.30552e-07	2.62229e-07	1.44405e-07	6.19277e-08	2.7967e-08
23.9133	0.000395723	0.000381729	0.0003406	0.000280024	0.00021511	0.000158088	0.000113325	8.01967e-05	5.63887e-05	3.95205e-05	2.76495e-05	1.93213e-05	1.34868e-05	9.40174e-06	6.54231e-06	4.54091e-06	3.1401e-06	2.15963e-06	1.47336e-06	9.93e-07	6.56762e-07	4.21403e-07	2.56658e-07	1.41336e-07	6.06119e-08	2.73727e-08
24.9614	0.000394993	0.000380105	0.0003374	0.000276065	0.000211368	0.000155037	0.000111024	7.85279e-05	5.52018e-05	3.86843e-05	2.70631e-05	1.89111e-05	1.32003e-05	9.20204e-06	6.40334e-06	4.44447e-06	3.07341e-06	2.11377e-06	1.44207e-06	9.71912e-07	6.42815e-07	4.12454e-07	2.51207e-07	1.38335e-07	5.93247e-08	2.67915e-08
26.0545	0.00039415	0.00037838	0.000334139	0.0002721	0.000207662	0.000152033	0.000108766	7.6893e-05	5.40399e-05	3.78659e-05	2.64893e-05	1.85098e-05	1.29201e-05	9.00667e-06	6.26739e-06	4.35011e-06	3.00816e-06	2.06889e-06	1.41146e-06	9.51281e-07	6.2917e-07	4.037e-07	2.45875e-07	1.35399e-07	5.80655e-08	2.62228e-08
27.1945	0.000393187	0.000376548	0.000330816	0.000268133	0.000203991	0.000149075	0.000106548	7.52902e-05	5.29016e-05	3.70645e-05	2.59275e-05	1.81168e-05	1.26457e-05	8.8154e-06	6.13429e-06	4.25773e-06	2.94428e-06	2.02496e-06	1.38149e-06	9.31082e-07	6.15811e-07	3.95128e-07	2.40655e-07	1.32524e-07	5.68326e-08	2.5666e-08
28.3835	0.000392095	0.000374608	0.00032744	0.000264172	0.000200361	0.000146167	0.000104375	7.37211e-05	5.17881e-05	3.62808e-05	2.53781e-05	1.77327e-05	1.23775e-05	8.6284e-06	6.00417e-06	4.16741e-06	2.88183e-06	1.98201e-06	1.35219e-06	9.11335e-07	6.02751e-07	3.86748e-07	2.35551e-07	1.29713e-07	5.56273e-08	2.51217e-08
29.6235	0.000390868	0.000372557	0.000324011	0.000260218	0.000196773	0.000143306	0.000102242	7.2184e-05	5.0698e-05	3.55138e-05	2.48406e-05	1.73568e-05	1.2115e-05	8.44542e-06	5.87685e-06	4.07905e-06	2.82073e-06	1.93999e-06	1.32352e-06	8.92013e-07	5.89971e-07	3.78548e-07	2.30557e-07	1.26963e-07	5.4448e-08	2.45891e-08
30.9167	0.000389498	0.000370391	0.000320533	0.000256275	0.000193227	0.000140494	0.000100151	7.06785e-05	4.96309e-05	3.47632e-05	2.43146e-05	1.6989e-05	1.18583e-05	8.2664e-06	5.75228e-06	3.99259e-06	2.76094e-06	1.89887e-06	1.29547e-06	8.73108e-07	5.77468e-07	3.70526e-07	2.25671e-07	1.24273e-07	5.32941e-08	2.4068e-08
32.2655	0.000387976	0.000368107	0.000317008	0.000252348	0.000189725	0.000137729	9.81009e-05	6.92041e-05	4.85865e-05	3.40287e-05	2.38e-05	1.66292e-05	1.1607e-05	8.09127e-06	5.63041e-06	3.90801e-06	2.70245e-06	1.85865e-06	1.26803e-06	8.54614e-07	5.65237e-07	3.62678e-07	2.20891e-07	1.21641e-07	5.21653e-08	2.35582e-08
33.6721	0.000386297	0.000365702	0.000313439	0.000248438	0.000186269	0.000135013	9.60912e-05	6.77605e-05	4.75644e-05	3.33102e-05	2.32966e-05	1.62772e-05	1.13613e-05	7.91997e-06	5.51121e-06	3.82527e-06	2.64525e-06	1.8193e-06	1.24118e-06	8.36524e-07	5.53272e-07	3.55001e-07	2.16215e-07	1.19066e-07	5.10611e-08	2.30596e-08
35.1392	0.000384452	0.000363173	0.000309826	0.000244548	0.00018286	0.000132346	9.41218e-05	6.63475e-05	4.65645e-05	3.26073e-05	2.28043e-05	1.5933e-05	1.1121e-05	7.75244e-06	5.39463e-06	3.74436e-06	2.5893e-06	1.78082e-06	1.21493e-06	8.18833e-07	5.41571e-07	3.47493e-07	2.11643e-07	1.16548e-07	4.99813e-08	2.25719e-08
36.6692	0.000382438	0.000360516	0.000306173	0.000240681	0.000179499	0.000129727	9.21925e-05	6.49646e-05	4.55864e-05	3.192e-05	2.23228e-05	1.55964e-05	1.0886e-05	7.58863e-06	5.28065e-06	3.66525e-06	2.53459e-06	1.7432e-06	1.18927e-06	8.01534e-07	5.3013e-07	3.40152e-07	2.07172e-07	1.14086e-07	4.89255e-08	2.20951e-08
38.2649	0.000380246	0.000357729	0.00030248	0.00023684	0.000176188	0.000127158	9.03031e-05	6.36116e-05	4.46299e-05	3.1248e-05	2.18522e-05	1.52674e-05	1.06563e-05	7.4285e-06	5.16922e-06	3.58791e-06	2.48111e-06	1.70642e-06	1.16418e-06	7.84624e-07	5.18946e-07	3.32976e-07	2.02801e-07	1.11679e-07	4.78933e-08	2.1629e-08
39.9291	0.000377872	0.000354808	0.000298747	0.000233024	0.000172926	0.000124637	8.84533e-05	6.22883e-05	4.36947e-05	3.05911e-05	2.13922e-05	1.49458e-05	1.04318e-05	7.272e-06	5.06032e-06	3.51233e-06	2.42885e-06	1.67048e-06	1.13965e-06	7.68097e-07	5.08015e-07	3.25963e-07	1.98529e-07	1.09327e-07	4.68845e-08	2.11734e-08
41.6648	0.000375311	0.000351752	0.000294976	0.000229236	0.000169714	0.000122165	8.66426e-05	6.09941e-05	4.27806e-05	2.99491e-05	2.09426e-05	1.46315e-05	1.02124e-05	7.11906e-06	4.9539e-06	3.43847e-06	2.37777e-06	1.63535e-06	1.11569e-06	7.51946e-07	4.97334e-07	3.19109e-07	1.94355e-07	1.07028e-07	4.58988e-08	2.07282e-08
43.475	0.000372559	0.000348557	0.000291166	0.000225475	0.000166552	0.000119741	8.48704e-05	5.97286e-05	4.18871e-05	2.93217e-05	2.05034e-05	1.43245e-05	9.99811e-06	6.96964e-06	4.84993e-06	3.3663e-06	2.32787e-06	1.60103e-06	1.09228e-06	7.36167e-07	4.86897e-07	3.12413e-07	1.90277e-07	1.04782e-07	4.49356e-08	2.02933e-08
45.3629	0.000369612	0.000345222	0.000287316	0.000221742	0.000163439	0.000117364	8.31361e-05	5.84913e-05	4.10139e-05	2.87087e-05	2.00742e-05	1.40245e-05	9.78869e-06	6.82366e-06	4.74835e-06	3.2958e-06	2.27912e-06	1.5675e-06	1.0694e-06	7.2075e-07	4.76701e-07	3.0587e-07	1.86292e-07	1.02588e-07	4.39946e-08	1.98683e-08
47.3318	0.000366467	0.000341743	0.000283426	0.000218035	0.000160374	0.000115033	8.14388e-05	5.72814e-05	4.01604e-05	2.81097e-05	1.96548e-05	1.37314e-05	9.58409e-06	6.68103e-06	4.6491e-06	3.22691e-06	2.23148e-06	1.53474e-06	1.04705e-06	7.05687e-07	4.66739e-07	2.99478e-07	1.82399e-07	1.00444e-07	4.30752e-08	1.94531e-08
49.3853	0.00036312	0.000338119	0.000279495	0.000214354	0.000157356	0.000112747	7.97774e-05	5.60982e-05	3.93261e-05	2.75242e-05	1.9245e-05	1.3445e-05	9.38414e-06	6.54164e-06	4.55211e-06	3.15959e-06	2.18494e-06	1.50273e-06	1.02521e-06	6.90968e-07	4.57003e-07	2.93232e-07	1.78595e-07	9.83489e-08	4.21768e-08	1.90473e-08
51.5269	0.000359571	0.000334349	0.00027552	0.000210696	0.000154383	0.000110504	7.81505e-05	5.49407e-05	3.85102e-05	2.69518e-05	1.88444e-05	1.3165e-05	9.18868e-06	6.40539e-06	4.45729e-06	3.09379e-06	2.13943e-06	1.47143e-06	1.00386e-06	6.76578e-07	4.47486e-07	2.87125e-07	1.74875e-07	9.63008e-08	4.12985e-08	1.86507e-08
53.7605	0.000355818	0.00033043	0.0002715	0.00020706	0.000151453	0.000108303	7.65566e-05	5.38077e-05	3.7712e-05	2.63919e-05	1.84525e-05	1.28911e-05	8.99751e-06	6.27212e-06	4.36456e-06	3.02943e-06	2.09493e-06	1.44082e-06	9.82981e-07	6.62505e-07	4.38178e-07	2.81153e-07	1.71238e-07	9.42977e-08	4.04394e-08	1.82627e-08
56.09	0.000351859	0.000326361	0.000267433	0.000203442	0.000148562	0.00010614	7.49938e-05	5.26978e-05	3.69304e-05	2.58438e-05	1.80689e-05	1.2623e-05	8.8104e-06	6.14169e-06	4.2738e-06	2.96643e-06	2.05137e-06	1.41087e-06	9.62543e-07	6.4873e-07	4.29068e-07	2.75307e-07	1.67678e-07	9.23372e-08	3.95987e-08	1.78831e-08
58.5194	0.000347695	0.000322141	0.000263314	0.000199838	0.000145707	0.000104013	7.346e-05	5.16096e-05	3.61644e-05	2.53067e-05	1.76931e-05	1.23604e-05	8.62707e-06	6.0139e-06	4.18488e-06	2.90472e-06	2.00869e-06	1.38151e-06	9.42518e-07	6.35235e-07	4.20142e-07	2.6958e-07	1.6419e-07	9.04164e-08	3.87749e-08	1.7511e-08
61.0532	0.000343327	0.000317771	0.000259144	0.000196246	0.000142885	0.000101919	7.19532e-05	5.05415e-05	3.54129e-05	2.47798e-05	1.73245e-05	1.21028e-05	8.4473e-06	5.88858e-06	4.09768e-06	2.84419e-06	1.96683e-06	1.35273e-06	9.22881e-07	6.22e-07	4.11389e-07	2.63964e-07	1.60769e-07	8.85327e-08	3.79671e-08	1.71462e-08
63.6958	0.000338756	0.000313249	0.000254919	0.000192661	0.000140092	9.98555e-05	7.04707e-05	4.94917e-05	3.46746e-05	2.42624e-05	1.69625e-05	1.18499e-05	8.27074e-06	5.7655e-06	4.01204e-06	2.78475e-06	1.92573e-06	1.32446e-06	9.03597e-07	6.09003e-07	4.02792e-07	2.58448e-07	1.5741e-07	8.66827e-08	3.71738e-08	1.6788e-08
66.4518	0.000333984	0.000308576	0.000250636	0.000189079	0.000137323	9.78179e-05	6.90101e-05	4.84583e-05	3.39482e-05	2.37534e-05	1.66064e-05	1.16011e-05	8.09708e-06	5.64445e-06	3.92781e-06	2.72629e-06	1.88531e-06	1.29666e-06	8.84628e-07	5.96219e-07	3.94337e-07	2.53023e-07	1.54105e-07	8.48632e-08	3.63935e-08	1.64356e-08
69.3261	0.000329012	0.000303752	0.000246291	0.000185495	0.000134574	9.58029e-05	6.75684e-05	4.74393e-05	3.32322e-05	2.32517e-05	1.62555e-05	1.13559e-05	7.92597e-06	5.52518e-06	3.84481e-06	2.66869e-06	1.84547e-06	1.26926e-06	8.65938e-07	5.83622e-07	3.86006e-07	2.47678e-07	1.5085e-07	8.30703e-08	3.56246e-08	1.60883e-08
72.3238	0.000323844	0.000298778	0.000241883	0.000181905	0.000131841	9.38066e-05	6.61428e-05	4.64325e-05	3.2525e-05	2.27564e-05	1.59091e-05	1.11139e-05	7.75706e-06	5.40743e-06	3.76288e-06	2.61182e-06	1.80615e-06	1.24222e-06	8.47488e-07	5.71187e-07	3.77782e-07	2.42401e-07	1.47636e-07	8.13004e-08	3.48656e-08	1.57456e-08
75.4502	0.000318482	0.000293655	0.000237407	0.000178302	0.000129118	9.18252e-05	6.47302e-05	4.54358e-05	3.18253e-05	2.22664e-05	1.55665e-05	1.08745e-05	7.58996e-06	5.29096e-06	3.68183e-06	2.55557e-06	1.76725e-06	1.21547e-06	8.29237e-07	5.58887e-07	3.69646e-07	2.37181e-07	1.44456e-07	7.95497e-08	3.41148e-08	1.54065e-08
78.7108	0.000312933	0.000288384	0.000232862	0.000174684	0.0001264	8.98545e-05	6.33278e-05	4.44471e-05	3.11315e-05	2.17806e-05	1.52267e-05	1.06372e-05	7.42432e-06	5.1755e-06	3.60149e-06	2.49981e-06	1.72869e-06	1.18895e-06	8.11145e-07	5.46693e-07	3.61582e-07	2.32006e-07	1.41305e-07	7.78142e-08	3.33705e-08	1.50704e-08
82.1114	0.000307198	0.000282968	0.000228245	0.000171045	0.000123683	8.78908e-05	6.19326e-05	4.34642e-05	3.04419e-05	2.12979e-05	1.48892e-05	1.04014e-05	7.25976e-06	5.06079e-06	3.52168e-06	2.44441e-06	1.69038e-06	1.1626e-06	7.93171e-07	5.34579e-07	3.5357e-07	2.26865e-07	1.38174e-07	7.609e-08	3.26311e-08	1.47364e-08
85.658	0.000301285	0.000277409	0.000223554	0.000167381	0.000120963	8.59302e-05	6.05416e-05	4.24851e-05	2.97553e-05	2.08173e-05	1.45532e-05	1.01666e-05	7.09593e-06	4.94659e-06	3.44221e-06	2.38926e-06	1.65225e-06	1.13637e-06	7.75276e-07	5.22519e-07	3.45593e-07	2.21747e-07	1.35057e-07	7.43734e-08	3.18949e-08	1.4404e-08
89.3569	0.000295197	0.000271711	0.000218788	0.000163687	0.000118234	8.39691e-05	5.91522e-05	4.15076e-05	2.907e-05	2.03377e-05	1.42179e-05	9.93244e-06	6.93248e-06	4.83266e-06	3.36294e-06	2.33423e-06	1.6142e-06	1.1102e-06	7.57424e-07	5.10487e-07	3.37635e-07	2.16641e-07	1.31947e-07	7.26608e-08	3.11605e-08	1.40723e-08
93.2146	0.000288942	0.000265876	0.000213946	0.000159961	0.000115493	8.20041e-05	5.77617e-05	4.053e-05	2.83849e-05	1.98583e-05	1.38827e-05	9.69832e-06	6.76908e-06	4.71877e-06	3.28369e-06	2.27923e-06	1.57616e-06	1.08404e-06	7.39577e-07	4.98459e-07	3.2968e-07	2.11536e-07	1.28838e-07	7.09488e-08	3.04263e-08	1.37408e-08
97.2378	0.000282524	0.000259906	0.000209025	0.000156197	0.000112737	8.00319e-05	5.63676e-05	3.95504e-05	2.76985e-05	1.9378e-05	1.3547e-05	9.46382e-06	6.60543e-06	4.60469e-06	3.20431e-06	2.22413e-06	1.53806e-06	1.05784e-06	7.21701e-07	4.86411e-07	3.21712e-07	2.06424e-07	1.25724e-07	6.9234e-08	2.96909e-08	1.34087e-08
101.434	0.000275953	0.00025381	0.000204028	0.000152396	0.000109961	7.805e-05	5.49681e-05	3.85674e-05	2.70098e-05	1.88962e-05	1.32103e-05	9.22859e-06	6.44127e-06	4.49026e-06	3.12469e-06	2.16887e-06	1.49985e-06	1.03156e-06	7.0377e-07	4.74326e-07	3.13719e-07	2.01295e-07	1.226e-07	6.7514e-08	2.89533e-08	1.30755e-08
105.81	0.000269234	0.000247591	0.000198954	0.000148553	0.000107165	7.6056e-05	5.35611e-05	3.75795e-05	2.63179e-05	1.84122e-05	1.28719e-05	8.99228e-06	6.27635e-06	4.37531e-06	3.0447e-06	2.11335e-06	1.46146e-06	1.00516e-06	6.85757e-07	4.62186e-07	3.05689e-07	1.96143e-07	1.19463e-07	6.5786e-08	2.82123e-08	1.27409e-08
110.374	0.000262377	0.000241254	0.000193806	0.000144669	0.000104344	7.4048e-05	5.21452e-05	3.65858e-05	2.5622e-05	1.79254e-05	1.25317e-05	8.75461e-06	6.11049e-06	4.25969e-06	2.96425e-06	2.05752e-06	1.42284e-06	9.786e-07	6.67641e-07	4.49976e-07	2.97614e-07	1.90962e-07	1.16307e-07	6.40481e-08	2.7467e-08	1.24043e-08
115.134	0.000255388	0.000234805	0.000188583	0.000140741	0.000101498	7.20243e-05	5.07191e-05	3.55851e-05	2.49213e-05	1.74353e-05	1.21891e-05	8.51535e-06	5.94351e-06	4.1433e-06	2.88326e-06	2.0013e-06	1.38397e-06	9.51866e-07	6.49402e-07	4.37684e-07	2.89484e-07	1.85745e-07	1.13129e-07	6.22985e-08	2.67166e-08	1.20654e-08
120.098	0.000248277	0.000228251	0.00018329	0.000136771	9.86266e-05	6.9984e-05	4.92819e-05	3.45769e-05	2.42155e-05	1.69416e-05	1.18441e-05	8.27433e-06	5.7753e-06	4.02606e-06	2.80168e-06	1.94468e-06	1.34482e-06	9.24935e-07	6.31029e-07	4.25301e-07	2.81294e-07	1.8049e-07	1.09929e-07	6.0536e-08	2.59608e-08	1.17241e-08
125.276	0.000241053	0.0002216	0.00017793	0.000132758	9.57284e-05	6.79265e-05	4.78332e-05	3.35608e-05	2.35041e-05	1.64441e-05	1.14963e-05	8.03143e-06	5.60579e-06	3.9079e-06	2.71946e-06	1.88761e-06	1.30535e-06	8.97795e-07	6.12513e-07	4.12822e-07	2.7304e-07	1.75194e-07	1.06703e-07	5.87598e-08	2.51991e-08	1.13801e-08
130.675	0.000233727	0.000214858	0.000172507	0.000128706	9.28042e-05	6.58518e-05	4.63728e-05	3.25367e-05	2.27871e-05	1.59427e-05	1.11458e-05	7.78663e-06	5.43495e-06	3.78881e-06	2.63659e-06	1.8301e-06	1.26558e-06	8.7044e-07	5.93851e-07	4.00244e-07	2.64721e-07	1.69857e-07	1.03452e-07	5.69696e-08	2.44313e-08	1.10334e-08
136.307	0.000226308	0.000208036	0.000167025	0.000124615	8.9855e-05	6.37602e-05	4.49009e-05	3.15045e-05	2.20646e-05	1.54373e-05	1.07926e-05	7.53993e-06	5.26278e-06	3.6688e-06	2.55308e-06	1.77213e-06	1.2255e-06	8.42874e-07	5.75044e-07	3.87569e-07	2.56338e-07	1.64478e-07	1.00176e-07	5.51655e-08	2.36576e-08	1.0684e-08
142.18	0.000218806	0.000201141	0.000161491	0.000120488	8.68821e-05	6.16527e-05	4.34179e-05	3.04647e-05	2.13367e-05	1.49282e-05	1.04368e-05	7.29139e-06	5.08933e-06	3.5479e-06	2.46895e-06	1.71374e-06	1.18512e-06	8.15102e-07	5.56097e-07	3.74799e-07	2.47892e-07	1.59058e-07	9.68757e-08	5.33479e-08	2.28782e-08	1.0332e-08
148.305	0.000211236	0.000194184	0.000155912	0.000116331	8.38885e-05	5.95308e-05	4.1925e-05	2.94179e-05	2.06039e-05	1.44158e-05	1.00786e-05	7.0412e-06	4.91472e-06	3.42618e-06	2.38426e-06	1.65496e-06	1.14447e-06	7.87143e-07	5.37023e-07	3.61943e-07	2.3939e-07	1.53603e-07	9.3553e-08	5.15181e-08	2.20935e-08	9.97759e-09
154.694	0.000203608	0.000187177	0.000150294	0.000112147	8.08767e-05	5.73964e-05	4.04234e-05	2.8365e-05	1.98669e-05	1.39003e-05	9.71833e-06	6.78953e-06	4.73908e-06	3.30375e-06	2.29906e-06	1.59582e-06	1.10358e-06	7.5902e-07	5.17836e-07	3.49012e-07	2.30837e-07	1.48115e-07	9.02106e-08	4.96775e-08	2.13041e-08	9.62112e-09
161.357	0.000195935	0.000180129	0.000144647	0.000107943	7.78501e-05	5.52517e-05	3.89146e-05	2.73071e-05	1.91263e-05	1.33823e-05	9.35629e-06	6.53664e-06	4.56258e-06	3.18072e-06	2.21345e-06	1.5364e-06	1.06249e-06	7.30759e-07	4.98556e-07	3.36017e-07	2.22242e-07	1.426e-07	8.68519e-08	4.78279e-08	2.0511e-08	9.26291e-09
168.305	0.000188231	0.000173053	0.000138978	0.000103722	7.48129e-05	5.30995e-05	3.74004e-05	2.62454e-05	1.83831e-05	1.28625e-05	8.99294e-06	6.28283e-06	4.38545e-06	3.05724e-06	2.12753e-06	1.47676e-06	1.02125e-06	7.02394e-07	4.79205e-07	3.22975e-07	2.13616e-07	1.37065e-07	8.34809e-08	4.59716e-08	1.97149e-08	8.90339e-09
175.552	0.00018051	0.000165962	0.000133296	9.94936e-05	7.17694e-05	5.09428e-05	3.5883e-05	2.51814e-05	1.76382e-05	1.23415e-05	8.62877e-06	6.02846e-06	4.20791e-06	2.93349e-06	2.04142e-06	1.41699e-06	9.79911e-07	6.73966e-07	4.5981e-07	3.09904e-07	2.04971e-07	1.31518e-07	8.01022e-08	4.4111e-08	1.8917e-08	8.54305e-09
183.11	0.000172787	0.000158868	0.000127613	9.52631e-05	6.87245e-05	4.87849e-05	3.43648e-05	2.41168e-05	1.68929e-05	1.18202e-05	8.26436e-06	5.77391e-06	4.03025e-06	2.80964e-06	1.95524e-06	1.35718e-06	9.38547e-07	6.45517e-07	4.40401e-07	2.96822e-07	1.96319e-07	1.25967e-07	7.67211e-08	4.22491e-08	1.81185e-08	8.18245e-09
190.993	0.000165076	0.000151786	0.000121938	9.10386e-05	6.56836e-05	4.66298e-05	3.28483e-05	2.30533e-05	1.61484e-05	1.12994e-05	7.90033e-06	5.51961e-06	3.85277e-06	2.68592e-06	1.86915e-06	1.29742e-06	8.97224e-07	6.17096e-07	4.21011e-07	2.83754e-07	1.87675e-07	1.20421e-07	7.33434e-08	4.0389e-08	1.73208e-08	7.8222e-09
199.214	0.000157392	0.000144728	0.000116283	8.68276e-05	6.26521e-05	4.44811e-05	3.13363e-05	2.19929e-05	1.54059e-05	1.07801e-05	7.5373e-06	5.26602e-06	3.67578e-06	2.56254e-06	1.78329e-06	1.23783e-06	8.56014e-07	5.88753e-07	4.01674e-07	2.70722e-07	1.79056e-07	1.1489e-07	6.99748e-08	3.8534e-08	1.65253e-08	7.46294e-09
