Nondimentionalized time,Theory radial position 2.97133177mm,FEM radial position 2.97133177mm,Theory radial position 2.99800829mm,FEM radial position 2.99800829mm,Theory radial position 0.0mm,FEM radial position 0.0mm,Theory radial position 2.95887294mm,FEM radial position 2.95887294mm,Theory radial position 1.53020521mm,FEM radial position 1.53020521mm,Theory radial position 2.99922927mm,FEM radial position 2.99922927mm,Theory radial position 2.99043116mm,FEM radial position 2.99043116mm,Theory radial position 2.98005295mm,FEM radial position 2.98005295mm,Theory radial position 0.900120712mm,FEM radial position 0.900120712mm,Theory radial position 1.97126436mm,FEM radial position 1.97126436mm,Theory radial position 2.75330634mm,FEM radial position 2.75330634mm,Theory radial position 2.49612475mm,FEM radial position 2.49612475mm,Theory radial position 2.99342252mm,FEM radial position 2.99342252mm,Theory radial position 2.64740804mm,FEM radial position 2.64740804mm,Theory radial position 2.99872651mm,FEM radial position 2.99872651mm,Theory radial position 2.82743515mm,FEM radial position 2.82743515mm,Theory radial position 2.87932532mm,FEM radial position 2.87932532mm,Theory radial position 2.9995812mm,FEM radial position 2.9995812mm,Theory radial position 2.98615778mm,FEM radial position 2.98615778mm,Theory radial position 2.99982755mm,FEM radial position 2.99982755mm,Theory radial position 2.91564843mm,FEM radial position 2.91564843mm,Theory radial position 2.94107462mm,FEM radial position 2.94107462mm,Theory radial position 2.99698225mm,FEM radial position 2.99698225mm,Theory radial position 3.0mm,FEM radial position 3.0mm,Theory radial position 2.99551648mm,FEM radial position 2.99551648mm,Theory radial position 2.28000576mm,FEM radial position 2.28000576mm
0.00010574889099370563,0.00015830685025843642,0.000166348,1.177453657960861e-5,1.27344e-5,0.00032473955685747663,0.000323023,0.00021196056372675527,0.000218192,0.0003247395568575372,0.000323003,4.557473959394243e-6,4.97644e-6,5.6158497053488334e-5,6.03624e-5,0.00011408256171864421,0.000121412,0.00032473955685755496,0.000323005,0.00032473955685754423,0.000323013,0.00032473955159051577,0.000322994,0.000324739556857552,0.000323012,3.8759620536448736e-5,4.17311e-5,0.0003247395568575612,0.00032301,7.529883008277387e-6,8.17121e-6,0.0003247141408417581,0.000323197,0.0003228680052795296,0.000320197,2.4764963177252487e-6,2.74023e-6,8.055452617021508e-5,8.63036e-5,1.0197529939721103e-6,1.17508e-6,0.00030729632646536405,0.000304058,0.0002669519804445897,0.000268147,1.7833071772115856e-5,1.92484e-5,-0.0,5.30659e-7,2.647123512314477e-5,2.85343e-5,0.0003247395568575454,0.000323008
0.0001231966452524441,0.00014813967123970782,0.000155929,1.0913025883503713e-5,1.17737e-5,0.00032495820070270595,0.000323257,0.00020016297692714008,0.000206855,0.00032495820070274287,0.000323235,4.223839784139359e-6,4.60086e-6,5.210565916573053e-5,5.58947e-5,0.00010623923506952617,0.00011304,0.0003249582007027609,0.000323238,0.00032495820070274937,0.000323248,0.00032495814623219365,0.000323264,0.00032495820070275566,0.00032325,3.5941109514532724e-5,3.86085e-5,0.00032495820070273945,0.000323231,6.978739567714588e-6,7.55457e-6,0.0003248757783780423,0.00032334,0.0003215309992479196,0.00031851,2.2951901828255973e-6,2.53342e-6,7.483205170875981e-5,8.00615e-5,9.450944165697489e-7,1.0864e-6,0.00030092234309653313,0.000298272,0.0002560196521146687,0.000258346,1.652932511511112e-5,1.77976e-5,-0.0,4.90611e-7,2.4539299481364258e-5,2.63885e-5,0.00032495820070275186,0.000323239
0.0001428080939400027,0.0001387574347705159,0.000146255,1.0139887085733313e-5,1.0918e-5,0.0003251862626760961,0.000323495,0.00018894812367507068,0.00019594,0.000325186262676114,0.00032348,3.92446345433045e-6,4.26633e-6,4.845768633372321e-5,5.18964e-5,9.910534567744952e-5,0.000105425,0.0003251862626761326,0.000323483,0.00032518626267612053,0.00032349,0.0003251858784160325,0.000323565,0.0003251862626761259,0.000323497,3.340832847942735e-5,3.58213e-5,0.0003251862626749171,0.000323459,6.484170709939204e-6,7.00532e-6,0.0003249649840987195,0.000323324,0.00031947463635800317,0.000316195,2.1325030367921206e-6,2.34922e-6,6.96636468624737e-5,7.44451e-5,8.781031331544331e-7,1.00741e-6,0.0002936134056396855,0.000291737,0.00024497372061166436,0.000248319,1.5359109209462948e-5,1.6505e-5,-0.0,4.54942e-7,2.2804584905265905e-5,2.44754e-5,0.000325186262676124,0.000323481
0.0001648559818802732,0.00013007824116174292,0.000137263,9.441161038704051e-6,1.01492e-5,0.00032542474181066335,0.00032374,0.0001783128912136734,0.000185471,0.000325424741810668,0.00032374,3.6539273452405263e-6,3.96586e-6,4.5152589854089133e-5,4.82912e-5,9.25853222318289e-5,9.84677e-5,0.0003254247418106858,0.000323741,0.00032542474181067397,0.000323742,0.0003254227411962099,0.000323887,0.00032542474181067776,0.000323753,3.111675960975289e-5,3.33135e-5,0.0003254247417776157,0.000323702,6.037232744793636e-6,6.51197e-6,0.0003249135151012668,0.000323073,0.0003165943865018878,0.000313203,1.985490000658441e-6,2.18377e-6,6.496766291423528e-5,6.93585e-5,8.175663827635951e-7,9.36463e-7,0.0002855087000568751,0.000284537,0.00023395083626009884,0.000238183,1.4301369052035203e-5,1.53436e-5,-0.0,4.22904e-7,2.123611228740326e-5,2.27559e-5,0.0003254247418106775,0.000323736
0.00018964653819472345,0.00012203181787341726,0.000128893,8.805985512090433e-6,9.45389e-6,0.00032567462770018293,0.000323996,0.00016824447584114875,0.000175464,0.00032567462770017805,0.000324011,3.4080169359664226e-6,3.6941e-6,4.214177365188004e-5,4.50202e-5,8.660195926330382e-5,9.20848e-5,0.0003256746277001951,0.000324011,0.00032567462770018423,0.000324006,0.0003256664745144058,0.000324213,0.0003256746277001869,0.000324016,2.90316476647911e-5,3.1042e-5,0.00032567462715343284,0.000323967,5.6309675376853964e-6,6.06574e-6,0.00032462837821323995,0.000322511,0.0003128273346826451,0.000309509,1.8518602502016705e-6,2.03413e-6,6.0679510279322824e-5,6.47266e-5,7.625407687778723e-7,8.72294e-7,0.000276756037593684,0.00027676,0.0002230571638938967,0.000228035,1.3339713848016418e-5,1.42929e-5,-0.0,3.93926e-7,1.9809743118271006e-5,2.11996e-5,0.00032567462770018737,0.000324004
0.00021752434674568097,0.00011455740093274129,0.000121094,8.225732124772956e-6,8.82132e-6,0.0003259369215189781,0.000324268,0.00015872404546125646,0.00016592,0.0003259369215189666,0.000324295,3.1833852653072812e-6,3.44688e-6,3.9386378829574385e-5,4.20368e-5,8.109185924052183e-5,8.62092e-5,0.0003259369215189829,0.000324292,0.00032593692151897244,0.000324281,0.00032590971871599827,0.000324512,0.00032593692151897417,0.000324286,2.7125303902724375e-5,2.89734e-5,0.00032593691549755974,0.000324261,5.259848869134943e-6,5.65982e-6,0.00032399783956961936,0.00032156,0.000308153792567664,0.000305106,1.7297945836832143e-6,1.89801e-6,5.674712442726451e-5,6.04893e-5,7.122771239876108e-7,8.13923e-7,0.00026750157394189717,0.000268503,0.0002123735145798866,0.000217959,1.2461118676570939e-5,1.3337e-5,-0.0,3.67567e-7,1.8506280118435638e-5,1.97833e-5,0.00032593692151897547,0.000324288
0.00024887478135797507,0.00010760269535023794,0.000113818,7.693472321506863e-6,8.24307e-6,0.0003262126264201847,0.000324561,0.00014972999233812013,0.000156837,0.00032621262642016995,0.00032459,2.97734530244215e-6,3.22091e-6,3.6855026451703504e-5,3.9304e-5,7.600267974347452e-5,8.07849e-5,0.00032621262642018497,0.000324586,0.00032621262642017527,0.000324572,0.0003261356901769046,0.000324743,0.00032621262642015873,0.000324567,2.5375439149909227e-5,2.70806e-5,0.00032621257900567027,0.000324588,4.919439856619971e-6,5.28878e-6,0.00032290185095739825,0.000320147,0.0003025942615054342,0.000300008,1.6178325349342956e-6,1.77358e-6,5.312817753128742e-5,5.65978e-5,6.661740178804281e-7,7.60568e-7,0.00025788391155079707,0.00025986,0.0002019608995304978,0.000208022,1.1655121216236306e-5,1.2463e-5,-0.0,3.43472e-7,1.7310292339757106e-5,1.84881e-5,0.0003262126264201778,0.000324586
0.0002841319202892728,0.00010112176074589111,0.000107022,7.203511305571303e-6,7.71236e-6,0.0003265027827569725,0.000324875,0.0001412385672928489,0.000148207,0.000326502782756956,0.000324897,2.7876889420305405e-6,3.01353e-6,3.4521784934690024e-5,3.67913e-5,7.129022708436268e-5,7.57643e-5,0.0003265027827569701,0.000324892,0.00032650278275696173,0.00032488,0.0003263131938328872,0.000324855,0.00032650278275630937,0.000324861,2.3763689216872148e-5,2.53421e-5,0.0003265025004309937,0.00032495,4.606094203569848e-6,4.94824e-6,0.0003212243058570394,0.00031821,0.0002962023941727047,0.000294245,1.5147739756430475e-6,1.65939e-6,4.978746021738634e-5,5.30121e-5,6.237372332917368e-7,7.11599e-7,0.00024802919183447347,0.000250925,0.0001918634069178945,0.00019828,1.0913119482849093e-5,1.16609e-5,-0.0,3.21358e-7,1.6209084178680472e-5,1.7299e-5,0.00032650278275696374,0.000324899
0.00030440270523637337,9.78898419063067e-5,0.000103498,6.9611942840127076e-6,7.43967e-6,0.00032666152923576904,0.000325051,0.00013696653628129024,0.000143691,0.0003266615292357526,0.000325066,2.693894959118026e-6,2.90697e-6,3.336682377091336e-5,3.5499e-5,6.895029717382984e-5,7.31734e-5,0.000326661529235766,0.000325061,0.0003266615292357578,0.000325051,0.0003263710712979545,0.000324869,0.0003266615292322343,0.000325024,2.2966258655785812e-5,2.44485e-5,0.00032666087422206924,0.000325155,4.4511284405165184e-6,4.77327e-6,0.0003200739371921522,0.000316996,0.00029253298704989144,0.000290942,1.46380689093833e-6,1.60071e-6,4.813211863610336e-5,5.1166e-5,6.027503689240868e-7,6.86439e-7,0.00024279013454962768,0.000246035,0.00018669068251660092,0.000193096,1.0546133128599031e-5,1.12487e-5,-0.0,3.09996e-7,1.566437741377707e-5,1.6688e-5,0.00032666152923575966,0.000325072
0.0003483006193585108,9.183958756430721e-5,9.7187e-5,6.510922387899141e-6,6.95793e-6,0.0003269882221133365,0.000325409,0.00012890566380875396,0.000135487,0.0003269882221133208,0.000325405,2.519612918443781e-6,2.71873e-6,3.121897911481827e-5,3.3213e-5,6.458670160197925e-5,6.85659e-5,0.0003269882221133327,0.000325403,0.00032698822211332546,0.0003254,0.0003263679268247927,0.000324664,0.0003269882220435933,0.00032536,2.1483951037987912e-5,2.2869e-5,0.00032698530865147115,0.000325575,4.163178191962989e-6,4.46418e-6,0.00031720242989816724,0.000314029,0.000284728519786024,0.000283983,1.3691034398953179e-6,1.49706e-6,4.5050940052777514e-5,4.78945e-5,5.637541054873404e-7,6.41992e-7,0.00023240035687072886,0.000236493,0.00017677038672857828,0.000183431,9.864169763512952e-6,1.05204e-5,-0.0,2.89924e-7,1.4652059001209539e-5,1.56082e-5,0.0003269882221133264,0.000325419
0.0003955950588656756,8.643722583514942e-5,9.15168e-5,6.112313108268477e-6,6.53009e-6,0.00032731804974627947,0.000325769,0.00012164173419811156,0.000128028,0.00032731804974626445,0.000325749,2.365332853975687e-6,2.55156e-6,2.9315819281113183e-5,3.11804e-5,6.0707733807320795e-5,6.44512e-5,0.00032731804974627595,0.000325749,0.00032731804974626944,0.000325754,0.0003261474937838211,0.000324188,0.0003273180489120612,0.000325711,2.017117620486964e-5,2.14654e-5,0.0003273079413698598,0.000325984,3.908272624100977e-6,4.18967e-6,0.00031366293623032794,0.000310566,0.00027666013621064993,0.00027679,1.285269269579791e-6,1.40501e-6,4.231789916024289e-5,4.49816e-5,5.292335642319447e-7,6.02518e-7,0.00022248454128630344,0.000227264,0.00016766122415308332,0.000174445,9.260419877940536e-6,9.87366e-6,-0.0,2.72098e-7,1.3755738505416831e-5,1.46491e-5,0.00032731804974626966,0.000325765
0.0004456065969197804,8.165370705477199e-5,8.64683e-5,5.7618704731893735e-6,6.15279e-6,0.00032764616796678866,0.000326124,0.00011516091090057361,0.00012132,0.0003276461679667753,0.000326092,2.2296994679369356e-6,2.40413e-6,2.7641355268650485e-5,2.93862e-5,5.7285771588406426e-5,6.08062e-5,0.0003276461679667852,0.000326095,0.0003276461679667799,0.000326108,0.0003256573140778058,0.000323427,0.0003276461614369262,0.000326074,1.9016638157923205e-5,2.02272e-5,0.00032761773720797136,0.000326356,3.68417358418778e-6,3.94759e-6,0.0003095832825482814,0.000306718,0.000268595904006676,0.00026957,1.2115677772492503e-6,1.32384e-6,3.991118271799302e-5,4.24074e-5,4.988854117507136e-7,5.67708e-7,0.00021320718807430877,0.000218514,0.0001594066243091251,0.000166209,8.72960142690995e-6,9.30326e-6,-0.0,2.56378e-7,1.2967615842239795e-5,1.38032e-5,0.00032764616796677944,0.000326105
0.0004977921790946833,7.742706610535891e-5,8.19875e-5,5.454045941906174e-6,5.82057e-6,0.0003279696044604533,0.000326469,0.00010939848174406948,0.000115316,0.00032796960446044156,0.000326433,2.110563651115934e-6,2.27432e-6,2.616959817104469e-5,2.78052e-5,5.427141541542324e-5,5.75845e-5,0.0003279696044604506,0.00032644,0.0003279696044604455,0.000326458,0.0003248691618308978,0.000322389,0.00032796956829287527,0.000326446,1.800221898043036e-5,1.91366e-5,0.0003279022452702822,0.000326668,3.4873310478262825e-6,3.73444e-6,0.00030510677294573024,0.000302594,0.00026071952542902686,0.000262467,1.1468310536246644e-6,1.25236e-6,3.7794292350812197e-5,4.01369e-5,4.722287208554034e-7,5.37057e-7,0.0002046273068678761,0.000210322,0.0001519718672903998,0.000158717,8.263319724379578e-6,8.80098e-6,-0.0,2.42536e-7,1.2275258076986903e-5,1.30583e-5,0.0003279696044604347,0.000326438
0.0005517165095218964,7.368736902852441e-5,7.8009e-5,5.183018256531083e-6,5.52755e-6,0.00032828659939495225,0.000326803,0.0001042732279763505,0.000109947,0.00032828659939494184,0.000326771,2.0056712556204835e-6,2.15983e-6,2.487309227564948e-5,2.64098e-5,5.161111541385981e-5,5.4734e-5,0.0003282865993949498,0.00032678,0.00032828659939494525,0.0003268,0.00032377870204120646,0.000321094,0.0003282864477582946,0.000326823,1.710885155439299e-5,1.81744e-5,0.00032814763419502927,0.000326901,3.3140211834947975e-6,3.54643e-6,0.00030036854903583846,0.00029829,0.00025314528700513437,0.000255579,1.0898341472672006e-6,1.18931e-6,3.59283545387792e-5,3.81314e-5,4.487590809887326e-7,5.10022e-7,0.00019674238081772522,0.000202708,0.0001452879579715556,0.000151926,7.85276394301116e-6,8.35795e-6,-0.0,2.30327e-7,1.166560472128613e-5,1.24011e-5,0.00032828659939475915,0.000326764
0.0006070325691174501,7.036758411367171e-5,7.44681e-5,4.943409691183181e-6,5.26819e-6,0.0003285961912253858,0.000327126,9.97035098739815e-5,0.00010514,0.00032859619122537663,0.000327103,1.9129401713275367e-6,2.05849e-6,2.3726380922082776e-5,2.51741e-5,4.92545556608001e-5,5.22045e-5,0.0003285961912253836,0.000327113,0.00032859619122537983,0.000327133,0.000322400520110683,0.000319573,0.0003285956828381203,0.000327201,1.631889276456064e-5,1.73225e-5,0.0003283397041598363,0.000327043,3.1608042184315935e-6,3.38004e-6,0.0002954836906824102,0.000293888,0.000245935901535334,0.000248964,1.039445615249826e-6,1.13351e-6,3.4277172509220685e-5,3.63542e-5,4.280105893353115e-7,4.86094e-7,0.00018951682012467497,0.000195662,0.00013927479147033363,0.000145774,7.489792837465891e-6,7.96583e-6,-0.0,2.19522e-7,1.112658232445455e-5,1.18195e-5,0.00032859619122328,0.000327082
0.0006088054104727467,7.02685404216617e-5,7.43551e-5,4.936274823424863e-6,5.25991e-6,0.00032860587709847684,0.000327137,9.956689653440589e-5,0.000104987,0.0003286058770984674,0.000327114,1.9101789228110064e-6,2.05525e-6,2.369222807900894e-5,2.51347e-5,4.918431910422303e-5,5.21238e-5,0.0003286058770984744,0.000327124,0.00032860587709847094,0.000327144,0.00032235240906147315,0.000319524,0.00032860535049791974,0.000327213,1.6295367852037695e-5,1.72954e-5,0.000328344768946114,0.000327047,3.1562418741076033e-6,3.37472e-6,0.00029532753877769896,0.000293746,0.00024571373154680913,0.000248752,1.0379452001096286e-6,1.13173e-6,3.422798332978826e-5,3.62975e-5,4.273927634303883e-7,4.8533e-7,0.000189298035547847,0.000195437,0.00013909427177364879,0.000145577,7.478984450789989e-6,7.95331e-6,-0.0,2.19176e-7,1.1110531149850362e-5,1.18009e-5,0.00032860587709621737,0.000327093
0.0006661244398687558,6.727745591045373e-5,7.11626e-5,4.721165075979985e-6,5.02724e-6,0.0003289118395860777,0.000327454,9.543384975863883e-5,0.00010063,0.00032891183958606916,0.000327445,1.8269303757044483e-6,1.96435e-6,2.2662366516075127e-5,2.40256e-5,4.706504267743349e-5,4.98492e-5,0.0003289118395860755,0.000327454,0.0003289118395860724,0.000327471,0.0003206792783788103,0.000317773,0.00032891035139784265,0.000327593,1.558605621391704e-5,1.6531e-5,0.00032846924114847154,0.000327085,3.018692018592334e-6,3.22544e-6,0.00029031292300036937,0.000289243,0.00023880981745728308,0.000242363,9.92709404482782e-7,1.08167e-6,3.2744404943993875e-5,3.47014e-5,4.0876602653818765e-7,4.63863e-7,0.00018260443976849682,0.000188857,0.00013361284194584835,0.000139943,7.153118037534987e-6,7.60151e-6,-0.0,2.09482e-7,1.0626586924580502e-5,1.1279e-5,0.000328911839568063,0.00032741
0.0007247280486808624,6.458581584880258e-5,6.82864e-5,4.52816791636267e-6,4.81845e-6,0.0003292114566933038,0.000327766,9.170272135934857e-5,9.66872e-5,0.0003292114566932962,0.00032777,1.7522404292753278e-6,1.88277e-6,2.1738076051482238e-5,2.303e-5,4.516088464653711e-5,4.78043e-5,0.00032921145669330165,0.000327778,0.00032921145669329916,0.00032779,0.0003187612869075345,0.000315843,0.00032920781333332125,0.000327965,1.4949568291501738e-5,1.5845e-5,0.00032851313002123304,0.000327017,2.895282899750104e-6,3.09149e-6,0.0002852846076022368,0.000284729,0.00023227424485120103,0.000236264,9.5212426381816e-7,1.03675e-6,3.141242183601324e-5,3.3268e-5,3.92054298029488e-7,4.44601e-7,0.00017644021162496022,0.000182752,0.00012863205715645223,0.000134799,6.8607441591842144e-6,7.28583e-6,-0.0,2.00783e-7,1.019236505028271e-5,1.08107e-5,0.0003292114565855751,0.000327724
0.0007849449918307218,6.213390386889172e-5,6.56653e-5,4.352813613741915e-6,4.62886e-6,0.00032950707383851103,0.000328074,8.82945358391366e-5,9.30805e-5,0.000329507073838504,0.000328092,1.6843789947383984e-6,1.80869e-6,2.089804750024209e-5,2.21256e-5,4.342864182851136e-5,4.59443e-5,0.0003295070738385091,0.000328097,0.0003295070738385066,0.000328103,0.00031661419003572224,0.000313746,0.0003294990983616689,0.000328327,1.4371193268982647e-5,1.5222e-5,0.0003284652003141594,0.000326839,2.783156068882233e-6,2.96985e-6,0.00028025538519811514,0.000280209,0.0002260541378019399,0.000230414,9.152496593883219e-7,9.95964e-7,3.0201485012566013e-5,3.19653e-5,3.7687046264333735e-7,4.27108e-7,0.00017071167722184947,0.000177044,0.00012405662207010904,0.000130059,6.595093363953247e-6,6.99916e-6,-0.0,1.92884e-7,9.797817531868353e-6,1.03855e-5,0.00032950707332450336,0.000328038
0.0008470614078612562,5.987860674781076e-5,6.32552e-5,4.191885848869759e-6,4.45505e-6,0.0003298004784437248,0.000328382,8.5152072184014e-5,8.97528e-5,0.0003298004784437182,0.000328412,1.6221011554648112e-6,1.74078e-6,2.0126941827312527e-5,2.12964e-5,4.183717663974175e-5,4.42368e-5,0.00032980047844372306,0.000328414,0.0003298004784437208,0.000328412,0.0003142528438115767,0.00031149,0.0003297845151384135,0.000328677,1.384034389228867e-5,1.46508e-5,0.00032831414550695595,0.000326546,2.6802546690900813e-6,2.85834e-6,0.00027523483293992966,0.000275686,0.00022010876521609787,0.000224783,8.814091129264247e-7,9.5857e-7,2.9089595441839053e-5,3.07704e-5,3.629359652361315e-7,4.11073e-7,0.00016534936877494831,0.000171674,0.00011981697728535329,0.000125655,6.351294403465725e-6,6.73636e-6,-0.0,1.85642e-7,9.435713584553768e-6,9.99557e-6,0.000329800476396921,0.000328356
0.0009113086428284451,5.778866045280755e-5,6.10227e-5,4.043056119751369e-6,4.29449e-6,0.0003300929540206153,0.000328691,8.223376609635401e-5,8.66613e-5,0.0003300929540206088,0.000328731,1.5645056418545589e-6,1.67804e-6,1.9413652115000717e-5,2.05301e-5,4.0363928457334526e-5,4.26575e-5,0.000330092954020613,0.000328728,0.0003300929540206109,0.000328718,0.00031169250489567504,0.000309085,0.00033006326610512704,0.00032901,1.334935474335057e-5,1.41231e-5,0.0003280491377079835,0.000326135,2.585089615509243e-6,2.75533e-6,0.00027023257354239193,0.000271163,0.0002144084778469431,0.00021935,8.501128817795497e-7,9.24026e-7,2.8060820478767175e-5,2.9666e-5,3.5004914331423737e-7,3.96259e-7,0.00016030242102545376,0.000166597,0.00011586243609477471,0.00012154,6.125820628008131e-6,6.49359e-6,-0.0,1.78953e-7,9.100818200988347e-6,9.63539e-6,0.0003300929469938226,0.000328679
0.0009779119547341636,5.58397234618095e-5,5.89426e-5,3.904517142375378e-6,4.14525e-6,0.00033038558054691186,0.000329003,7.950714691896936e-5,8.37729e-5,0.00033038558054690595,0.000329049,1.510892935749535e-6,1.61973e-6,1.8749554795887528e-5,1.98177e-5,3.899136052804029e-5,4.11878e-5,0.00033038558054690947,0.000329041,0.00033038558054690454,0.000329022,0.0003089475034760246,0.00030654,0.00033033364814777735,0.000329321,1.2892275369251022e-5,1.36326e-5,0.00032766010575109887,0.000325602,2.496505154148641e-6,2.65957e-6,0.0002652556910754159,0.000266647,0.00020892848640711713,0.000214095,8.209808540057091e-7,8.91916e-7,2.7102785108902846e-5,2.86388e-5,3.3805347736778356e-7,3.8249e-7,0.00015553016580934956,0.00016178,0.0001121531164947798,0.000117674,5.915934749323373e-6,6.26792e-6,-0.0,1.72734e-7,8.789067944319897e-6,9.30058e-6,0.00033038555922872023,0.000329008
0.0010470539852015536,5.4013522859095226e-5,5.69948e-5,3.77491272142303e-6,4.0058e-6,0.0003306791167201959,0.00032932,7.694783293528968e-5,8.10619e-5,0.0003306791167201902,0.000329367,1.4607381160351204e-6,1.56524e-6,1.812817840089768e-5,1.91519e-5,3.770631058335067e-5,3.98132e-5,0.00033067911672019374,0.000329354,0.00033067911672016566,0.000329327,0.00030603302501580837,0.000303864,0.0003305928780755188,0.000329606,1.2464640425828035e-5,1.31742e-5,0.0003271382193128394,0.000324946,2.413634002293391e-6,2.5701e-6,0.0002603123419838296,0.000262141,0.00020365090048438632,0.000209006,7.937277922065636e-7,8.61914e-7,2.6206202152243857e-5,2.76786e-5,3.2683151459045847e-7,3.69624e-7,0.0001510021606930867,0.000157193,0.00010865907179476218,0.000114028,5.7195826864240776e-6,6.05707e-6,-0.0,1.66924e-7,8.497413564135918e-6,8.98774e-6,0.00033067905848932564,0.000329344
0.0011189356400160707,5.229477831730656e-5,5.51635e-5,3.6531131082336912e-6,3.87495e-6,0.0003309742974116451,0.00032964,7.453534889989227e-5,7.85076e-5,0.0003309742974116394,0.000329685,1.4136039155149188e-6,1.51412e-6,1.7544129837306166e-5,1.8527e-5,3.6497794011547144e-5,3.85222e-5,0.0003309742974116424,0.000329667,0.0003309742974114735,0.000329634,0.0003029627865038588,0.000301066,0.00033083733176724394,0.00032986,1.2062729483133776e-5,1.2744e-5,0.00032647573685525146,0.000324165,2.3357536969609884e-6,2.48615e-6,0.00025540776907791125,0.000257652,0.00019855897752976817,0.000204073,7.681160897897166e-7,8.33762e-7,2.536332841576935e-5,2.67773e-5,3.162854152791163e-7,3.57551e-7,0.00014669202141999262,0.000152815,0.00010535491927215461,0.000110578,5.535053291883587e-6,5.85921e-6,-0.0,1.61472e-7,8.223314760839032e-6,8.69418e-6,0.0003309741520269266,0.000329688
0.0011937091205303334,5.0672023312874884e-5,5.34359e-5,3.5382692435635242e-6,3.75171e-6,0.000331271574590107,0.000329964,7.225435889707642e-5,7.6093e-5,0.00033127157459010185,0.000330004,1.3691617054389397e-6,1.46597e-6,1.6993356553293856e-5,1.79385e-5,3.5357561128049015e-5,3.73054e-5,0.00033127157459010424,0.000329982,0.0003312715745892054,0.000329942,0.0002997519648810181,0.000298154,0.000331062327036606,0.000330076,1.168374665127747e-5,1.23389e-5,0.0003256667040128197,0.000323256,2.2623212710757066e-6,2.40709e-6,0.00025054935136328247,0.000253184,0.00019364152687208756,0.000199285,7.439671730734488e-7,8.07248e-7,2.4568346423620624e-5,2.59282e-5,3.063416478024587e-7,3.46181e-7,0.0001425803957245472,0.000148628,0.00010222174024971645,0.000107303,5.361060569225817e-6,5.67287e-6,-0.0,1.56337e-7,7.964862432455383e-6,8.41771e-6,0.0003312712389367098,0.000330039
0.0012715570683674835,4.9135057056239144e-5,5.18012e-5,3.42962939279234e-6,3.63529e-6,0.0003315714597344887,0.000330293,7.009114671246404e-5,7.38043e-5,0.000331571459734483,0.000330324,1.3271205321878703e-6,1.42048e-6,1.647226872957992e-5,1.73824e-5,3.427829126238158e-5,3.61551e-5,0.00033157145973448525,0.0003303,0.00033157145973030137,0.000330254,0.00029641387792316714,0.000295138,0.00033126245208088594,0.00033025,1.1325215967980826e-5,1.19561e-5,0.00032470633277167617,0.00032222,2.1928560023603478e-6,2.3324e-6,0.0002457414054385614,0.000248743,0.00018888680792040474,0.000194636,7.211229410544853e-7,7.82201e-7,2.381609999214911e-5,2.51257e-5,2.9693511065773083e-7,3.3544e-7,0.00013864923178129077,0.000144616,9.924241082106786e-5,0.000104188,5.196465897787021e-6,5.49684e-6,-0.0,1.51487e-7,7.720366154997417e-6,8.15652e-6,0.0003315707360351923,0.000330398
0.0013526438609883487,4.767567031002029e-5,5.02505e-5,3.326588678049484e-6,3.52502e-6,0.0003318743348171368,0.000330625,6.803467345458005e-5,7.16297e-5,0.00033187433481713155,0.000330646,1.2872462822100848e-6,1.37739e-6,1.5977977784014742e-5,1.68556e-5,3.325409338956143e-5,3.50647e-5,0.0003318743348171335,0.00033062,0.00033187433479989545,0.000330571,0.0002929620887562476,0.000292026,0.00033143148485631756,0.000330375,1.0985145149195225e-5,1.15935e-5,0.0003235914797830372,0.000321057,2.1269710813021703e-6,2.26164e-6,0.00024098869488273952,0.000244332,0.00018428567955035293,0.00019012,6.994561790113899e-7,7.58475e-7,2.310244005639198e-5,2.43654e-5,2.880134204376551e-7,3.25266e-7,0.000134884050055671,0.000140766,9.640315386450822e-5,0.000101219,5.040353093477367e-6,5.33009e-6,-0.0,1.46892e-7,7.488465735634945e-6,7.9091e-6,0.00033187286590553026,0.000330762
0.001437121699745547,4.628708131653568e-5,4.87762e-5,3.2286476856920657e-6,3.42031e-6,0.0003321804918854833,0.000330961,6.607581488705115e-5,6.95591e-5,0.00033218049188547794,0.000330971,1.2493456615875054e-6,1.33648e-6,1.5508098624892136e-5,1.63554e-5,3.228010225381667e-5,3.40288e-5,0.0003321804918854796,0.000330944,0.0003321804918217914,0.000330893,0.0002894101424969006,0.000288827,0.0003315625531326381,0.000330445,1.0661889230901199e-5,1.12492e-5,0.0003223206541307052,0.000319767,2.0643471415855883e-6,2.19447e-6,0.00023629598529699335,0.000239957,0.00017983070239021982,0.00018573,6.788618531934384e-7,7.35947e-7,2.2423940502161436e-5,2.36433e-5,2.7953332723298887e-7,3.15605e-7,0.00013127287160944593,0.000137067,9.369257249481249e-5,9.83825e-5,4.891965711775731e-6,5.17177e-6,-0.0,1.42529e-7,7.268038126413282e-6,7.67418e-6,0.00033217766646822134,0.000331132
