2.14033152119325e-5,0.005257422875705741,0.004629666302073416
4.357714977149457e-5,0.007451222810919699,0.0070005460216573615
6.716574346656537e-5,0.009247766382948218,0.008866756043532797
9.273499995134842e-5,0.010866190236655691,0.010523840338814686
0.00012080972851484027,0.012402408484218362,0.012083853493707757
0.00015189932805908496,0.013906985001460925,0.013603323962881114
0.00018652004654699423,0.015410538574796904,0.015115932373679088
0.0002252121036545173,0.016933663405366724,0.01664383263741096
0.00026855381695868065,0.018491439631390327,0.018203087624805627
0.00031717572812562766,0.020095787610336032,0.019806290626514535
0.00037177344489974627,0.021756761057859394,0.021463721879804172
0.0004331132059656237,0.02348311864260033,0.023184762101180197
0.0005020597052578218,0.025283240902865486,0.024977635480455822
0.0005795718112978354,0.027164936023451262,0.026850566207444224
0.0006667261108408246,0.029135923699619037,0.02881126446009527
0.0007647340315277846,0.031203999906196597,0.030867568919324663
0.000874950403211631,0.03337695991325495,0.03302718976308227
0.0009989012822669745,0.0356628744476517,0.03529847968414711
0.0010701657605966248,0.036913105610517624,0.03655780874929197
0.0012244943649322641,0.03948511932028486,0.03910666507655199
0.0013907638788246406,0.04208058421539318,0.041682378523670724
0.0015665856922961025,0.04466137988965069,0.04424716921869382
0.0017500506296297454,0.04720417001635834,0.04677739261590834
0.0019396283537879166,0.0496951861062248,0.049258913389072866
0.0021340988758035352,0.05212695158023239,0.05168363585134003
0.00233249048516598,0.054496046860591944,0.05404757641076911
0.0025340026978863243,0.056801341898008666,0.056349321534735916
0.002738019098486465,0.059043663423208104,0.058589385235103805
0.002944026007401315,0.06122458928692054,0.060769181044496884
0.0031516595682722724,0.06334680413301962,0.0628907650103685
0.003210497281789875,0.06393537438257191,0.063486119251064
0.0034204209973885086,0.06599253952923412,0.06554280921919091
0.0036332769671711773,0.06801493888534871,0.06756480338654339
0.0038505848265179285,0.07001940353558998,0.06956893564164535
0.004073650177656689,0.07201897317797534,0.07156792777811406
0.004303543186348055,0.07402324882990396,0.07357128901542105
0.004541184195146142,0.07603956402548862,0.07558647252558447
0.004787407933344213,0.07807379264204292,0.07761913243910096
0.005042963516974688,0.08013052210280999,0.07967389486274037
0.005308557255439558,0.08221353308985323,0.081754357879546
0.00558480984487997,0.08432556400242684,0.08386347705773199
0.005872341981437073,0.08646905822879146,0.08600382245661492
0.006171817167882431,0.08864649841377413,0.08817757862661393
0.006483813293726772,0.09085949309924889,0.09038641610628488
0.006808951055111238,0.09310975105505236,0.09263213393714932
0.007147829744861765,0.09539863463484287,0.09491614565183144
0.007501134269065135,0.09772789152407724,0.09724012178888702
0.007869485323862493,0.1000986508952779,0.09960521887500857
0.008253567815340621,0.10251228671552048,0.10201285044282021
0.008654066649586303,0.10496999514636082,0.10446417301901445
0.009071709539316741,0.1074730632475379,0.10696047163324955
0.009507245600564356,0.11002272974321224,0.10950315981814968
0.009961445352676776,0.1126201853388028,0.11209313709447566
0.010435122121632053,0.1152666913700685,0.11473194549781746
0.010929110636723458,0.11796345133753083,0.11742061305190175
