Nondimentional time,Theory depth 1.6mm,FEM depth 1.6mm,Theory depth 0.00738252000000017mm,FEM depth 0.00738252000000017mm,Theory depth 1.1199356200000001mm,FEM depth 1.1199356200000001mm,Theory depth 0.031426869999999996mm,FEM depth 0.031426869999999996mm,Theory depth 0.015289720000000173mm,FEM depth 0.015289720000000173mm,Theory depth 0.26873347000000014mm,FEM depth 0.26873347000000014mm,Theory depth 0.005103379999999991mm,FEM depth 0.005103379999999991mm,Theory depth 0.0002233600000001168mm,FEM depth 0.0002233600000001168mm,Theory depth 0.0006791900000000517mm,FEM depth 0.0006791900000000517mm,Theory depth 0.0010622500000001533mm,FEM depth 0.0010622500000001533mm,Theory depth 9.197000000016331e-5mm,FEM depth 9.197000000016331e-5mm,Theory depth 0.04498750000000018mm,FEM depth 0.04498750000000018mm,Theory depth 0.002391210000000088mm,FEM depth 0.002391210000000088mm,Theory depth 0.00041106000000001863mm,FEM depth 0.00041106000000001863mm,Theory depth 0.13156995000000005mm,FEM depth 0.13156995000000005mm,Theory depth 0.0016094700000000017mm,FEM depth 0.0016094700000000017mm,Theory depth 0.010638420000000037mm,FEM depth 0.010638420000000037mm,Theory depth 0.09203459000000014mm,FEM depth 0.09203459000000014mm,Theory depth 0.3839969300000001mm,FEM depth 0.3839969300000001mm,Theory depth 0.0mm,FEM depth 0.0mm,Theory depth 0.5486590100000002mm,FEM depth 0.5486590100000002mm,Theory depth 0.18804905000000005mm,FEM depth 0.18804905000000005mm,Theory depth 0.7838905540000001mm,FEM depth 0.7838905540000001mm,Theory depth 0.02193443000000017mm,FEM depth 0.02193443000000017mm,Theory depth 0.0035079900000001274mm,FEM depth 0.0035079900000001274mm,Theory depth 0.06435983000000012mm,FEM depth 0.06435983000000012mm
2.14033152119325e-5,1.0000000000000009,1.0000008927827189,0.5193312175968159,0.6214289286908421,1.0,1.0000008927827189,0.9973187878111222,0.9822838515751358,0.8558680414090567,0.8628126158458395,0.9999999999999999,1.0000008927827189,0.3741021469510192,0.4904329424442248,0.01702303555969,0.03006567059587407,0.05173104258234442,0.08700005001671789,0.08082514657933627,0.13221005736895905,0.007009792409712141,0.012994835022118807,0.9999827268362823,0.9970970780254096,0.1806835636490217,0.2721138410758556,0.03132262704039169,0.053934022250824006,0.9999999999999989,0.9999983786573879,0.12219097948731777,0.19287213041808204,0.6904908392448085,0.751426807181051,1.0000000000000002,1.0000084351587117,1.0000000000000013,1.0000008927827189,0.0,0.00589451768605806,0.9999999999999997,1.0000008927827189,1.0000000000000013,1.0000008927827189,0.9999999999999984,1.0000008927827189,0.963857654465819,0.9408510661201946,0.26245524474726867,0.37175114206886367,0.9999999992157259,0.9999078701454717
4.357714977149457e-5,0.9999999999999997,1.0000008927827189,0.378865195145884,0.43665580161405537,0.9999999999999991,1.0000008927827189,0.9646177505010555,0.9447555027592434,0.6939811717923072,0.7255690281516778,0.9999999999999992,0.9999983786573879,0.2673928548669278,0.3176572214469878,0.011930671459868671,0.015132218672271616,0.036267475015482345,0.045084552498224045,0.05669391770401587,0.07015591312405924,0.004912687201791884,0.006489359739373538,0.9974030430525899,0.9872542773545301,0.12718666311141877,0.15565050489257212,0.02195462756298099,0.02747486444227475,0.9999999999999991,0.9999858080307329,0.08580623324526605,0.1056965944532601,0.52367000008012,0.5775901252941305,0.999999999279425,1.0000712882919869,1.0000000000000002,1.0000008927827189,0.0,0.002930514768324545,1.0000000000000002,1.0000008927827189,1.000000000000001,1.00000340690805,1.0000000000000002,1.0000008927827189,0.8580205400819534,0.855747923665719,0.18567626492038544,0.2247522452653415,0.9999835814292322,0.9990002709009795
6.716574346656537e-5,1.0000000000000002,1.0000008927827189,0.3094459316274111,0.3430172036608223,0.9999999999999999,1.0000008927827189,0.9098672143213716,0.8959010193271794,0.5903444611463028,0.6204660186890678,1.0000000000000002,0.9999983786573879,0.21683769735916147,0.2432999534822883,0.009610059309355995,0.011197612529250806,0.02921631001960779,0.033387332983196176,0.04567940693153654,0.052017504510999873,0.003957086774265386,0.004801702828430676,0.9847318896148168,0.9691098348406764,0.10259984546051006,0.1162765366711899,0.017684827240637635,0.020335402174810273,0.9999999999987059,0.9999858080307329,0.06916224721545919,0.07856817648159767,0.43381432007101833,0.47079510948375486,0.9999993057889085,1.000136655550593,0.9999999999999989,1.0000008927827189,0.0,0.0021683601883561014,0.9999999999999986,1.0000008927827189,1.0000000000000002,1.00000340690805,1.0,1.0000008927827189,0.763118212141349,0.7722236519191138,0.15003946078577707,0.16944173939579296,0.9994807251903599,0.9959506368744718
9.273499995134842e-5,1.000000000000001,1.0000008927827189,0.26524219177683256,0.2866781691183601,1.0000000000000002,1.0000008927827189,0.850771664071355,0.8431848393866935,0.5171248956169171,0.5416808731914045,1.0000000000000002,1.000005921033381,0.18517622882420876,0.20132864238144615,0.008178638986545292,0.009172308586354148,0.02486590137310123,0.02735142088852247,0.03888105068374042,0.04262397803677071,0.003367659235734786,0.003933223374088754,0.9610387397310642,0.943767451504159,0.08738361057480414,0.09545480209235029,0.015050908046108575,0.016657739640618046,0.9999999984405511,1.000043632913346,0.058880484413915433,0.06441717064351017,0.3746097599580927,0.4002638374477767,0.9999759688541587,0.9998952995188167,1.0,0.9999983786573879,0.0,0.0017761817779728326,1.0000000000000002,1.0000008927827189,0.9999999999999986,0.9999858080307329,0.9999999999999999,0.9999983786573879,0.6858870147648082,0.69857235034736,0.12789949046275145,0.13947009708729843,0.9968595339762837,0.9895873856617015
0.00012080972851484027,1.000000000000001,1.0000008927827189,0.23340939043149772,0.24811777185409067,0.9999999999999997,1.0000008927827189,0.7936321935893733,0.790737670856625,0.46129424667823027,0.4807837294238326,0.9999999999999993,1.000015977534705,0.1625821431930887,0.17339419582866392,0.007165618619122876,0.007864259459139536,0.021786698889032376,0.023451635381336062,0.03406817267797819,0.036549599824532646,0.002950525167699698,0.003372322012741827,0.9295278716668839,0.9131378625965406,0.07659548115745186,0.0819132202344981,0.013186804636026546,0.01428224318036588,0.9999998778066107,1.0001894521825443,0.05159813076122155,0.05524966403653824,0.3311677026355397,0.34964946628401006,0.9997848591577918,0.9988368527544641,0.9999999999999993,0.9999933504067259,0.0,0.0015229012497515256,0.9999999999999984,1.00000340690805,0.9999999999999597,0.9999531244014298,0.9999999999999997,0.9999983786573879,0.6221922589054815,0.6352038213794114,0.11216938306156299,0.11982421892576926,0.9903406023007026,0.9792920424312412
0.00015189932805908496,1.0000000000000002,1.0000008927827189,0.20877716525697332,0.21940294079856493,1.0000000000000009,1.0000008927827189,0.7402183562942609,0.7404400794845647,0.4164866663505889,0.4320046697516986,0.9999999999999999,1.000015977534705,0.14519996813238126,0.15288898962899766,0.006390398075354033,0.006917238729457059,0.019430121058283487,0.020627669244539456,0.030384275642832987,0.03214988049527615,0.0026313132576790232,0.002966240489278108,0.8932914655149403,0.8790136394788274,0.06833024424379454,0.07208097889000878,0.011760252510061112,0.01256230490017293,0.9999976164573157,1.0003604127050525,0.04602237296086561,0.04860407654909614,0.2971479718176895,0.31093445031188394,0.9990337859692678,0.9963931229327285,1.0,0.9999933504067259,0.0,0.0013395259763587769,0.9999999999999991,1.0000008927827189,0.9999999999844928,0.9999355255241128,0.9999999999999989,0.9999983786573879,0.568440991539845,0.5805970191900109,0.10010168697177779,0.10550828646596791,0.9789908643458163,0.9649640421698512
0.00018652004654699423,1.0000000000000002,1.0000008927827189,0.18881292641146266,0.19678461225819002,1.0000000000000007,1.0000008927827189,0.6908270066354567,0.6930287039924968,0.3792362586143597,0.3917258678236881,0.9999999999999992,1.0000008927827189,0.13116857132179158,0.13687451409557022,0.0057669202149328,0.006183290121577145,0.017534712259330596,0.018438896872620934,0.027421016197991307,0.028738966658703412,0.0023745858131091727,0.0026515222803430633,0.854545045574941,0.842812748837705,0.061677509730182184,0.06444910003521392,0.010612916185695133,0.011229315649674762,0.9999793313439077,1.0003956104596865,0.04153640518884099,0.04345062244560473,0.26934496268141306,0.27993025672994615,0.9971004993801914,0.9920587708620782,0.9999999999999996,1.0000008927827189,0.0,0.001197404985522468,1.0,0.9999983786573879,0.9999999988363921,0.9999682091534158,1.0,1.0000008927827189,0.5221643501648089,0.5331127340633438,0.090379252404249,0.09437448243761798,0.9627172378887372,0.9468497691599694
0.0002252121036545173,1.0000000000000007,1.0000008927827189,0.17210892685653306,0.1782645594198843,0.9999999999999999,0.9999983786573879,0.6452873153129086,0.6487021602815705,0.3474809999089148,0.3576594695885879,0.9999999999999972,0.9999656950280849,0.1194633529360816,0.12383399741618707,0.005248213410114944,0.005588498350768288,0.015957745852675412,0.016665106027837884,0.02495543419704856,0.025974685857264836,0.0021610005275051404,0.0023964793502647226,0.8147733298186619,0.805596151562857,0.056139446532071445,0.05825856923268348,0.009658369777239103,0.010149071418702398,0.9998931960731893,1.0000536894146699,0.037803283349560145,0.039272648970542764,0.245939519010049,0.25425600884973626,0.9932781257848585,0.9854516494922003,1.0000000000000002,1.000015977534705,0.0,0.0010822303899838573,0.9999999999999997,0.9999933504067259,0.9999999693772853,1.00007883066798,0.9999999999999992,1.00000340690805,0.48168499404187737,0.4913958524459992,0.08228025557522238,0.08533217927213005,0.9419508459091941,0.9253715964572048
0.00026855381695868065,0.9999999999999992,1.0000008927827189,0.15780928465778002,0.16267195411699925,0.9999999999999989,0.9999983786573879,0.603295230220887,0.6074101658451655,0.3199051878516156,0.3282995139731265,0.9999999999995751,0.9999229548974579,0.10946569074630055,0.11289730081378782,0.00480609322825643,0.005091279784055684,0.014613573093963867,0.015182300048865206,0.022853712490995114,0.023663626429246295,0.0019789515311627467,0.002183273979819615,0.7749560459245735,0.7681281417549086,0.0514169389089355,0.053080728113481336,0.008844753613383004,0.009246073023565796,0.9996121020337765,0.9990430110316065,0.03462070888249063,0.03577952323564621,0.22580905512686836,0.2324711128565891,0.986934991599128,0.9763203462899949,0.9999999999999992,1.0000285481613598,0.0,0.0009859519604330702,0.9999999999999993,0.9999883221560638,0.9999996049216455,1.000259847691812,0.9999999999999997,1.00000340690805,0.44583366593913154,0.45439546994961766,0.07537031635825071,0.07776265072554406,0.9173757387514307,0.9010348632530888
0.00031717572812562766,1.0000000000000009,1.0000008927827189,0.14535698917694378,0.1492706604526171,0.9999999999999999,0.9999983786573879,0.5645262185087415,0.5690043872887528,0.2956203400699199,0.30261772371692364,0.9999999999741795,0.9998978136441478,0.1007751372765522,0.10352388734220669,0.0044224026896596885,0.004666141190582956,0.013447013179595764,0.013914376361933416,0.021029626348514196,0.02168747363657076,0.0018209621455481096,0.002000967209692543,0.7357348347875228,0.730966855237343,0.04731709004712429,0.048651342105319004,0.008138657920150259,0.008473934851907937,0.9989050271320749,0.9970467955187896,0.03185829630483208,0.032792239517347596,0.20821457842372065,0.213637045764441,0.9776192043385193,0.9645492114902355,1.0000000000000007,1.0000310622866908,0.0,0.0009036244123440226,1.0000000000000002,0.9999883221560638,0.9999969354499906,1.0004660059689547,0.9999999999999997,1.00000340690805,0.4137675964630416,0.4213070664682778,0.06936896709305868,0.0712834983350144,0.8897547994425784,0.8743675358671325
