Normalized height,Theory time 0.01s,FEM time 0.01s,Theory time 0.14819s,FEM time 0.14819s,Theory time 0.5s,FEM time 0.5s,Theory time 1.27925s,FEM time 1.27925s,Theory time 2.12172s,FEM time 2.12172s,Theory time 3.33959s,FEM time 3.33959s,Theory time 5.10627s,FEM time 5.10627s,Theory time 7.68427s,FEM time 7.68427s,Theory time 11.4476s,FEM time 11.4476s,Theory time 16.9414s,FEM time 16.9414s,Theory time 24.9614s,FEM time 24.9614s,Theory time 36.6692s,FEM time 36.6692s,Theory time 53.7605s,FEM time 53.7605s,Theory time 78.7108s,FEM time 78.7108s,Theory time 115.134s,FEM time 115.134s,Theory time 168.305s,FEM time 168.305s,Theory time 245.926s,FEM time 245.926s,Theory time 359.239s,FEM time 359.239s,Theory time 524.655s,FEM time 524.655s,Theory time 766.135s,FEM time 766.135s,Theory time 1118.65s,FEM time 1118.65s,Theory time 1633.27s,FEM time 1633.27s,Theory time 2384.51s,FEM time 2384.51s
5.748125000010207e-5,0.004381154600674287,0.012994835022118807,0.001138101943023292,0.002000967209692543,0.0006195918767780558,0.0010723398209316886,0.0003873584472424498,0.0006663136082252514,0.0003007784491266902,0.0005145886586245085,0.00023974203011332555,0.00040900545122367663,0.00019388261531127932,0.00033029824361127446,0.00015804816219432849,0.00026903655167070706,0.00012948919655058168,0.0002203266304451757,0.00010644275618819796,0.0001810557413623646,8.76912546554237e-5,0.00014914973102419583,7.234982753584315e-5,0.00012300483888202202,5.973282332936771e-5,0.00010166971991059146,4.912153204243173e-5,8.389761935825933e-5,3.9419546120228876e-5,6.716888081829373e-5,2.9564970192322826e-5,4.9565729488205056e-5,1.96069487708843e-5,3.1775275820956596e-5,1.0777290754490693e-5,1.6512649467765823e-5,4.49906563793677e-6,6.357845843308734e-6,1.2568395188463487e-6,1.6113280658935884e-6,1.9533263994414846e-7,2.30359247578546e-7,1.2896638965590658e-8,1.5226875490983903e-8,2.4405198075114196e-10,3.639322122894421e-10
0.028117187500000113,0.9927674012685836,0.9970970780254096,0.5146534618814999,0.730966855237343,0.29594274196361026,0.4586242287563659,0.18771201222664038,0.29721235425526565,0.14629747280249242,0.23194390077467764,0.1168499372265728,0.18534257646425906,0.09461562691894598,0.15012294893982736,0.07718910380048688,0.12249220872703039,0.06327370261544608,0.10041693125815232,0.05202997800439585,0.08256764705815836,0.04287388121836422,0.06804002524548651,0.035378610069247106,0.05612231693892963,0.029211981997265348,0.04639189767034597,0.024024095828158416,0.0382818321775942,0.019279632821438304,0.030644925072137327,0.014459977051031922,0.02260937825419651,0.009589600580526332,0.014491267560385528,0.005271086189044456,0.007529327682543222,0.0022004568025611685,0.002898660800380728,0.0006147100957260331,0.0007345922239646502,9.553562248639431e-5,0.000105017529201356,6.307642347496473e-6,6.9417011689277255e-6,1.1936386006334902e-7,1.6591165601853068e-7
0.001494506250000055,0.11352434523382882,0.2721138410758556,0.029583755121455134,0.048651342105319004,0.016108228651723355,0.026074496632905685,0.010071010474846652,0.01620021911288199,0.00782008195482924,0.012510664765874115,0.006233203406021475,0.009943315401613055,0.005040893431703972,0.00802958834090634,0.004109216893561696,0.006540145071059812,0.0033666950551889314,0.005355916616397135,0.002767494546253388,0.004401202663201786,0.002279959988073913,0.0036255447160805205,0.0018810859089589994,0.0029899738324027825,0.0015530459261390412,0.002471337431995359,0.0012771539069659952,0.0020393201916170047,0.0010249035233078315,0.0016326780182044718,0.0007686857331787858,0.0012047814292436333,0.0005097783534775325,0.000772344329935002,0.0002802082874012162,0.0004013625102174254,0.00011697517548995771,0.00015453473607067266,3.2677679125212174e-5,3.91650444063758e-5,5.078625580324246e-6,5.599133100918433e-6,3.3531109070958543e-7,3.701069041023873e-7,6.345322690186066e-9,8.845799129616695e-9
0.00025691250000001165,0.019579707411570585,0.053934022250824006,0.005086714953356546,0.008473934851907937,0.002769261184371816,0.004541038314112213,0.0017312976473805167,0.0028215525764788444,0.0013443289521509294,0.002179050249263529,0.0010715269191955475,0.0017319382003978293,0.0008665583664914197,0.0013986431193919982,0.000706396319334861,0.0011392306394883735,0.0005787520354469606,0.000932966769082167,0.0004757459703794842,0.0007666724631882575,0.0003919361287541691,0.0006315658820254492,0.00032336761262708857,0.0005208563730747008,0.00026697590431280977,0.0004305137934304133,0.00021954873003442085,0.00035525847989747935,0.00017618569593288487,0.00028442048457111876,0.00013214066025912409,0.00020988144534498765,8.763327476948121e-5,0.00013454919957692487,4.8169110502480077e-5,6.992109381814349e-5,2.0108577824291356e-5,2.692150545692083e-5,5.617445334484337e-6,6.823009312051039e-6,8.730394059648512e-7,9.754328600481506e-7,5.764153919530185e-8,6.447675541385496e-8,1.0907905425352598e-9,1.5410381498893864e-9
0.08223121875000003,0.9999999999999973,0.9999983786573879,0.9587065425109804,0.9970467955187896,0.7333899851507775,0.9076671258762765,0.512642587448694,0.7237110895320661,0.4103087948481418,0.605695532369421,0.33269359645861535,0.5044366205379155,0.2718771694124835,0.41917508818758664,0.22310980016438625,0.3476758778991721,0.1835931497100427,0.28805590979975015,0.15135496118123332,0.2385027509382001,0.12493394084506995,0.19742898258052627,0.10321223567599067,0.16332914647852365,0.08528811403626672,0.13527930157304838,0.07017450432836833,0.11174557999965502,0.05632762626689664,0.08946540131630015,0.04224867085864068,0.0659842249623248,0.028018738329541742,0.04227350896562879,0.015400977117390363,0.021955806233148786,0.00642926025396672,0.008450427780063052,0.0017960503389889883,0.0021412956291678464,0.0002791344868828803,0.00030610984380168775,1.842957071180336e-5,2.0233806370184412e-5,3.487554585818282e-7,4.836020639198877e-7
0.001005918750000001,0.07655252427428016,0.19287213041808204,0.019914660732968135,0.032792239517347596,0.010842491527545793,0.017572353294783884,0.006778670486085385,0.010917840662416713,0.0052635684541315515,0.008431420992560664,0.004195453222942444,0.006701250222270531,0.003392925035069615,0.005411554209972247,0.002765828724916742,0.004407789671569015,0.002266050863483476,0.0036096805852418876,0.0018627407598933623,0.002966265630531418,0.0015345912460499706,0.0024435085787064786,0.0012661175188237077,0.0020151569330607282,0.0010453208608539755,0.0016656206024166132,0.0008596239621292796,0.0013744547195824114,0.0006898397954243472,0.001100392431375028,0.0005173852866778004,0.0008119996287809235,0.0003431204819430616,0.0005205496497843182,0.0001886019717335479,0.00027051234324000623,7.873339131360464e-5,0.00010415442997522243,2.199461968754742e-5,2.639680750034036e-5,3.4183100258334624e-6,3.7737524043431897e-6,2.2569044419938317e-7,2.494469899165924e-7,4.270895703169118e-9,5.9619716686888886e-9
0.006649012500000023,0.4746745059944955,0.751426807181051,0.13105250486469092,0.213637045764441,0.07157362283432024,0.11552883579774942,0.04478326733194143,0.07190398446670612,0.03478083951975433,0.05554658223812978,0.02772603065882099,0.04415332047562026,0.022423976821730033,0.03565708533202633,0.018280261289277275,0.029042924411221766,0.014977487849947173,0.0237836256312951,0.012312034455561519,0.01954355326055734,0.01014321268617107,0.0160987992970293,0.008368747833455356,0.013276215929164744,0.006909371196307372,0.010973050854685555,0.005681969595011401,0.009054597238356554,0.0045597317320262756,0.0072488770018697595,0.0034198360566252304,0.005348877065470324,0.0022679729734552743,0.0034288646914361004,0.001246629676356158,0.0017818083904636189,0.0005204154613598747,0.0006860268649456516,0.00014538101256858052,0.00017386433726556162,2.259449719470981e-5,2.4855975508728116e-5,1.4917787063777027e-6,1.64299347443758e-6,2.8229955812923722e-8,3.9268626370013153e-8
0.057521618750000086,0.9999999608950414,1.0000084351587117,0.8465357986476122,0.9645492114902355,0.5628935587583543,0.7749439355272597,0.3729071842452352,0.5604060786567201,0.29400075678384524,0.45201459326115717,0.236343842967827,0.36794475631772405,0.1921235670686422,0.3013480904247668,0.15712949341216645,0.24759433096017572,0.12901276485885624,0.203870674503624,0.10620195819297328,0.16810950438289413,0.08757625039993544,0.13878424369700063,0.072301388598006,0.11460992298926755,0.05971854044495113,0.09481269448281193,0.04912263613862974,0.07826849274214201,0.03942498425805013,0.06265527161154277,0.02956990848077793,0.046217417372374316,0.019610289139333333,0.029615642161624406,0.01077912824005021,0.015384486007984526,0.004499832715772561,0.00592194679341931,0.0012570538063943234,0.001500678895950784,0.0001953659436013182,0.00021453308003241075,1.2898837805696822e-5,1.4180672516993329e-5,2.440935909167593e-7,3.3892923587261023e-7
0.23999808125000008,0.9999999999999989,1.0000008927827189,0.9999999974082181,1.0000310622866908,0.9988141243123256,1.0001768815558891,0.9573379710192774,0.9978689145020279,0.8844987269853845,0.9801116472891485,0.7903554380464246,0.9400264330116254,0.6896873286810813,0.8778194299466004,0.5917904048915237,0.7984434649961515,0.5019762817211686,0.7095263944145431,0.42247469304901336,0.6187111592080271,0.35367863078156003,0.5314056429635923,0.29501272260199096,0.4512829827898351,0.2453688329872257,0.380771823756505,0.20268748390730423,0.31778544183886903,0.16297672265627358,0.25517869284621464,0.12229464801328149,0.1880890069758475,0.08110820533677138,0.1203277982295693,0.04458259455550874,0.06241416699229952,0.01861135859786932,0.02400134888496002,0.005199188646723476,0.006079356180393453,0.0008080357346372539,0.0008689697087814675,5.3349737882476495e-5,5.743770731211078e-5,1.0095738306322599e-6,1.3728004251146111e-6
0.0,0.0,0.00589451768605806,0.0,0.0009036244123440226,0.0,0.0004842708212579347,0.0,0.00030090811849184114,0.0,0.00023239015802093078,0.0,0.0001847085140557799,0.0,0.00014916431295111568,0.0,0.00012149862639621773,0.0,9.950103540006765e-5,0.0,8.176614390263439e-5,0.0,6.735718880558591e-5,0.0,5.5549850601060087e-5,0.0,4.591471668252146e-5,0.0,3.7888874388358316e-5,0.0,3.0333927768692166e-5,0.0,2.238423833080513e-5,0.0,1.4349948575529808e-5,0.0,7.457247709303346e-6,0.0,2.8712568342727872e-6,0.0,7.27688435805714e-7,0.0,1.0403224348413564e-7,0.0,6.876585322854729e-9,0.0,1.6435516102610627e-10
0.3429118812500001,1.0000000000000009,1.0000008927827189,1.0000000000000002,0.9999883221560638,0.9999963884650858,0.9999229548974579,0.9962229456115788,1.0005715992328568,0.9754787844784948,1.0003252149504183,0.9269479418168741,0.9924107484084186,0.8528363867598469,0.968860936432907,0.7626736054442113,0.9248411160123629,0.6670385039025466,0.8610074738581788,0.5738820094116276,0.781905548568809,0.4879510856378627,0.6940620095035392,0.41145070563945485,0.6051021987913041,0.34475899213695826,0.5205747910376284,0.28607975344942554,0.4391774693210522,0.2304883567862261,0.3538405132107932,0.17304041081029542,0.26077010758236685,0.1147703507204618,0.1666681563306297,0.0630857426921443,0.08637604410956279,0.026335645407138612,0.03319676228310609,0.0073570120035708845,0.008406154032984076,0.0011433954416689342,0.0012014627838067083,7.54915215927181e-5,7.941417965548042e-5,1.4285780522953997e-6,1.8980514892679063e-6
0.11753065625000003,0.9999999999999989,1.0000008927827189,0.9964604948715562,1.0004660059689547,0.8876641753505621,0.9803504891955939,0.6791214532018565,0.8709558677929604,0.559163902552712,0.769005571495429,0.46102828495570775,0.6649861500504815,0.3807039368754206,0.567128849791824,0.3145357365561375,0.4788956213002488,0.2599839781039117,0.40164660637982874,0.21497210493185492,0.3353239801479509,0.1778026746180098,0.27912825074935593,0.1470887920729317,0.2317834995785596,0.1216559633940296,0.1924728873155187,0.10015329606113998,0.15921402613673677,0.08041066743126138,0.1275141740757103,0.060315930042655876,0.09402929302967118,0.04000097917904639,0.060222101116197385,0.021987226077334332,0.03126943380435865,0.009178742229289933,0.01203288038797017,0.0025641337325351845,0.00304880436514827,0.00039850673346560457,0.0004358311685054862,2.6311001931537283e-5,2.880835651783912e-5,4.97901209305095e-7,6.885409902766551e-7
0.48993159625000005,0.9999999999999999,1.0000008927827189,1.0000000000000002,1.00000340690805,0.9999999999637712,1.0000310622866908,0.9999649533540031,0.9998399887615346,0.9986866124860917,1.0001869380572133,0.9895635357582446,1.0010040287897892,0.9616536617456771,0.9989499883943594,0.9086530691216438,0.9878903510632739,0.8334137705735815,0.9609338992642523,0.7444888903232647,0.913897128446504,0.6511145771052712,0.848265886680652,0.5603845111735324,0.7697572949693993,0.47631211218409375,0.6825850273675074,0.39871900104124974,0.585444252828186,0.3224731988312641,0.4741212972966728,0.24233089512167252,0.34940811025223373,0.1607454408178774,0.2230564677295795,0.0883572168434396,0.11547327362793423,0.03688542475658854,0.04434741095117375,0.010304152736900348,0.011225971862984527,0.0016014274903879224,0.0016043287409720735,0.0001057326219469018,0.0001060410296236076,2.000851220616552e-6,2.534439463678221e-6
0.013709018750000107,0.8096608502225489,0.9408510661201946,0.26628647721130383,0.4213070664682778,0.14692946365774243,0.2354729785018075,0.09217724149930782,0.14768123041835657,0.07163778335231148,0.11429113189729628,0.05712849342901519,0.0909298793216098,0.04621425871332561,0.07346751901005732,0.03767975750372172,0.05985579305547014,0.030874879962995212,0.049023935479373754,0.025381834677813814,0.040287098541602756,0.02091157398178146,0.03318720860684828,0.017253762303698426,0.027368768353306396,0.014245247023025629,0.0226208678069592,0.011714811490571606,0.01866567097747747,0.009401082665188147,0.014942729046073864,0.007050897728126089,0.01102557093285022,0.0046760276047186165,0.0070674828592378405,0.002570257617946266,0.0036724582947570503,0.0010729744602504755,0.001413918944903177,0.00029974150476589647,0.0003583332551772969,4.658454683259517e-5,5.122781774453161e-5,3.075697344014867e-6,3.3861748433156576e-6,5.8203538999626205e-8,8.093220853034046e-8
0.0021924937500000796,0.16589644649315505,0.37175114206886367,0.04338896145730866,0.0712834983350144,0.023629493936489374,0.03821998469445151,0.014774078046697402,0.0237472965202621,0.01147212635185788,0.0183388598257003,0.009144223615952182,0.0145753650527076,0.007395113021040241,0.011770053725867041,0.006028336427097535,0.00958668672341018,0.004939044336081922,0.007850733464858737,0.00406000341424003,0.006451245599355521,0.003344777036521878,0.005314282700915713,0.0027596168940839253,0.004382623277005669,0.002278371865639985,0.0036224020594167665,0.001873629152481346,0.0029891693122968623,0.0015035692111245746,0.002393110422321178,0.001127688803204996,0.0017659065477450204,0.0007478626414048422,0.0011320603540443507,0.0004110753400002136,0.0005882902427028822,0.00017160666617725104,0.00022650660192131592,4.7939296090810605e-5,5.740552650787393e-5,7.450521026803433e-6,8.206809035488792e-6,4.919130761540917e-7,5.424753367960016e-7,9.308809908775726e-9,1.2965545462012616e-8
0.040224893750000074,0.9998782368488632,0.9999078701454717,0.6818091301083743,0.8743675358671325,0.4131582916879924,0.6129261568213876,0.2659447218796586,0.41379737410456974,0.20806623461158152,0.3266276206280091,0.1665413552852508,0.2626230179513166,0.1350263760668882,0.21349323779550758,0.11024759408703014,0.1745894110110231,0.09042102996863056,0.14332701675759124,0.07437968523457492,0.11795597239230039,0.06130515548102419,0.09725717854214684,0.050595836777463286,0.08025088056563844,0.0417812876264849,0.06635254432331683,0.03436341117937974,0.05475915818445942,0.027577857319094092,0.04383452938364899,0.020683904499727016,0.032337937070035225,0.013717210431264542,0.0207247144823162,0.00753989701563846,0.01076719427258297,0.0031475899061693116,0.004144963009465888,0.0008792971033451285,0.0010504091056693433,0.00013665660724075635,0.00015016543765792133,9.022613559876547e-6,9.92599307808244e-6,1.7074113005063365e-7,2.3723814589670523e-7
