Nondimentional time,Theory depth 1.6mm,FEM depth 1.6mm,Theory depth 0.00738252000000017mm,FEM depth 0.00738252000000017mm,Theory depth 1.1199356200000001mm,FEM depth 1.1199356200000001mm,Theory depth 0.031426869999999996mm,FEM depth 0.031426869999999996mm,Theory depth 0.015289720000000173mm,FEM depth 0.015289720000000173mm,Theory depth 0.26873347000000014mm,FEM depth 0.26873347000000014mm,Theory depth 0.005103379999999991mm,FEM depth 0.005103379999999991mm,Theory depth 0.0002233600000001168mm,FEM depth 0.0002233600000001168mm,Theory depth 0.0006791900000000517mm,FEM depth 0.0006791900000000517mm,Theory depth 0.0010622500000001533mm,FEM depth 0.0010622500000001533mm,Theory depth 9.197000000016331e-5mm,FEM depth 9.197000000016331e-5mm,Theory depth 0.04498750000000018mm,FEM depth 0.04498750000000018mm,Theory depth 0.002391210000000088mm,FEM depth 0.002391210000000088mm,Theory depth 0.00041106000000001863mm,FEM depth 0.00041106000000001863mm,Theory depth 0.13156995000000005mm,FEM depth 0.13156995000000005mm,Theory depth 0.0016094700000000017mm,FEM depth 0.0016094700000000017mm,Theory depth 0.010638420000000037mm,FEM depth 0.010638420000000037mm,Theory depth 0.09203459000000014mm,FEM depth 0.09203459000000014mm,Theory depth 0.3839969300000001mm,FEM depth 0.3839969300000001mm,Theory depth 0.0mm,FEM depth 0.0mm,Theory depth 0.5486590100000002mm,FEM depth 0.5486590100000002mm,Theory depth 0.18804905000000005mm,FEM depth 0.18804905000000005mm,Theory depth 0.7838905540000001mm,FEM depth 0.7838905540000001mm,Theory depth 0.02193443000000017mm,FEM depth 0.02193443000000017mm,Theory depth 0.0035079900000001274mm,FEM depth 0.0035079900000001274mm,Theory depth 0.06435983000000012mm,FEM depth 0.06435983000000012mm
0.010929110636723458,0.999999999973122,0.9996850967791854,0.024896987818494375,0.022309255089356925,0.9999978030442126,1.000687467617677,0.1056909358787424,0.09517931954195047,0.05153590291901045,0.046242121386496346,0.744060991653432,0.7035954634489084,0.01721222000985557,0.015421513608620362,0.0007533867991222238,0.0006935373224779386,0.002290885355847432,0.002067990511723192,0.003582926919169503,0.0032232114255559374,0.00031021217973560376,0.00029741567047768594,0.15083178849983983,0.13627422841436412,0.008065345788855172,0.007232549397491845,0.0013864929611731589,0.0012594598293500688,0.42192440184088215,0.3892007022031874,0.005428654532875549,0.004873848387548754,0.03587099508724923,0.032157739869680464,0.30277294792465925,0.2767316334501274,0.8954759658302015,0.8611360221794511,0.0,0.00013431310134638422,0.979626489299571,0.9633395892766318,0.5733616060033763,0.5349997490889575,0.99907967070168,0.9985679506538437,0.07387832405501478,0.06638472512755368,0.01183191656456383,0.010603400100366048,0.21443509847078981,0.19466500784651933
0.011444288433874671,0.9999999999230499,0.9996468383502354,0.02433032968251782,0.02179819899544207,0.9999962831555967,1.000817546276107,0.10329829084364238,0.09299782392321826,0.050364149967316446,0.045181980320290284,0.7330774104377117,0.6925372471451842,0.016820403853916126,0.015068311792553439,0.0007362342595989109,0.0006776700216551922,0.00223872833820602,0.0020206724867977625,0.0035013540614833366,0.0031494568262260183,0.0003031495023055714,0.0002906110263046289,0.14743757871803914,0.13315922712925055,0.007881726099751008,0.00706701282711074,0.0013549263621234699,0.0012306435806648862,0.41323834254988956,0.38089709278386713,0.005305060848813736,0.004762309763787759,0.0350548430274509,0.03142080601124447,0.29620927333448116,0.2705666702091153,0.8873395352075013,0.8522294599198778,0.0,0.0001312409495016947,0.9765847704537105,0.9589245665757954,0.5627575772267179,0.5246454878779143,0.9987978390477245,0.9977721753316826,0.07220097008341232,0.06486257527334673,0.01156255545772276,0.01036068862710689,0.20966829611168425,0.19024768963994576
0.011981597258955026,0.999999999790494,0.9996162316070755,0.023778696914844622,0.02130091593594924,0.9999938651941801,1.0009399732487472,0.10096823554082544,0.09087524628506913,0.049223386680824405,0.04415045655893886,0.7220779934990195,0.6814966297187768,0.016438981258510257,0.014724751100581931,0.0007195368893962425,0.0006622304500681074,0.0021879553799720795,0.0019746322933992646,0.003421945832873261,0.003077691665201502,0.00029627424412040815,0.0002839907877591111,0.14413081448001724,0.13012686405066906,0.0077029786471885615,0.006905929537859423,0.001324197430452146,0.001202607803930285,0.4047251497725558,0.37277253281203315,0.005184746795490593,0.004653778252542239,0.0342603135622592,0.030703766535862514,0.28979850326331597,0.2645532103467455,0.8789473139738675,0.8431239538297643,0.0,0.00012825067069495828,0.973252691992705,0.9542187798149385,0.5522907093628744,0.5144442603826713,0.9984487578340273,0.9968386696653012,0.07056781903623943,0.06338143845497425,0.011300341005797292,0.010124481086769242,0.205020439715045,0.18594514672022242
0.012541936051203418,0.9999999994560769,0.9995932765497053,0.023241598356473277,0.020816946809731025,0.999990108281268,1.0010547485355974,0.09869878109271031,0.08880929112176607,0.048112605441862744,0.043146555383289376,0.7110759433224443,0.6704843235297926,0.016067612185641802,0.014390295914700538,0.0007032797856386039,0.0006472033043451042,0.002138521165669903,0.0019298240214129581,0.0033446313626374334,0.003007839425624489,0.0002895802688062663,0.00027754653798676363,0.14090880734485614,0.1271748436728827,0.007528943934112749,0.00674915414770788,0.0012942787398625808,0.0011753142407173146,0.3963826841490397,0.36482243127621145,0.005067605001307498,0.004548146730211132,0.033486701108334675,0.030005856274955587,0.283536997936323,0.25868742802012284,0.8703140239382015,0.8338348072806907,0.0,0.00012534073458901702,0.9696227522232325,0.949222228994061,0.5419643893947301,0.5043983621089654,0.9980213264397084,0.9957521302831196,0.0689774443265801,0.06193986085213611,0.011045039302183084,0.009894624445637303,0.20048813135104357,0.18175431841303324
0.013126353573065234,0.9999999986497972,0.9995856248639152,0.022718464170004823,0.02034583251564003,0.9999843986843445,1.0011465687650776,0.09648759852219076,0.08679766292757211,0.047030635192339736,0.04216920555733124,0.700081610382752,0.6595087454326004,0.015705902234790167,0.014064716684335558,0.0006874456672101844,0.0006325732811146026,0.0020903731480533955,0.0018861941090383139,0.0032693284694907693,0.0029398312423228688,0.00028306046073340105,0.00027127215563895433,0.1377683741754406,0.12430010532157544,0.0073594370004554915,0.006596525971254526,0.0012651384872611152,0.0011487475876543953,0.38820713929861694,0.35704372750208596,0.0049535109569901785,0.00444530807319338,0.03273318659221013,0.029326463093660483,0.2774200227650546,0.2529647322177733,0.8614530911977916,0.8243696719584467,0.0,0.0001225073153409758,0.9656882591269013,0.9439425657989532,0.5317795620436401,0.4945070278882178,0.9975035182293305,0.9945049054993479,0.06742818393406283,0.06053654167824804,0.010796379080957746,0.009670812636279473,0.19606724413533544,0.1776706137069042
0.013735834377040224,0.9999999967878118,0.9995932765497053,0.02220885144800429,0.019887037435670954,0.9999759026726939,1.0012230856229778,0.09433288823973324,0.08483883136532921,0.04597656672292256,0.04121756539562753,0.6891067474315876,0.6485783122815693,0.0153535448042567,0.013747630825197489,0.0006720210978856938,0.0006183258421736016,0.0020434704712608194,0.0018437042978463809,0.003195973257151182,0.002873613553496111,0.0002767092874333445,0.00026516304970420934,0.13470707265852683,0.12150035349101033,0.007194314043011577,0.006447891974783556,0.001236751945469947,0.0011228695863125773,0.3801962720809659,0.3494333608153407,0.004842367856930508,0.004345162809573713,0.0319991336147008,0.028664898340256106,0.27144416098884644,0.2473805319282231,0.852379860263461,0.8147438512346123,0.0,0.00011974811744509773,0.9614447576122046,0.938379790229615,0.5217387473383331,0.48477255322616547,0.9968826379508804,0.9930816919424058,0.0659187494504775,0.05917002711300993,0.010554149446047965,0.00945281610812205,0.19175466316534534,0.17369097192751934
0.014371491435519409,0.9999999926590502,0.9996238832928654,0.021712267581037354,0.019440178985534292,0.9999635086905235,1.0012689957377179,0.09223263421393502,0.08293126609787939,0.04494938742663362,0.040290716695883466,0.6781608851828052,0.6377022060996472,0.015010198958939918,0.013438885303570533,0.0006569911397494013,0.0006044487448248371,0.001997767713063624,0.0018023239810939999,0.0031244946874402152,0.002809109842286316,0.0002705205981070162,0.0002592115684967386,0.13172214320570702,0.11877252750687128,0.007033415179736957,0.006303129731322333,0.001209091623670863,0.0010976725850060701,0.3723466837700761,0.34198750537308076,0.004734068074065051,0.0042476191191226495,0.03128383404934323,0.028020549879879255,0.26560526547254404,0.24193253164573503,0.8431085877300163,0.8049726484807681,0.0,0.00011706084539564576,0.9568887730536947,0.9325339022860463,0.5118426824347139,0.4751949381228084,0.9961452723464516,0.9914671862407134,0.064447703229177,0.05783901636983747,0.01031811590924307,0.00924055834430714,0.18754679921800635,0.16981233240056265
0.015034416317578592,0.9999999838505179,0.9996697934076053,0.021228298241078164,0.01900487458094055,0.9999457665984973,1.0012766474235077,0.09018514563006469,0.08107267161948564,0.043948246066283704,0.039387741255804236,0.667254115378394,0.6268880785726242,0.014675577918203168,0.01313802101830729,0.0006423432266754496,0.0005909289812024662,0.0019532266632617226,0.0017620072486664304,0.0030548330015621426,0.0027462665468929535,0.00026448921855701013,0.000253413886173647,0.12881127932055736,0.11611433186342136,0.006876605916344187,0.006162086207155055,0.0011821343959494666,0.0010731183253059238,0.3646558592798609,0.33470310050099,0.004628521070655759,0.0041525851816107085,0.030586692402868272,0.02739288209452463,0.2598999711448931,0.2366146100216772,0.8336546163488641,0.7950637153827035,0.0,0.00011444243851830392,0.9520188477882982,0.9264125536540372,0.5020928913052133,0.46577418257814646,0.9952775712556501,0.9896613883942706,0.06301383763265425,0.05654243821272004,0.010088081220673851,0.009033733277403134,0.18344067620217253,0.16603086928313904
0.01572582901218486,0.999999965730285,0.9997310068939256,0.020756491453364282,0.018580665120742322,0.9999208159146044,1.0012383889945577,0.08818856711298086,0.07926075242441097,0.042972213028454886,0.03850787390681083,0.6563945838998259,0.6161420510491323,0.014349368898666191,0.012844884935691957,0.000628063655340365,0.0005777543086092247,0.0019098056536385364,0.0017227234938205127,0.002986923032293757,0.0026850301055154928,0.00025860950633763374,0.00024776464655488166,0.12597193232964868,0.11352423622350254,0.006723739582103477,0.006024654278680663,0.0011558550435453604,0.0010491915038405586,0.3571203634094866,0.32757632035617346,0.004525628114024713,0.004059984480179992,0.029907058839080784,0.026781206332471125,0.25432434383729025,0.23142447155031257,0.824032145766607,0.7850323553119987,0.0,0.00011189136647591414,0.9468344530363534,0.9200233960193779,0.49248942871090384,0.4565087562550218,0.9942652166830699,0.9876489950314976,0.06161583178579436,0.05527899185507338,0.009863830263748808,0.008832264390552135,0.17943295327607842,0.1623442870695116
0.016446885298359654,0.9999999297267261,0.9998228271234056,0.02029649451072929,0.018167244537508013,0.9998863195808438,1.0011465687650776,0.0862414584971232,0.07749550851265538,0.042020563596152305,0.03765034948032427,0.6455916511826574,0.6054725403835406,0.014031327775375173,0.012559170988292937,0.000614141728872484,0.0005649124843478487,0.0018674721578836458,0.001684426806441506,0.0029207139101306654,0.002625339304667615,0.00025287705693115227,0.00024225772829181052,0.12320213645680156,0.11099841474421984,0.006574701688811845,0.005890696215554934,0.0011302338806015498,0.0010258691655526042,0.34973804709025513,0.3206033390957362,0.0044253121341110944,0.003969717542915229,0.02924442641101341,0.026185063492571343,0.2488755066556938,0.22635829038874605,0.8142569006612869,0.7748862199544436,0.0,0.00010940380342558147,0.9413373878911289,0.913358777696278,0.48303370011601515,0.44740018949059224,0.9930938485783818,0.9854223544666045,0.06025265738797097,0.05404752954402897,0.009645195128920635,0.008635845616322546,0.17552109101598273,0.1587479947482063
0.01719893358496133,0.999999860493749,0.9999376024102558,0.019847881394824143,0.01776423024694812,0.9998393795917027,1.0010011867350674,0.08434206491586696,0.07577433831105024,0.04109242097104286,0.03681440280776553,0.634851956087176,0.594884902755902,0.013721159758137973,0.012280649625536525,0.0006005645334606111,0.0005523935612268113,0.001826186908422055,0.001647094231472041,0.0028561442221973865,0.0025671482342345788,0.0002472865529802405,0.00023688854037295966,0.12049947143204924,0.10853610225699419,0.006429354013290411,0.005760104894176811,0.0011052471413176266,0.0010031360070704804,0.3425053131063959,0.31378109604536214,0.004327480085831662,0.0038817231563300987,0.028598182471438333,0.025603917956819988,0.24354960963750308,0.22141147552550378,0.8043425405856157,0.7646490295359876,0.0,0.00010697974936730591,0.9355298077637658,0.9064416537421078,0.4737249908069014,0.43844618677912117,0.9917488460214076,0.9829661633280109,0.05892306747665772,0.052847133077292,0.009431973084480936,0.008444323920998564,0.1717018888526178,0.15524122715064412
0.01798323666758738,0.9999997314578389,1.000075332754476,0.019410330917383582,0.017371163147915238,0.9997764772857831,1.000779287847157,0.08248907122798367,0.07409594103301126,0.04018712485086561,0.03599926872055563,0.6241836425609214,0.5843852595148485,0.013418642556198512,0.012009014779991124,0.0005873223296861891,0.0005401852965488483,0.0017859202902652147,0.0016106875104831672,0.0027931676520594724,0.002510410984101645,0.00024183398420620075,0.00023165325695543389,0.11786213625705672,0.10613500325608864,0.006287592313194309,0.005632757887573654,0.0010808769018674854,0.000980961421651028,0.3354199961673956,0.3071057653621563,0.004232061796974155,0.003795917151880912,0.02796786529616809,0.025037234107211755,0.23834394852337648,0.21658096628626966,0.7943043987583356,0.7543269054052623,0.0,0.0001046153784581924,0.9294162909042161,0.8992643724710774,0.46456416944930795,0.42964674812060816,0.9902159514186317,0.9802727699299267,0.057626124460284776,0.05167657818513607,0.009224011244618526,0.008257622787722288,0.16797300318861294,0.15181939326535107
0.018801228568357017,0.9999994979575365,1.0002360181560663,0.018983470808091957,0.016987890206693574,0.9996933882608429,1.0004885237871366,0.08068094230791246,0.07245901589195414,0.039303908899225394,0.035204258566973456,0.6135926983893457,0.5739789668404331,0.013123518579597593,0.011744113417940932,0.0005744038336976279,0.0005282777431224327,0.0017466379921094249,0.0015751836884175148,0.0027317305382051943,0.0024550663407824935,0.00023651470439985865,0.00022654728702775937,0.1152880111329533,0.10379282223576619,0.006149295810856462,0.00550855572383019,0.0010571023961273745,0.0009593377576084558,0.32847887341288834,0.3005742863718026,0.004138975966212602,0.0037122230127097687,0.027352939495664592,0.02448455284259924,0.23325512336326068,0.21186370199672766,0.7841560482415129,0.743935150933848,0.0,0.000102309160361083,0.9230018035169144,0.8918498889405562,0.4555505042445158,0.42100034317789536,0.9884809938799536,0.9773421742723525,0.05636073816121366,0.05053494666526638,0.009021132463587973,0.008075512665920019,0.16433162355931377,0.14848019758659015
0.019654343309389435,0.9999990871296122,1.0004196586150265,0.018566978872012377,0.016613952322135722,0.9995851305050871,1.000105939497636,0.07891635168048154,0.07086210906757878,0.03844211006412229,0.03442876021215581,0.6030854323447974,0.5636721460812879,0.012835564877002121,0.011485639471954351,0.0005617992785776139,0.0005166617189246165,0.0017083103152802832,0.0015405445068461337,0.0026717864331433556,0.0024010760458481736,0.00023132469196064334,0.000221566039578462,0.11277526789763294,0.10150726369028981,0.0060143599662417875,0.005387383627659572,0.0010339056496520079,0.0009382420598853948,0.3216793153661728,0.29418283323140615,0.004048152222191164,0.003630579525330348,0.02675294174347496,0.023945415061835045,0.2282802474172152,0.2072566219825619,0.7739115294195275,0.7334852436504296,0.0,0.00010005956473881967,0.9162929573391673,0.8841982031505449,0.4466838040481957,0.41250620678240385,0.9865303698893471,0.9741514212979177,0.05512596573396698,0.04942132031538814,0.008823183413231992,0.007897840521875957,0.16077533673270275,0.14522134460862435
0.020544057719434256,0.9999983833738837,1.0006186024455668,0.018160554151655472,0.016249119943667983,0.9994459112129677,0.9996315349786553,0.0771940597569278,0.06930399629015878,0.0376011089462482,0.033672161521239495,0.5926678482342385,0.5534693882488869,0.012554573195681996,0.01123351642517348,0.0005494995414278612,0.0005053272767638727,0.0016709095193936526,0.001506747010711654,0.0026132919520536506,0.002348394189183946,0.00022626019046766436,0.00021670492359606783,0.11032219728414508,0.09927679728250152,0.00588268713230184,0.005269157430518106,0.0010112698732089203,0.0009176590251102645,0.31501884105282224,0.28792911043522995,0.003959524833679861,0.003550917824570541,0.026167439241310552,0.023419438180629665,0.2234166126532955,0.20275513523229827,0.7635847314266749,0.72299019142085,0.0,9.786506125424443e-5,0.9092976084662073,0.8763093151010434,0.4379638635849569,0.4041628085969755,0.9843511472477825,0.9707081626924127,0.05392092630325757,0.04833478093320654,0.008630020874846205,0.007724453321874299,0.15730188405480142,0.14204053882571663
