0.0,0.1,0.2,0.3,0.35,0.4,0.45,0.31
1.5450222787535726,1.6873744735251879,1.8411837813406595,2.0094725983908823,2.10016245547823,2.1958998935669958,2.297253169248533,2.0272325957171704
5.266302697809215,5.295325553452986,5.3314427735250325,5.377485196965164,5.405530961657103,5.43791554455333,5.4756547825697455,5.382787705559772
8.496649980993269,8.514295023401203,8.536316366346284,8.56454114509184,8.581843824088386,8.601950882216672,8.625584252811759,8.567805391962937
11.677292261435914,11.690059254834233,11.706004902592063,11.726473010703238,11.73904343808661,11.753678421034973,11.770924155011894,11.728843006092443
14.841047047787159,14.851068331160851,14.863588633909032,14.879670003170823,14.88955394451892,14.901070360873526,14.914656186631829,14.8815329983799
17.996960621372516,18.00521428929383,18.0155278626818,18.02877914406061,18.036926904681284,18.046424303426573,18.05763475611808,18.03031467922102
21.1485802720155,21.155598824512573,21.16436985918879,21.17564135397027,21.182573428005643,21.190655721117395,21.2001990457731,21.17694767385845
24.297589558115224,24.303695654732493,24.311326857210773,24.32113474920994,24.327167587850536,24.33420251983799,24.342510938740293,24.322271553503416
27.444892172915395,27.450296342135726,27.457050571059245,27.46573204668203,27.47107256026017,27.477300814533113,27.484657597498284,27.466738357003724
30.59101725164876,30.595864553766503,30.601922972669094,30.60971054062875,30.614501494906843,30.62008924847331,30.626690154054785,30.610613275585106
33.73629542786907,33.74069009399381,33.74618289866738,33.75324371409343,33.75758779134291,33.76265461924649,33.768640598316985,33.7540622315593
36.880944025342615,36.88496348656787,36.88998740923681,36.89644569632334,36.900419231056446,36.90505405553819,36.91052997532394,36.89719438543972
40.02511180769696,40.028815168349404,40.03344405335067,40.03939466190821,40.04305595238584,40.047326702184094,40.05237270001627,40.040084511044824
43.16890405776144,43.172337461899374,43.17662896544882,43.18214596342224,43.18554054301983,43.189500283529625,43.19417897894577,43.182785554402315
46.31239739166537,46.31559755754566,46.31959756117391,46.32473989711022,46.32790400981289,46.331594986812,46.335956242304206,46.32533606060943
49.455648899282835,49.45864552491516,49.46239113970275,49.46720649837256,49.47016946615704,49.47362586132147,49.4777100282275,49.46776476029494
52.598701995264484,52.6015194420598,52.60504111155668,52.60956861348356,52.61235449434694,52.61560435571559,52.6194445492251,52.610093507554566
55.74159028418597,55.74424878411108,55.747571792251,55.75184392980867,55.75447270719222,55.75753933437856,55.76116306655027,55.752339221801826
58.88434018438373,58.886856723867304,58.8900022991857,58.89404635459474,58.89653480869145,58.89943776782553,58.902868144444476,58.89451520657653
62.02697275211154,62.02936173134381,62.03234787066199,62.03618697387713,62.038549331773126,62.04130521294948,62.04456182695454,62.03663206675412
65.16950497670783,65.17177870954175,65.17462080254445,65.17827473351255,65.18052316229654,65.1831461541555,65.18624576350986,65.17869835997462
68.31195071754546,68.31411981613078,68.31683112595181,68.32031693197416,68.32246191824547,68.32496425023847,68.32792129978907,68.32072106802259
71.45432139329047,71.45639506794083,71.458987105851,71.46231958294847,71.46437022875442,71.46676251605567,71.46958954457872,71.4627059436712
74.59662649665795,74.59861279243006,74.6010956134564,74.60428768618124,74.60625194254135,74.60854345824242,74.61125141971381,74.60465776976359
77.73887398413308,77.74077996950248,77.74316240819675,77.74622543256682,77.74811028574358,77.75030917798722,77.75290769789314,77.74658055539588
80.8810705747194,80.88290249354297,80.88519235387842,80.88813636138487,80.88994798293152,80.89206144983254,80.8945590316714,80.88847768632662
